Time,iL1,iL2,V3,V1,vC1,vC2
0.039967,3.3262,-4.72437,0.33,1,90.2321,-38.8426
0.039968,3.4222,-4.82713,0.32,1,90.1843,-38.8127
0.039969,3.5182,-4.92985,0.31,1,90.1356,-38.7839
0.03997,3.6142,-5.03253,0.3,1,90.0857,-38.7562
0.039971,3.7102,-5.13517,0.29,1,90.0349,-38.7295
0.039972,3.8062,-5.23775,0.28,1,89.983,-38.704
0.039973,3.9022,-5.34028,0.27,1,89.9302,-38.6795
0.039974,3.9982,-5.44275,0.26,1,89.8762,-38.656
0.039975,4.0942,-5.54516,0.25,1,89.8213,-38.6337
0.039976,4.1902,-5.6475,0.24,1,89.7653,-38.6124
0.039977,4.2862,-5.74977,0.23,1,89.7083,-38.5922
0.039978,4.3822,-5.85196,0.22,1,89.6503,-38.573
0.039979,4.4782,-5.95408,0.21,1,89.5913,-38.5549
0.03998,4.5742,-6.05611,0.2,1,89.5313,-38.5379
0.039981,4.6702,-6.15805,0.19,1,89.4702,-38.5219
0.039982,4.7662,-6.2599,0.18,1,89.4081,-38.507
0.039983,4.8622,-6.36165,0.17,1,89.345,-38.4931
0.039984,4.9582,-6.4633,0.16,1,89.2809,-38.4802
0.039985,5.0542,-6.56485,0.15,1,89.2157,-38.4684
0.039986,5.1502,-6.66629,0.14,1,89.1496,-38.4577
0.039987,5.2462,-6.76761,0.13,1,89.0824,-38.4479
0.039988,5.3422,-6.86882,0.12,1,89.0142,-38.4392
0.039989,5.4382,-6.96991,0.11,1,88.945,-38.4315
0.03999,5.5342,-7.07087,0.1,1,88.8748,-38.4249
0.039991,5.6302,-7.17171,0.09,1,88.8036,-38.4193
0.039992,5.7262,-7.27241,0.08,1,88.7314,-38.4146
0.039993,5.8222,-7.37297,0.07,1,88.6582,-38.411
0.039994,5.9182,-7.4734,0.06,1,88.5839,-38.4085
0.039995,6.0142,-7.57367,0.05,1,88.5087,-38.4069
0.039996,6.1102,-7.6738,0.04,1,88.4325,-38.4063
0.039997,6.2062,-7.77377,0.03,1,88.3552,-38.4067
0.039998,6.3022,-7.87359,0.02,1,88.277,-38.4081
0.039999,6.3982,-7.97325,0.01,1,88.1977,-38.4106
0.04,6.4942,-8.07274,1.94775e-010,1,88.1175,-38.414
0.040001,6.5902,-8.17206,0.01,1,88.0363,-38.4184
0.040002,6.6862,-8.27121,0.02,1,87.9541,-38.4237
0.040003,6.78219,-8.37018,0.03,1,87.8709,-38.4301
0.040004,6.87819,-8.46897,0.04,1,87.7867,-38.4374
0.040005,6.97419,-8.56757,0.05,1,87.7015,-38.4457
0.040006,7.07019,-8.66599,0.06,1,87.6153,-38.455
0.040007,7.16619,-8.76421,0.07,1,87.5282,-38.4652
0.040008,7.26219,-8.86224,0.08,1,87.44,-38.4764
0.040009,7.35819,-8.96006,0.09,1,87.3509,-38.4885
0.04001,7.45419,-9.05768,0.1,1,87.2608,-38.5016
0.040011,7.55019,-9.1551,0.11,1,87.1698,-38.5157
0.040012,7.64619,-9.2523,0.12,1,87.0777,-38.5307
0.040013,7.74219,-9.34928,0.13,1,86.9847,-38.5466
0.040014,7.83819,-9.44605,0.14,1,86.8908,-38.5635
0.040015,7.93419,-9.54259,0.15,1,86.7958,-38.5813
0.040016,8.03019,-9.6389,0.16,1,86.6999,-38.6
0.040017,8.12619,-9.73499,0.17,1,86.603,-38.6197
0.040018,8.22219,-9.83083,0.18,1,86.5052,-38.6402
0.040019,8.31819,-9.92644,0.19,1,86.4064,-38.6617
0.04002,8.41419,-10.0218,0.2,1,86.3067,-38.6841
0.040021,8.51019,-10.1169,0.21,1,86.206,-38.7074
0.040022,8.60619,-10.2118,0.22,1,86.1043,-38.7316
0.040023,8.70219,-10.3064,0.23,1,86.0017,-38.7567
0.040024,8.79819,-10.4008,0.24,1,85.8982,-38.7827
0.040025,8.89419,-10.4949,0.25,1,85.7937,-38.8096
0.040026,8.99019,-10.5887,0.26,1,85.6883,-38.8374
0.040027,9.08619,-10.6823,0.27,1,85.582,-38.866
0.040028,9.18219,-10.7756,0.28,1,85.4747,-38.8955
0.040029,9.27819,-10.8686,0.29,1,85.3664,-38.9259
0.04003,9.37418,-10.9613,0.3,1,85.2573,-38.9572
0.040031,9.47018,-11.0538,0.31,1,85.1472,-38.9893
0.040032,9.56618,-11.146,0.32,1,85.0362,-39.0223
0.040033,9.66218,-11.2378,0.33,1,84.9243,-39.0562
0.040034,9.75818,-11.3294,0.34,1,84.8115,-39.0909
0.040035,9.85418,-11.4207,0.35,1,84.6977,-39.1264
0.040036,9.95018,-11.5117,0.36,1,84.5831,-39.1628
0.040037,10.0462,-11.6024,0.37,1,84.4675,-39.2
0.040038,10.1422,-11.6928,0.38,1,84.351,-39.238
0.040039,10.2382,-11.7829,0.39,1,84.2336,-39.2769
0.04004,10.3342,-11.8726,0.4,1,84.1154,-39.3166
0.040041,10.4302,-11.962,0.41,1,83.9962,-39.3571
0.040042,10.5262,-12.0512,0.42,1,83.8761,-39.3984
0.040043,10.6222,-12.14,0.43,1,83.7552,-39.4405
0.040044,10.7182,-12.2284,0.44,1,83.6333,-39.4834
0.040045,10.8142,-12.3165,0.45,1,83.5106,-39.5271
0.040046,10.743,-12.2374,0.46,0,83.6182,-39.5706
0.040047,10.6716,-12.1582,0.47,0,83.7251,-39.6131
0.040048,10.6,-12.079,0.48,0,83.8314,-39.6551
0.040049,10.5283,-11.9996,0.49,0,83.9371,-39.6961
0.04005,10.4563,-11.9202,0.5,0,84.042,-39.7363
0.040051,10.3841,-11.8407,0.51,0,84.1462,-39.7756
0.040052,10.3117,-11.7611,0.52,0,84.2497,-39.814
0.040053,10.2391,-11.6814,0.53,0,84.3524,-39.8515
0.040054,10.1663,-11.6017,0.54,0,84.4545,-39.8882
0.040055,10.0933,-11.5219,0.55,0,84.5558,-39.924
0.040056,10.0201,-11.442,0.56,0,84.6563,-39.9589
0.040057,9.94666,-11.362,0.57,0,84.7562,-39.993
0.040058,9.87305,-11.282,0.58,0,84.8553,-40.0262
0.040059,9.79924,-11.2019,0.59,0,84.9536,-40.0585
0.04006,9.72523,-11.1218,0.6,0,85.0513,-40.09
0.040061,9.65103,-11.0415,0.61,0,85.1481,-40.1206
0.040062,9.57664,-10.9613,0.62,0,85.2443,-40.1504
0.040063,9.50206,-10.8809,0.63,0,85.3397,-40.1792
0.040064,9.42728,-10.8006,0.64,0,85.4343,-40.2073
0.040065,9.35232,-10.7201,0.65,0,85.5282,-40.2344
0.040066,9.27717,-10.6396,0.66,0,85.6214,-40.2607
0.040067,9.20183,-10.5591,0.67,0,85.7138,-40.2862
0.040068,9.12631,-10.4785,0.68,0,85.8054,-40.3108
0.040069,9.05061,-10.3978,0.69,0,85.8963,-40.3345
0.04007,8.97473,-10.3171,0.7,0,85.9864,-40.3574
0.040071,8.89867,-10.2364,0.71,0,86.0758,-40.3794
0.040072,8.82243,-10.1556,0.72,0,86.1644,-40.4006
0.040073,8.74601,-10.0748,0.73,0,86.2522,-40.4209
0.040074,8.66942,-9.99394,0.74,0,86.3393,-40.4404
0.040075,8.59265,-9.91304,0.75,0,86.4256,-40.4591
0.040076,8.51571,-9.8321,0.76,0,86.5112,-40.4768
0.040077,8.43861,-9.75113,0.77,0,86.5959,-40.4938
0.040078,8.36133,-9.67013,0.78,0,86.6799,-40.5099
0.040079,8.28389,-9.58909,0.79,0,86.7631,-40.5251
0.04008,8.20628,-9.50803,0.8,0,86.8456,-40.5396
0.040081,8.12851,-9.42693,0.81,0,86.9273,-40.5532
0.040082,8.05057,-9.34581,0.82,0,87.0082,-40.5659
0.040083,7.97247,-9.26467,0.83,0,87.0883,-40.5778
0.040084,7.89422,-9.1835,0.84,0,87.1676,-40.5889
0.040085,7.8158,-9.10232,0.85,0,87.2462,-40.5991
0.040086,7.73723,-9.02111,0.86,0,87.3239,-40.6085
0.040087,7.65851,-8.93988,0.87,0,87.4009,-40.6171
0.040088,7.57963,-8.85864,0.88,0,87.4771,-40.6249
0.040089,7.5006,-8.77738,0.89,0,87.5525,-40.6318
0.04009,7.42142,-8.69611,0.9,0,87.6271,-40.6379
0.040091,7.34209,-8.61483,0.91,0,87.7009,-40.6432
0.040092,7.26261,-8.53354,0.92,0,87.774,-40.6476
0.040093,7.18299,-8.45224,0.93,0,87.8462,-40.6512
0.040094,7.10323,-8.37093,0.94,0,87.9176,-40.654
0.040095,7.02332,-8.28962,0.95,0,87.9882,-40.656
0.040096,6.94328,-8.20831,0.96,0,88.0581,-40.6572
0.040097,6.86309,-8.127,0.97,0,88.1271,-40.6576
0.040098,6.78277,-8.04568,0.98,0,88.1953,-40.6571
0.040099,6.70231,-7.96437,0.99,0,88.2628,-40.6559
0.0401,6.62172,-7.88306,1,0,88.3294,-40.6538
0.040101,6.54099,-7.80175,0.99,0,88.3952,-40.6509
0.040102,6.46014,-7.72045,0.98,0,88.4602,-40.6472
0.040103,6.37915,-7.63916,0.97,0,88.5244,-40.6427
0.040104,6.29804,-7.55788,0.96,0,88.5878,-40.6374
0.040105,6.2168,-7.47661,0.95,0,88.6504,-40.6313
0.040106,6.13544,-7.39536,0.94,0,88.7121,-40.6244
0.040107,6.05395,-7.31412,0.93,0,88.7731,-40.6168
0.040108,5.97235,-7.23289,0.92,0,88.8332,-40.6083
0.040109,5.89062,-7.15168,0.91,0,88.8925,-40.599
0.04011,5.80878,-7.0705,0.9,0,88.951,-40.5889
0.040111,5.72682,-6.98933,0.89,0,89.0087,-40.578
0.040112,5.64474,-6.90818,0.88,0,89.0655,-40.5664
0.040113,5.56256,-6.82706,0.87,0,89.1216,-40.5539
0.040114,5.48026,-6.74597,0.86,0,89.1768,-40.5407
0.040115,5.39785,-6.6649,0.85,0,89.2312,-40.5267
0.040116,5.31533,-6.58386,0.84,0,89.2848,-40.5119
0.040117,5.23271,-6.50285,0.83,0,89.3375,-40.4963
0.040118,5.14998,-6.42188,0.82,0,89.3894,-40.48
0.040119,5.06715,-6.34093,0.81,0,89.4405,-40.4628
0.04012,4.98422,-6.26003,0.8,0,89.4907,-40.4449
0.040121,4.90119,-6.17915,0.79,0,89.5402,-40.4263
0.040122,4.81806,-6.09832,0.78,0,89.5888,-40.4068
0.040123,4.73484,-6.01753,0.77,0,89.6365,-40.3866
0.040124,4.65152,-5.93678,0.76,0,89.6835,-40.3656
0.040125,4.5681,-5.85607,0.75,0,89.7296,-40.3439
0.040126,4.4846,-5.7754,0.74,0,89.7748,-40.3214
0.040127,4.401,-5.69478,0.73,0,89.8193,-40.2981
0.040128,4.31732,-5.61421,0.72,0,89.8628,-40.2741
0.040129,4.23355,-5.53368,0.71,0,89.9056,-40.2493
0.04013,4.1497,-5.45321,0.7,0,89.9475,-40.2237
0.040131,4.06576,-5.37279,0.69,0,89.9886,-40.1975
0.040132,3.98174,-5.29242,0.68,0,90.0288,-40.1704
0.040133,3.89765,-5.21211,0.67,0,90.0682,-40.1426
0.040134,3.81347,-5.13185,0.66,0,90.1068,-40.1141
0.040135,3.72922,-5.05165,0.65,0,90.1445,-40.0848
0.040136,3.64489,-4.97151,0.64,0,90.1814,-40.0548
0.040137,3.5605,-4.89143,0.63,0,90.2174,-40.024
0.040138,3.47603,-4.81142,0.62,0,90.2526,-39.9925
0.040139,3.39149,-4.73146,0.61,0,90.2869,-39.9603
0.04014,3.30688,-4.65158,0.6,0,90.3204,-39.9273
0.040141,3.2222,-4.57176,0.59,0,90.3531,-39.8936
0.040142,3.13747,-4.492,0.58,0,90.3849,-39.8592
0.040143,3.05267,-4.41232,0.57,0,90.4158,-39.824
0.040144,2.9678,-4.33271,0.56,0,90.4459,-39.7881
0.040145,2.88288,-4.25317,0.55,0,90.4752,-39.7515
0.040146,2.7979,-4.1737,0.54,0,90.5036,-39.7142
0.040147,2.71287,-4.09431,0.53,0,90.5311,-39.6761
0.040148,2.62778,-4.015,0.52,0,90.5578,-39.6374
0.040149,2.54264,-3.93576,0.51,0,90.5837,-39.5979
0.04015,2.45745,-3.85661,0.5,0,90.6087,-39.5577
0.040151,2.3722,-3.77753,0.49,0,90.6328,-39.5168
0.040152,2.28692,-3.69854,0.48,0,90.6561,-39.4752
0.040153,2.20158,-3.61963,0.47,0,90.6786,-39.4329
0.040154,2.1162,-3.54081,0.46,0,90.7001,-39.3898
0.040155,2.03078,-3.46207,0.45,0,90.7209,-39.3461
0.040156,2.12678,-3.56483,0.44,1,90.6855,-39.3029
0.040157,2.22278,-3.66761,0.43,1,90.6491,-39.2607
0.040158,2.31878,-3.77039,0.42,1,90.6119,-39.2195
0.040159,2.41478,-3.87317,0.41,1,90.5737,-39.1793
0.04016,2.51078,-3.97596,0.4,1,90.5344,-39.1402
0.040161,2.60678,-4.07875,0.39,1,90.4941,-39.1022
0.040162,2.70278,-4.18153,0.38,1,90.4528,-39.0654
0.040163,2.79878,-4.2843,0.37,1,90.4105,-39.0296
0.040164,2.89478,-4.38705,0.36,1,90.3672,-38.9949
0.040165,2.99078,-4.48978,0.35,1,90.3228,-38.9614
0.040166,3.08678,-4.59249,0.34,1,90.2774,-38.9289
0.040167,3.18278,-4.69517,0.33,1,90.2309,-38.8975
0.040168,3.27878,-4.79782,0.32,1,90.1835,-38.8672
0.040169,3.37478,-4.90044,0.31,1,90.135,-38.838
0.04017,3.47078,-5.00301,0.3,1,90.0854,-38.8099
0.040171,3.56678,-5.10554,0.29,1,90.0349,-38.7828
0.040172,3.66278,-5.20802,0.28,1,89.9833,-38.7568
0.040173,3.75878,-5.31044,0.27,1,89.9307,-38.7319
0.040174,3.85478,-5.41281,0.26,1,89.8771,-38.7081
0.040175,3.95078,-5.51511,0.25,1,89.8225,-38.6854
0.040176,4.04678,-5.61735,0.24,1,89.7668,-38.6637
0.040177,4.14278,-5.71952,0.23,1,89.7101,-38.643
0.040178,4.23878,-5.82162,0.22,1,89.6524,-38.6235
0.040179,4.33478,-5.92364,0.21,1,89.5937,-38.605
0.04018,4.43078,-6.02557,0.2,1,89.534,-38.5875
0.040181,4.52678,-6.12742,0.19,1,89.4732,-38.5711
0.040182,4.62278,-6.22918,0.18,1,89.4114,-38.5558
0.040183,4.71878,-6.33084,0.17,1,89.3486,-38.5415
0.040184,4.81478,-6.4324,0.16,1,89.2848,-38.5283
0.040185,4.91078,-6.53386,0.15,1,89.22,-38.516
0.040186,5.00678,-6.63522,0.14,1,89.1541,-38.5049
0.040187,5.10277,-6.73646,0.13,1,89.0873,-38.4947
0.040188,5.19877,-6.83759,0.12,1,89.0194,-38.4856
0.040189,5.29477,-6.93859,0.11,1,88.9505,-38.4775
0.04019,5.39077,-7.03947,0.1,1,88.8806,-38.4705
0.040191,5.48677,-7.14023,0.09,1,88.8097,-38.4644
0.040192,5.58277,-7.24085,0.08,1,88.7378,-38.4594
0.040193,5.67877,-7.34134,0.07,1,88.6649,-38.4554
0.040194,5.77477,-7.44169,0.06,1,88.591,-38.4524
0.040195,5.87077,-7.54189,0.05,1,88.5161,-38.4504
0.040196,5.96677,-7.64195,0.04,1,88.4402,-38.4495
0.040197,6.06277,-7.74185,0.03,1,88.3632,-38.4495
0.040198,6.15877,-7.8416,0.02,1,88.2853,-38.4505
0.040199,6.25477,-7.94119,0.01,1,88.2064,-38.4525
0.0402,6.35077,-8.04061,1.96787e-010,1,88.1265,-38.4555
0.040201,6.44677,-8.13987,0.01,1,88.0456,-38.4595
0.040202,6.54277,-8.23896,0.02,1,87.9637,-38.4645
0.040203,6.63877,-8.33787,0.03,1,87.8808,-38.4704
0.040204,6.73477,-8.43659,0.04,1,87.7969,-38.4773
0.040205,6.83077,-8.53514,0.05,1,87.7121,-38.4852
0.040206,6.92677,-8.6335,0.06,1,87.6262,-38.4941
0.040207,7.02277,-8.73167,0.07,1,87.5394,-38.5039
0.040208,7.11877,-8.82964,0.08,1,87.4516,-38.5147
0.040209,7.21477,-8.92741,0.09,1,87.3628,-38.5265
0.04021,7.31077,-9.02498,0.1,1,87.2731,-38.5392
0.040211,7.40677,-9.12234,0.11,1,87.1823,-38.5528
0.040212,7.50277,-9.2195,0.12,1,87.0906,-38.5674
0.040213,7.59877,-9.31644,0.13,1,86.9979,-38.5829
0.040214,7.69477,-9.41315,0.14,1,86.9043,-38.5994
0.040215,7.79077,-9.50965,0.15,1,86.8097,-38.6168
0.040216,7.88677,-9.60592,0.16,1,86.7141,-38.6351
0.040217,7.98277,-9.70197,0.17,1,86.6176,-38.6544
0.040218,8.07877,-9.79777,0.18,1,86.5201,-38.6745
0.040219,8.17476,-9.89334,0.19,1,86.4216,-38.6956
0.04022,8.27076,-9.98868,0.2,1,86.3222,-38.7176
0.040221,8.36676,-10.0838,0.21,1,86.2218,-38.7405
0.040222,8.46276,-10.1786,0.22,1,86.1205,-38.7643
0.040223,8.55876,-10.2732,0.23,1,86.0183,-38.789
0.040224,8.65476,-10.3675,0.24,1,85.9151,-38.8146
0.040225,8.75076,-10.4616,0.25,1,85.8109,-38.8411
0.040226,8.84676,-10.5554,0.26,1,85.7058,-38.8685
0.040227,8.94276,-10.6489,0.27,1,85.5998,-38.8967
0.040228,9.03876,-10.7422,0.28,1,85.4928,-38.9259
0.040229,9.13476,-10.8352,0.29,1,85.385,-38.9559
0.04023,9.23076,-10.9279,0.3,1,85.2761,-38.9868
0.040231,9.32676,-11.0203,0.31,1,85.1664,-39.0185
0.040232,9.42276,-11.1125,0.32,1,85.0557,-39.0511
0.040233,9.51876,-11.2044,0.33,1,84.9442,-39.0845
0.040234,9.61476,-11.2959,0.34,1,84.8316,-39.1188
0.040235,9.71076,-11.3872,0.35,1,84.7182,-39.154
0.040236,9.80676,-11.4782,0.36,1,84.6039,-39.19
0.040237,9.90276,-11.5689,0.37,1,84.4887,-39.2268
0.040238,9.99876,-11.6592,0.38,1,84.3725,-39.2644
0.040239,10.0948,-11.7493,0.39,1,84.2555,-39.3029
0.04024,10.1908,-11.839,0.4,1,84.1375,-39.3422
0.040241,10.2868,-11.9285,0.41,1,84.0187,-39.3823
0.040242,10.3828,-12.0176,0.42,1,83.899,-39.4232
0.040243,10.4788,-12.1064,0.43,1,83.7784,-39.465
0.040244,10.5748,-12.1948,0.44,1,83.6569,-39.5075
0.040245,10.6708,-12.283,0.45,1,83.5345,-39.5508
0.040246,10.5995,-12.2038,0.46,0,83.6406,-39.5939
0.040247,10.5281,-12.1246,0.47,0,83.7461,-39.6361
0.040248,10.4565,-12.0452,0.48,0,83.851,-39.6776
0.040249,10.3847,-11.9658,0.49,0,83.9552,-39.7183
0.04025,10.3127,-11.8864,0.5,0,84.0587,-39.7581
0.040251,10.2404,-11.8068,0.51,0,84.1615,-39.797
0.040252,10.168,-11.7272,0.52,0,84.2635,-39.835
0.040253,10.0954,-11.6475,0.53,0,84.3648,-39.8722
0.040254,10.0226,-11.5677,0.54,0,84.4654,-39.9085
0.040255,9.94953,-11.4878,0.55,0,84.5653,-39.9439
0.040256,9.8763,-11.4079,0.56,0,84.6644,-39.9785
0.040257,9.80287,-11.3279,0.57,0,84.7628,-40.0122
0.040258,9.72925,-11.2479,0.58,0,84.8605,-40.045
0.040259,9.65543,-11.1677,0.59,0,84.9574,-40.0769
0.04026,9.58142,-11.0876,0.6,0,85.0536,-40.108
0.040261,9.50722,-11.0073,0.61,0,85.149,-40.1383
0.040262,9.43282,-10.927,0.62,0,85.2437,-40.1676
0.040263,9.35824,-10.8466,0.63,0,85.3377,-40.1961
0.040264,9.28347,-10.7662,0.64,0,85.4309,-40.2238
0.040265,9.20852,-10.6857,0.65,0,85.5233,-40.2506
0.040266,9.13338,-10.6052,0.66,0,85.6151,-40.2765
0.040267,9.05806,-10.5246,0.67,0,85.706,-40.3015
0.040268,8.98255,-10.444,0.68,0,85.7962,-40.3258
0.040269,8.90687,-10.3633,0.69,0,85.8857,-40.3491
0.04027,8.83101,-10.2826,0.7,0,85.9744,-40.3716
0.040271,8.75497,-10.2018,0.71,0,86.0623,-40.3933
0.040272,8.67876,-10.121,0.72,0,86.1494,-40.4141
0.040273,8.60238,-10.0402,0.73,0,86.2359,-40.4341
0.040274,8.52582,-9.9593,0.74,0,86.3215,-40.4532
0.040275,8.44909,-9.87838,0.75,0,86.4064,-40.4714
0.040276,8.37219,-9.79742,0.76,0,86.4905,-40.4889
0.040277,8.29513,-9.71642,0.77,0,86.5738,-40.5054
0.040278,8.2179,-9.6354,0.78,0,86.6564,-40.5212
0.040279,8.1405,-9.55434,0.79,0,86.7382,-40.5361
0.04028,8.06294,-9.47325,0.8,0,86.8192,-40.5501
0.040281,7.98523,-9.39214,0.81,0,86.8994,-40.5633
0.040282,7.90735,-9.311,0.82,0,86.9789,-40.5757
0.040283,7.82931,-9.22984,0.83,0,87.0576,-40.5872
0.040284,7.75112,-9.14865,0.84,0,87.1355,-40.5979
0.040285,7.67277,-9.06744,0.85,0,87.2126,-40.6078
0.040286,7.59427,-8.98622,0.86,0,87.2889,-40.6169
0.040287,7.51561,-8.90498,0.87,0,87.3645,-40.6251
0.040288,7.43681,-8.82372,0.88,0,87.4392,-40.6325
0.040289,7.35786,-8.74245,0.89,0,87.5132,-40.639
0.04029,7.27876,-8.66116,0.9,0,87.5864,-40.6448
0.040291,7.19951,-8.57987,0.91,0,87.6588,-40.6497
0.040292,7.12012,-8.49856,0.92,0,87.7304,-40.6538
0.040293,7.04059,-8.41725,0.93,0,87.8012,-40.657
0.040294,6.96092,-8.33594,0.94,0,87.8712,-40.6595
0.040295,6.8811,-8.25462,0.95,0,87.9404,-40.6611
0.040296,6.80116,-8.17329,0.96,0,88.0088,-40.6619
0.040297,6.72107,-8.09197,0.97,0,88.0764,-40.6619
0.040298,6.64085,-8.01065,0.98,0,88.1432,-40.6611
0.040299,6.5605,-7.92932,0.99,0,88.2092,-40.6595
0.0403,6.48001,-7.84801,1,0,88.2744,-40.6571
0.040301,6.3994,-7.7667,0.99,0,88.3388,-40.6538
0.040302,6.31866,-7.68539,0.98,0,88.4024,-40.6498
0.040303,6.23779,-7.6041,0.97,0,88.4652,-40.6449
0.040304,6.1568,-7.52281,0.96,0,88.5272,-40.6393
0.040305,6.07568,-7.44154,0.95,0,88.5884,-40.6328
0.040306,5.99444,-7.36028,0.94,0,88.6487,-40.6256
0.040307,5.91309,-7.27904,0.93,0,88.7082,-40.6175
0.040308,5.83161,-7.19781,0.92,0,88.767,-40.6087
0.040309,5.75002,-7.1166,0.91,0,88.8249,-40.5991
0.04031,5.66831,-7.03542,0.9,0,88.882,-40.5886
0.040311,5.58649,-6.95425,0.89,0,88.9382,-40.5774
0.040312,5.50456,-6.87311,0.88,0,88.9937,-40.5654
0.040313,5.42252,-6.79199,0.87,0,89.0483,-40.5526
0.040314,5.34037,-6.7109,0.86,0,89.1021,-40.539
0.040315,5.25811,-6.62983,0.85,0,89.1551,-40.5247
0.040316,5.17575,-6.5488,0.84,0,89.2073,-40.5095
0.040317,5.09328,-6.46779,0.83,0,89.2586,-40.4936
0.040318,5.01071,-6.38682,0.82,0,89.3092,-40.4769
0.040319,4.92804,-6.30589,0.81,0,89.3589,-40.4594
0.04032,4.84528,-6.22499,0.8,0,89.4077,-40.4412
0.040321,4.76241,-6.14412,0.79,0,89.4558,-40.4222
0.040322,4.67945,-6.0633,0.78,0,89.503,-40.4024
0.040323,4.5964,-5.98251,0.77,0,89.5494,-40.3818
0.040324,4.51326,-5.90177,0.76,0,89.5949,-40.3605
0.040325,4.43002,-5.82107,0.75,0,89.6396,-40.3384
0.040326,4.3467,-5.74042,0.74,0,89.6835,-40.3156
0.040327,4.26329,-5.65981,0.73,0,89.7266,-40.292
0.040328,4.17979,-5.57925,0.72,0,89.7688,-40.2676
0.040329,4.09621,-5.49874,0.71,0,89.8101,-40.2425
0.04033,4.01255,-5.41828,0.7,0,89.8507,-40.2166
0.040331,3.92881,-5.33787,0.69,0,89.8904,-40.19
0.040332,3.84499,-5.25752,0.68,0,89.9293,-40.1626
0.040333,3.76109,-5.17722,0.67,0,89.9673,-40.1345
0.040334,3.67712,-5.09698,0.66,0,90.0045,-40.1056
0.040335,3.59308,-5.0168,0.65,0,90.0408,-40.076
0.040336,3.50896,-4.93668,0.64,0,90.0764,-40.0457
0.040337,3.42477,-4.85662,0.63,0,90.111,-40.0146
0.040338,3.34052,-4.77662,0.62,0,90.1448,-39.9827
0.040339,3.25619,-4.69669,0.61,0,90.1778,-39.9502
0.04034,3.17181,-4.61682,0.6,0,90.21,-39.9169
0.040341,3.08735,-4.53702,0.59,0,90.2413,-39.8828
0.040342,3.00284,-4.45729,0.58,0,90.2717,-39.8481
0.040343,2.91827,-4.37763,0.57,0,90.3013,-39.8126
0.040344,2.83364,-4.29804,0.56,0,90.3301,-39.7764
0.040345,2.74895,-4.21852,0.55,0,90.358,-39.7395
0.040346,2.6642,-4.13908,0.54,0,90.3851,-39.7018
0.040347,2.57941,-4.05972,0.53,0,90.4113,-39.6634
0.040348,2.49456,-3.98043,0.52,0,90.4366,-39.6243
0.040349,2.40966,-3.90122,0.51,0,90.4612,-39.5845
0.04035,2.32472,-3.82209,0.5,0,90.4848,-39.544
0.040351,2.23972,-3.74304,0.49,0,90.5077,-39.5028
0.040352,2.15469,-3.66408,0.48,0,90.5296,-39.4609
0.040353,2.06961,-3.5852,0.47,0,90.5508,-39.4182
0.040354,1.98448,-3.50641,0.46,0,90.571,-39.3749
0.040355,1.89932,-3.4277,0.45,0,90.5904,-39.3309
0.040356,1.99532,-3.53023,0.44,1,90.5554,-39.2873
0.040357,2.09132,-3.63278,0.43,1,90.5193,-39.2449
0.040358,2.18732,-3.73533,0.42,1,90.4825,-39.2033
0.040359,2.28332,-3.83789,0.41,1,90.4446,-39.1628
0.04036,2.37932,-3.94046,0.4,1,90.4057,-39.1234
0.040361,2.47532,-4.04302,0.39,1,90.3658,-39.0851
0.040362,2.57132,-4.14558,0.38,1,90.3249,-39.0479
0.040363,2.66732,-4.24813,0.37,1,90.2829,-39.0118
0.040364,2.76332,-4.35066,0.36,1,90.2399,-38.9768
0.040365,2.85932,-4.45318,0.35,1,90.1959,-38.9429
0.040366,2.95532,-4.55567,0.34,1,90.1508,-38.9101
0.040367,3.05132,-4.65814,0.33,1,90.1048,-38.8784
0.040368,3.14732,-4.76057,0.32,1,90.0577,-38.8478
0.040369,3.24332,-4.86297,0.31,1,90.0096,-38.8182
0.04037,3.33932,-4.96534,0.3,1,89.9604,-38.7897
0.040371,3.43532,-5.06766,0.29,1,89.9103,-38.7624
0.040372,3.53132,-5.16993,0.28,1,89.8591,-38.736
0.040373,3.62732,-5.27214,0.27,1,89.8069,-38.7108
0.040374,3.72332,-5.37431,0.26,1,89.7536,-38.6866
0.040375,3.81932,-5.47641,0.25,1,89.6994,-38.6635
0.040376,3.91532,-5.57845,0.24,1,89.6441,-38.6415
0.040377,4.01132,-5.68042,0.23,1,89.5878,-38.6205
0.040378,4.10732,-5.78231,0.22,1,89.5305,-38.6006
0.040379,4.20332,-5.88413,0.21,1,89.4722,-38.5818
0.04038,4.29932,-5.98587,0.2,1,89.4128,-38.564
0.040381,4.39532,-6.08753,0.19,1,89.3524,-38.5472
0.040382,4.49132,-6.18909,0.18,1,89.2911,-38.5316
0.040383,4.58732,-6.29056,0.17,1,89.2287,-38.5169
0.040384,4.68332,-6.39194,0.16,1,89.1652,-38.5033
0.040385,4.77932,-6.49321,0.15,1,89.1008,-38.4907
0.040386,4.87532,-6.59437,0.14,1,89.0354,-38.4792
0.040387,4.97132,-6.69543,0.13,1,88.9689,-38.4687
0.040388,5.06732,-6.79637,0.12,1,88.9015,-38.4592
0.040389,5.16332,-6.8972,0.11,1,88.833,-38.4508
0.04039,5.25932,-6.9979,0.1,1,88.7635,-38.4434
0.040391,5.35532,-7.09848,0.09,1,88.693,-38.437
0.040392,5.45132,-7.19892,0.08,1,88.6216,-38.4316
