Time,iL1,iL2,V3,V1,vC1,vC2
0.000429,28.6742,-1.45603,0.29,1,38.7025,25.3193
0.00043,28.7702,-1.53342,0.3,1,38.6875,25.2687
0.000431,28.8662,-1.61078,0.31,1,38.6718,25.2182
0.000432,28.9622,-1.6881,0.32,1,38.6553,25.1678
0.000433,29.0582,-1.7654,0.33,1,38.6381,25.1175
0.000434,29.1542,-1.84265,0.34,1,38.62,25.0673
0.000435,29.2502,-1.91987,0.35,1,38.6012,25.0172
0.000436,29.3462,-1.99706,0.36,1,38.5816,24.9673
0.000437,29.4422,-2.0742,0.37,1,38.5613,24.9174
0.000438,29.5382,-2.1513,0.38,1,38.5401,24.8676
0.000439,29.6342,-2.22836,0.39,1,38.5182,24.8179
0.00044,29.7302,-2.30537,0.4,1,38.4956,24.7683
0.000441,29.6988,-2.25543,0.41,0,38.7926,25.0381
0.000442,29.6663,-2.20495,0.42,0,39.0894,25.3066
0.000443,29.6329,-2.15407,0.43,0,39.3859,25.574
0.000444,29.5984,-2.10265,0.44,0,39.682,25.84
0.000445,29.5628,-2.05071,0.45,0,39.9778,26.1046
0.000446,29.5261,-1.99823,0.46,0,40.2733,26.3679
0.000447,29.4883,-1.94523,0.47,0,40.5683,26.6296
0.000448,29.4493,-1.89171,0.48,0,40.863,26.89
0.000449,29.4092,-1.83768,0.49,0,41.1573,27.1489
0.00045,29.3681,-1.78312,0.5,0,41.4512,27.4063
0.000451,29.3258,-1.72805,0.51,0,41.7447,27.6623
0.000452,29.2825,-1.67247,0.52,0,42.0377,27.9168
0.000453,29.238,-1.61638,0.53,0,42.3303,28.1697
0.000454,29.1925,-1.55979,0.54,0,42.6225,28.4212
0.000455,29.1458,-1.5027,0.55,0,42.9142,28.6711
0.000456,29.0981,-1.44511,0.56,0,43.2054,28.9194
0.000457,29.0493,-1.38702,0.57,0,43.4961,29.1662
0.000458,28.9995,-1.32844,0.58,0,43.7864,29.4115
0.000459,28.9485,-1.26938,0.59,0,44.0761,29.6552
0.00046,28.8965,-1.20982,0.6,0,44.3653,29.8972
0.000461,28.8435,-1.14979,0.61,0,44.654,30.1377
0.000462,28.7894,-1.08927,0.62,0,44.9422,30.3765
0.000463,28.7342,-1.02828,0.63,0,45.2298,30.6137
0.000464,28.678,-0.966818,0.64,0,45.5169,30.8493
0.000465,28.6207,-0.904885,0.65,0,45.8034,31.0832
0.000466,28.5625,-0.842486,0.66,0,46.0893,31.3155
0.000467,28.5031,-0.779624,0.67,0,46.3746,31.5461
0.000468,28.4428,-0.716302,0.68,0,46.6593,31.775
0.000469,28.3814,-0.652524,0.69,0,46.9435,32.0021
0.00047,28.319,-0.588294,0.7,0,47.227,32.2276
0.000471,28.2556,-0.523614,0.71,0,47.5098,32.4514
0.000472,28.1911,-0.458489,0.72,0,47.7921,32.6734
0.000473,28.1257,-0.392921,0.73,0,48.0737,32.8937
0.000474,28.0593,-0.326915,0.74,0,48.3546,33.1122
0.000475,27.9918,-0.260473,0.75,0,48.6348,33.3289
0.000476,27.9234,-0.1936,0.76,0,48.9144,33.5439
0.000477,27.854,-0.126298,0.77,0,49.1933,33.7571
0.000478,27.7836,-0.0585721,0.78,0,49.4715,33.9685
0.000479,27.7123,0.009575,0.79,0,49.749,34.1781
0.00048,27.6399,0.0781394,0.8,0,50.0257,34.3858
0.000481,27.5666,0.147118,0.81,0,50.3018,34.5917
0.000482,27.4923,0.216506,0.82,0,50.5771,34.7958
0.000483,27.4171,0.2863,0.83,0,50.8516,34.9981
0.000484,27.3409,0.356497,0.84,0,51.1254,35.1985
0.000485,27.2638,0.427093,0.85,0,51.3984,35.397
0.000486,27.1858,0.498084,0.86,0,51.6707,35.5936
0.000487,27.1068,0.569467,0.87,0,51.9421,35.7883
0.000488,27.0268,0.641237,0.88,0,52.2128,35.9812
0.000489,26.946,0.713391,0.89,0,52.4827,36.1721
0.00049,26.8642,0.785924,0.9,0,52.7517,36.3611
0.000491,26.7815,0.858834,0.91,0,53.0199,36.5482
0.000492,26.698,0.932116,0.92,0,53.2873,36.7334
0.000493,26.6135,1.00577,0.93,0,53.5539,36.9166
0.000494,26.5281,1.07978,0.94,0,53.8196,37.0979
0.000495,26.4418,1.15416,0.95,0,54.0845,37.2772
0.000496,26.3546,1.22889,0.96,0,54.3484,37.4545
0.000497,26.2666,1.30397,0.97,0,54.6115,37.6299
0.000498,26.1777,1.37941,0.98,0,54.8738,37.8033
0.000499,26.0879,1.45519,0.99,0,55.1351,37.9746
0.0005,25.9972,1.53131,1,0,55.3955,38.144
0.000501,25.9057,1.60776,0.99,0,55.655,38.3114
0.000502,25.8134,1.68455,0.98,0,55.9136,38.4767
0.000503,25.7202,1.76167,0.97,0,56.1713,38.64
0.000504,25.6261,1.83911,0.96,0,56.428,38.8013
0.000505,25.5312,1.91687,0.95,0,56.6838,38.9606
0.000506,25.4355,1.99495,0.94,0,56.9386,39.1178
0.000507,25.339,2.07334,0.93,0,57.1925,39.2729
0.000508,25.2417,2.15204,0.92,0,57.4454,39.426
0.000509,25.1435,2.23104,0.91,0,57.6973,39.577
0.00051,25.0446,2.31035,0.9,0,57.9483,39.7259
0.000511,24.9448,2.38995,0.89,0,58.1982,39.8728
0.000512,24.8443,2.46984,0.88,0,58.4472,40.0175
0.000513,24.743,2.55002,0.87,0,58.6951,40.1602
0.000514,24.6409,2.63048,0.86,0,58.942,40.3007
0.000515,24.538,2.71122,0.85,0,59.1879,40.4392
0.000516,24.4344,2.79223,0.84,0,59.4328,40.5755
0.000517,24.33,2.87352,0.83,0,59.6766,40.7097
0.000518,24.2248,2.95507,0.82,0,59.9194,40.8418
0.000519,24.1189,3.03688,0.81,0,60.1611,40.9717
0.00052,24.0123,3.11896,0.8,0,60.4018,41.0996
0.000521,23.9049,3.20128,0.79,0,60.6414,41.2252
0.000522,23.7969,3.28386,0.78,0,60.8799,41.3487
0.000523,23.688,3.36667,0.77,0,61.1173,41.4701
0.000524,23.5785,3.44973,0.76,0,61.3536,41.5893
0.000525,23.4683,3.53303,0.75,0,61.5889,41.7063
0.000526,23.3573,3.61656,0.74,0,61.823,41.8211
0.000527,23.2457,3.70031,0.73,0,62.056,41.9338
0.000528,23.1334,3.78429,0.72,0,62.2879,42.0443
0.000529,23.0204,3.86849,0.71,0,62.5187,42.1526
0.00053,22.9067,3.9529,0.7,0,62.7483,42.2587
0.000531,22.7923,4.03752,0.69,0,62.9768,42.3627
0.000532,22.6773,4.12235,0.68,0,63.2041,42.4644
0.000533,22.5617,4.20738,0.67,0,63.4303,42.5639
0.000534,22.4454,4.2926,0.66,0,63.6554,42.6612
0.000535,22.3284,4.37802,0.65,0,63.8792,42.7563
0.000536,22.2108,4.46363,0.64,0,64.1019,42.8492
0.000537,22.0926,4.54942,0.63,0,64.3234,42.9399
0.000538,21.9738,4.63539,0.62,0,64.5438,43.0283
0.000539,21.8543,4.72153,0.61,0,64.7629,43.1145
0.00054,21.7343,4.80784,0.6,0,64.9809,43.1985
0.000541,21.6136,4.89432,0.59,0,65.1976,43.2802
0.000542,21.4923,4.98096,0.58,0,65.4131,43.3597
0.000543,21.3705,5.06776,0.57,0,65.6274,43.437
0.000544,21.2481,5.15471,0.56,0,65.8405,43.5121
0.000545,21.1251,5.24181,0.55,0,66.0524,43.5848
0.000546,21.0015,5.32905,0.54,0,66.263,43.6554
0.000547,20.8774,5.41643,0.53,0,66.4724,43.7237
0.000548,20.7528,5.50394,0.52,0,66.6806,43.7897
0.000549,20.6276,5.59158,0.51,0,66.8875,43.8535
0.00055,20.5018,5.67935,0.5,0,67.0931,43.915
0.000551,20.3755,5.76724,0.49,0,67.2975,43.9743
0.000552,20.2487,5.85525,0.48,0,67.5006,44.0313
0.000553,20.1214,5.94336,0.47,0,67.7025,44.086
0.000554,19.9936,6.03159,0.46,0,67.9031,44.1385
0.000555,19.8652,6.11992,0.45,0,68.1024,44.1887
0.000556,19.7364,6.20834,0.44,0,68.3004,44.2366
0.000557,19.6071,6.29686,0.43,0,68.4971,44.2823
0.000558,19.4773,6.38547,0.42,0,68.6925,44.3257
0.000559,19.347,6.47416,0.41,0,68.8866,44.3668
0.00056,19.2163,6.56293,0.4,0,69.0794,44.4057
0.000561,19.3123,6.42468,0.39,1,69.144,44.317
0.000562,19.4083,6.2863,0.38,1,69.2072,44.2285
0.000563,19.5043,6.14782,0.37,1,69.2694,44.1402
0.000564,19.6003,6.00922,0.36,1,69.3302,44.052
0.000565,19.6963,5.8705,0.35,1,69.3896,43.9639
0.000566,19.7923,5.73166,0.34,1,69.4476,43.8761
0.000567,19.8883,5.59271,0.33,1,69.5042,43.7884
0.000568,19.9843,5.45365,0.32,1,69.5595,43.701
0.000569,20.0803,5.31448,0.31,1,69.6133,43.6136
0.00057,20.1763,5.1752,0.3,1,69.6658,43.5265
0.000571,20.2723,5.03582,0.29,1,69.7168,43.4395
0.000572,20.3683,4.89633,0.28,1,69.7665,43.3527
0.000573,20.4643,4.75675,0.27,1,69.8147,43.2661
0.000574,20.5603,4.61708,0.26,1,69.8616,43.1797
0.000575,20.6563,4.47731,0.25,1,69.9071,43.0934
0.000576,20.7523,4.33745,0.24,1,69.9511,43.0073
0.000577,20.8483,4.1975,0.23,1,69.9938,42.9214
0.000578,20.9443,4.05748,0.22,1,70.0351,42.8356
0.000579,21.0403,3.91737,0.21,1,70.075,42.75
0.00058,21.1363,3.77718,0.2,1,70.1134,42.6646
0.000581,21.2323,3.63691,0.19,1,70.1505,42.5794
0.000582,21.3283,3.49658,0.18,1,70.1862,42.4943
0.000583,21.4243,3.35617,0.17,1,70.2204,42.4094
0.000584,21.5203,3.2157,0.16,1,70.2533,42.3247
0.000585,21.6163,3.07516,0.15,1,70.2848,42.2401
0.000586,21.7123,2.93456,0.14,1,70.3148,42.1557
0.000587,21.8083,2.7939,0.13,1,70.3434,42.0715
0.000588,21.9043,2.65319,0.12,1,70.3707,41.9874
0.000589,22.0003,2.51242,0.11,1,70.3965,41.9035
0.00059,22.0963,2.37161,0.1,1,70.4209,41.8198
0.000591,22.1923,2.23074,0.09,1,70.4439,41.7362
0.000592,22.2883,2.08983,0.08,1,70.4655,41.6529
0.000593,22.3843,1.94888,0.07,1,70.4857,41.5696
0.000594,22.4803,1.80789,0.06,1,70.5045,41.4866
0.000595,22.5763,1.66687,0.05,1,70.5219,41.4037
0.000596,22.6723,1.52581,0.04,1,70.5379,41.321
0.000597,22.7683,1.38472,0.03,1,70.5524,41.2384
0.000598,22.8643,1.2436,0.02,1,70.5656,41.156
0.000599,22.9603,1.10246,0.01,1,70.5773,41.0738
0.0006,23.0563,0.961292,-8.0231e-014,1,70.5876,40.9917
0.000601,23.1523,0.820109,0.01,1,70.5965,40.9098
0.000602,23.2483,0.678909,0.02,1,70.604,40.8281
0.000603,23.3443,0.537695,0.03,1,70.6101,40.7465
0.000604,23.4403,0.396471,0.04,1,70.6148,40.6651
0.000605,23.5363,0.255238,0.05,1,70.618,40.5838
0.000606,23.6323,0.114001,0.06,1,70.6199,40.5027
0.000607,23.7283,-0.0272387,0.07,1,70.6203,40.4218
0.000608,23.8243,-0.168478,0.08,1,70.6193,40.3411
0.000609,23.9203,-0.309714,0.09,1,70.6169,40.2605
0.00061,24.0163,-0.450943,0.1,1,70.6131,40.18
0.000611,24.1123,-0.592164,0.11,1,70.6079,40.0997
0.000612,24.2083,-0.733372,0.12,1,70.6013,40.0196
0.000613,24.3043,-0.874566,0.13,1,70.5932,39.9397
0.000614,24.4003,-1.01574,0.14,1,70.5838,39.8599
0.000615,24.4963,-1.1569,0.15,1,70.5729,39.7802
0.000616,24.5923,-1.29803,0.16,1,70.5607,39.7007
0.000617,24.6883,-1.43914,0.17,1,70.547,39.6214
0.000618,24.7843,-1.58022,0.18,1,70.5319,39.5423
0.000619,24.8803,-1.72126,0.19,1,70.5154,39.4632
0.00062,24.9763,-1.86228,0.2,1,70.4974,39.3844
0.000621,25.0723,-2.00325,0.21,1,70.4781,39.3057
0.000622,25.1683,-2.14419,0.22,1,70.4574,39.2272
0.000623,25.2643,-2.28508,0.23,1,70.4352,39.1488
0.000624,25.3603,-2.42592,0.24,1,70.4117,39.0706
0.000625,25.4563,-2.56672,0.25,1,70.3867,38.9925
0.000626,25.5523,-2.70747,0.26,1,70.3603,38.9146
0.000627,25.6483,-2.84816,0.27,1,70.3326,38.8369
0.000628,25.7443,-2.9888,0.28,1,70.3034,38.7593
0.000629,25.8403,-3.12937,0.29,1,70.2728,38.6818
0.00063,25.9363,-3.26989,0.3,1,70.2408,38.6045
0.000631,26.0323,-3.41033,0.31,1,70.2074,38.5274
0.000632,26.1282,-3.55071,0.32,1,70.1726,38.4504
0.000633,26.2242,-3.69102,0.33,1,70.1364,38.3736
0.000634,26.3202,-3.83126,0.34,1,70.0988,38.2969
0.000635,26.4162,-3.97141,0.35,1,70.0598,38.2204
0.000636,26.5122,-4.11149,0.36,1,70.0193,38.144
0.000637,26.6082,-4.25149,0.37,1,69.9775,38.0678
0.000638,26.7042,-4.3914,0.38,1,69.9343,37.9918
0.000639,26.8002,-4.53122,0.39,1,69.8897,37.9159
0.00064,26.8962,-4.67096,0.4,1,69.8437,37.8401
0.000641,26.7761,-4.59492,0.41,0,70.1117,38.0783
0.000642,26.655,-4.51841,0.42,0,70.3786,38.314
0.000643,26.5331,-4.44154,0.43,0,70.6445,38.5479
0.000644,26.4102,-4.36422,0.44,0,70.9093,38.7793
0.000645,26.2863,-4.28643,0.45,0,71.1727,39.0082
0.000646,26.1615,-4.20818,0.46,0,71.435,39.2347
0.000647,26.0357,-4.12949,0.47,0,71.696,39.4587
0.000648,25.9089,-4.05035,0.48,0,71.9557,39.6802
0.000649,25.7811,-3.97077,0.49,0,72.2141,39.8991
0.00065,25.6524,-3.89076,0.5,0,72.4713,40.1156
0.000651,25.5228,-3.81031,0.51,0,72.7272,40.3295
0.000652,25.3922,-3.72944,0.52,0,72.9818,40.5409
0.000653,25.2607,-3.64815,0.53,0,73.235,40.7498
0.000654,25.1283,-3.56644,0.54,0,73.487,40.9561
0.000655,24.9949,-3.48432,0.55,0,73.7376,41.1599
0.000656,24.8607,-3.4018,0.56,0,73.9869,41.3611
0.000657,24.7255,-3.31888,0.57,0,74.2348,41.5597
0.000658,24.5895,-3.23557,0.58,0,74.4814,41.7557
0.000659,24.4526,-3.15186,0.59,0,74.7266,41.9491
0.00066,24.3148,-3.06777,0.6,0,74.9704,42.14
0.000661,24.1762,-2.9833,0.61,0,75.2129,42.3282
0.000662,24.0366,-2.89846,0.62,0,75.4539,42.5139
0.000663,23.8963,-2.81325,0.63,0,75.6936,42.6969
0.000664,23.7551,-2.72767,0.64,0,75.9318,42.8773
0.000665,23.613,-2.64174,0.65,0,76.1687,43.055
0.000666,23.4702,-2.55545,0.66,0,76.4041,43.2301
0.000667,23.3265,-2.46882,0.67,0,76.6381,43.4026
0.000668,23.182,-2.38185,0.68,0,76.8706,43.5724
0.000669,23.0367,-2.29453,0.69,0,77.1017,43.7396
0.00067,22.8907,-2.20689,0.7,0,77.3314,43.9041
0.000671,22.7438,-2.11892,0.71,0,77.5595,44.0659
0.000672,22.5962,-2.03063,0.72,0,77.7862,44.2251
0.000673,22.4478,-1.94202,0.73,0,78.0115,44.3816
0.000674,22.2986,-1.8531,0.74,0,78.2352,44.5353
0.000675,22.1487,-1.76388,0.75,0,78.4574,44.6864
0.000676,21.998,-1.67436,0.76,0,78.6782,44.8349
0.000677,21.8466,-1.58454,0.77,0,78.8974,44.9806
0.000678,21.6945,-1.49444,0.78,0,79.1151,45.1236
0.000679,21.5417,-1.40405,0.79,0,79.3313,45.2638
0.00068,21.3881,-1.31338,0.8,0,79.5459,45.4014
0.000681,21.2339,-1.22245,0.81,0,79.759,45.5363
0.000682,21.079,-1.13124,0.82,0,79.9706,45.6684
0.000683,20.9233,-1.03977,0.83,0,80.1806,45.7978
0.000684,20.7671,-0.948051,0.84,0,80.3891,45.9245
0.000685,20.6101,-0.856078,0.85,0,80.5959,46.0484
0.000686,20.4525,-0.76386,0.86,0,80.8012,46.1696
0.000687,20.2942,-0.671402,0.87,0,81.005,46.288
0.000688,20.1353,-0.578709,0.88,0,81.2071,46.4037
0.000689,19.9758,-0.485788,0.89,0,81.4077,46.5167
0.00069,19.8156,-0.392644,0.9,0,81.6066,46.6269
0.000691,19.6548,-0.299283,0.91,0,81.804,46.7344
0.000692,19.4935,-0.205709,0.92,0,81.9997,46.839
0.000693,19.3315,-0.111929,0.93,0,82.1939,46.941
0.000694,19.1689,-0.017947,0.94,0,82.3864,47.0402
0.000695,19.0058,0.0762301,0.95,0,82.5772,47.1366
0.000696,18.8421,0.170597,0.96,0,82.7665,47.2302
0.000697,18.6778,0.265149,0.97,0,82.9541,47.3211
0.000698,18.513,0.359879,0.98,0,83.14,47.4092
0.000699,18.3476,0.454783,0.99,0,83.3243,47.4945
0.0007,18.1817,0.549855,1,0,83.507,47.577
0.000701,18.0153,0.64509,0.99,0,83.688,47.6568
0.000702,17.8483,0.74048,0.98,0,83.8673,47.7338
0.000703,17.6809,0.836023,0.97,0,84.0449,47.808
0.000704,17.5129,0.931711,0.96,0,84.2209,47.8795
0.000705,17.3445,1.02754,0.95,0,84.3952,47.9481
0.000706,17.1756,1.1235,0.94,0,84.5678,48.014
0.000707,17.0062,1.21959,0.93,0,84.7387,48.0771
0.000708,16.8363,1.31581,0.92,0,84.9079,48.1374
0.000709,16.666,1.41214,0.91,0,85.0754,48.195
0.00071,16.4952,1.50859,0.9,0,85.2412,48.2497
0.000711,16.324,1.60514,0.89,0,85.4053,48.3017
0.000712,16.1524,1.70179,0.88,0,85.5677,48.3509
0.000713,15.9804,1.79854,0.87,0,85.7284,48.3973
0.000714,15.8079,1.89538,0.86,0,85.8873,48.441
0.000715,15.635,1.9923,0.85,0,86.0445,48.4818
0.000716,15.4618,2.0893,0.84,0,86.2,48.5199
0.000717,15.2882,2.18638,0.83,0,86.3538,48.5552
0.000718,15.1142,2.28352,0.82,0,86.5058,48.5877
0.000719,14.9398,2.38073,0.81,0,86.656,48.6175
0.00072,14.7651,2.47799,0.8,0,86.8046,48.6444
0.000721,14.59,2.5753,0.79,0,86.9513,48.6686
0.000722,14.4146,2.67266,0.78,0,87.0964,48.69
0.000723,14.2389,2.77006,0.77,0,87.2396,48.7087
0.000724,14.0628,2.86749,0.76,0,87.3811,48.7246
0.000725,13.8864,2.96496,0.75,0,87.5209,48.7377
0.000726,13.7098,3.06244,0.74,0,87.6589,48.7481
0.000727,13.5328,3.15994,0.73,0,87.7951,48.7557
0.000728,13.3556,3.25746,0.72,0,87.9295,48.7605
0.000729,13.1781,3.35498,0.71,0,88.0622,48.7626
0.00073,13.0003,3.45251,0.7,0,88.1931,48.7619
0.000731,12.8222,3.55003,0.69,0,88.3222,48.7585
0.000732,12.644,3.64754,0.68,0,88.4495,48.7523
0.000733,12.4654,3.74504,0.67,0,88.5751,48.7434
0.000734,12.2867,3.84251,0.66,0,88.6988,48.7318
0.000735,12.1077,3.93996,0.65,0,88.8208,48.7174
0.000736,11.9285,4.03738,0.64,0,88.941,48.7002
0.000737,11.7492,4.13476,0.63,0,89.0594,48.6804
0.000738,11.5696,4.2321,0.62,0,89.176,48.6578
0.000739,11.3898,4.32939,0.61,0,89.2908,48.6325
0.00074,11.2099,4.42663,0.6,0,89.4038,48.6045
0.000741,11.0298,4.5238,0.59,0,89.515,48.5738
0.000742,10.8496,4.62092,0.58,0,89.6243,48.5403
0.000743,10.6692,4.71796,0.57,0,89.7319,48.5042
0.000744,10.4886,4.81493,0.56,0,89.8377,48.4653
0.000745,10.3079,4.91182,0.55,0,89.9417,48.4238
0.000746,10.1272,5.00863,0.54,0,90.0439,48.3796
0.000747,9.94626,5.10534,0.53,0,90.1443,48.3326
0.000748,9.76525,5.20195,0.52,0,90.2428,48.283
0.000749,9.58416,5.29847,0.51,0,90.3396,48.2308
0.00075,9.40298,5.39487,0.5,0,90.4345,48.1758
0.000751,9.22172,5.49117,0.49,0,90.5276,48.1182
0.000752,9.0404,5.58734,0.48,0,90.6189,48.058
0.000753,8.85902,5.6834,0.47,0,90.7084,47.9951
0.000754,8.67759,5.77932,0.46,0,90.7961,47.9295
0.000755,8.49612,5.87511,0.45,0,90.882,47.8613
0.000756,8.31462,5.97076,0.44,0,90.966,47.7905
0.000757,8.1331,6.06627,0.43,0,91.0483,47.717
0.000758,7.95156,6.16163,0.42,0,91.1287,47.641
0.000759,7.77002,6.25683,0.41,0,91.2073,47.5623
0.00076,7.58849,6.35188,0.4,0,91.2841,47.481
0.000761,7.68449,6.16922,0.39,1,91.3462,47.3862
0.000762,7.78049,5.98643,0.38,1,91.4066,47.2915
0.000763,7.87649,5.80356,0.37,1,91.4655,47.197
0.000764,7.97249,5.62057,0.36,1,91.5226,47.1027
0.000765,8.06849,5.43747,0.35,1,91.5779,47.0086
0.000766,8.16449,5.25426,0.34,1,91.6314,46.9147
0.000767,8.26049,5.07095,0.33,1,91.683,46.821
0.000768,8.35649,4.88753,0.32,1,91.7328,46.7274
0.000769,8.45249,4.70402,0.31,1,91.7808,46.6341
0.00077,8.54849,4.52041,0.3,1,91.8269,46.5409
0.000771,8.64449,4.33671,0.29,1,91.8712,46.4479
0.000772,8.74049,4.15293,0.28,1,91.9136,46.3551
0.000773,8.83649,3.96906,0.27,1,91.9542,46.2625
0.000774,8.93249,3.78511,0.26,1,91.993,46.17
0.000775,9.02849,3.60109,0.25,1,92.0299,46.0778
0.000776,9.12449,3.417,0.24,1,92.065,45.9857
0.000777,9.22049,3.23283,0.23,1,92.0983,45.8939
0.000778,9.31649,3.04861,0.22,1,92.1297,45.8022
0.000779,9.41249,2.86432,0.21,1,92.1592,45.7106
0.00078,9.50848,2.67997,0.2,1,92.187,45.6193
0.000781,9.60448,2.49557,0.19,1,92.2128,45.5282
0.000782,9.70048,2.31112,0.18,1,92.2369,45.4372
0.000783,9.79648,2.12663,0.17,1,92.2591,45.3464
0.000784,9.89248,1.94209,0.16,1,92.2794,45.2558
0.000785,9.98848,1.75751,0.15,1,92.2979,45.1654
0.000786,10.0845,1.5729,0.14,1,92.3145,45.0752
0.000787,10.1805,1.38825,0.13,1,92.3294,44.9851
0.000788,10.2765,1.20358,0.12,1,92.3423,44.8952
0.000789,10.3725,1.01889,0.11,1,92.3534,44.8055
0.00079,10.4685,0.834171,0.1,1,92.3627,44.716
0.000791,10.5645,0.649438,0.09,1,92.3701,44.6266
0.000792,10.6605,0.464693,0.08,1,92.3757,44.5375
0.000793,10.7565,0.279938,0.07,1,92.3794,44.4485
0.000794,10.8525,0.0951772,0.06,1,92.3813,44.3597
0.000795,10.9485,-0.0895852,0.05,1,92.3813,44.2711
0.000796,11.0445,-0.274346,0.04,1,92.3795,44.1826
0.000797,11.1405,-0.459101,0.03,1,92.3758,44.0943
0.000798,11.2365,-0.643847,0.02,1,92.3703,44.0062
0.000799,11.3325,-0.82858,0.01,1,92.3629,43.9183
0.0008,11.4285,-1.0133,-1.2902e-013,1,92.3537,43.8306
0.000801,11.5245,-1.19799,0.01,1,92.3427,43.743
0.000802,11.6205,-1.38266,0.02,1,92.3298,43.6556
0.000803,11.7165,-1.56731,0.03,1,92.315,43.5684
0.000804,11.8125,-1.75192,0.04,1,92.2984,43.4813
0.000805,11.9085,-1.9365,0.05,1,92.28,43.3944
0.000806,12.0045,-2.12104,0.06,1,92.2597,43.3077
0.000807,12.1005,-2.30554,0.07,1,92.2376,43.2212
0.000808,12.1965,-2.48999,0.08,1,92.2136,43.1348
0.000809,12.2925,-2.67439,0.09,1,92.1878,43.0487
0.00081,12.3885,-2.85874,0.1,1,92.1601,42.9627
0.000811,12.4845,-3.04303,0.11,1,92.1306,42.8768
0.000812,12.5805,-3.22726,0.12,1,92.0992,42.7911
0.000813,12.6765,-3.41142,0.13,1,92.066,42.7056
0.000814,12.7725,-3.59552,0.14,1,92.031,42.6203
0.000815,12.8685,-3.77954,0.15,1,91.9941,42.5352
0.000816,12.9645,-3.96349,0.16,1,91.9554,42.4502
0.000817,13.0605,-4.14736,0.17,1,91.9149,42.3654
0.000818,13.1565,-4.33115,0.18,1,91.8725,42.2807
0.000819,13.2525,-4.51485,0.19,1,91.8282,42.1962
0.00082,13.3485,-4.69846,0.2,1,91.7822,42.1119
0.000821,13.4445,-4.88198,0.21,1,91.7343,42.0278
0.000822,13.5405,-5.06539,0.22,1,91.6845,41.9438
0.000823,13.6365,-5.24871,0.23,1,91.633,41.86
0.000824,13.7325,-5.43192,0.24,1,91.5796,41.7764
0.000825,13.8285,-5.61503,0.25,1,91.5243,41.6929
0.000826,13.9245,-5.79802,0.26,1,91.4673,41.6096
0.000827,14.0205,-5.98089,0.27,1,91.4084,41.5265
0.000828,14.1165,-6.16365,0.28,1,91.3476,41.4435
0.000829,14.2125,-6.34628,0.29,1,91.2851,41.3607
0.00083,14.3085,-6.52879,0.3,1,91.2207,41.2781
0.000831,14.4045,-6.71116,0.31,1,91.1545,41.1956
0.000832,14.5005,-6.8934,0.32,1,91.0865,41.1133
0.000833,14.5965,-7.0755,0.33,1,91.0167,41.0311
0.000834,14.6925,-7.25747,0.34,1,90.945,40.9491
0.000835,14.7885,-7.43928,0.35,1,90.8715,40.8673
0.000836,14.8845,-7.62095,0.36,1,90.7962,40.7857
0.000837,14.9805,-7.80246,0.37,1,90.7191,40.7042
0.000838,15.0765,-7.98382,0.38,1,90.6402,40.6229
0.000839,15.1725,-8.16502,0.39,1,90.5594,40.5417
0.00084,15.2685,-8.34606,0.4,1,90.4769,40.4607
0.000841,15.1021,-8.26491,0.41,0,90.6283,40.6138
0.000842,14.9352,-8.18345,0.42,0,90.7781,40.7642
0.000843,14.7678,-8.10177,0.43,0,90.9266,40.9125
0.000844,14.5998,-8.0198,0.44,0,91.0734,41.0579
0.000845,14.4313,-7.93754,0.45,0,91.2186,41.2006
0.000846,14.2622,-7.855,0.46,0,91.362,41.3405
0.000847,14.0925,-7.77218,0.47,0,91.5038,41.4776
0.000848,13.9222,-7.68909,0.48,0,91.6439,41.6119
0.000849,13.7515,-7.60574,0.49,0,91.7822,41.7434
0.00085,13.5802,-7.52212,0.5,0,91.9189,41.8721
0.000851,13.4083,-7.43825,0.51,0,92.0538,41.9979
0.000852,13.2359,-7.35413,0.52,0,92.1871,42.121
0.000853,13.0631,-7.26977,0.53,0,92.3186,42.2412
0.000854,12.8897,-7.18517,0.54,0,92.4483,42.3587
0.000855,12.7159,-7.10034,0.55,0,92.5764,42.4733
0.000856,12.5415,-7.01528,0.56,0,92.7026,42.5851
0.000857,12.3667,-6.93,0.57,0,92.8272,42.6941
0.000858,12.1914,-6.8445,0.58,0,92.95,42.8003
0.000859,12.0157,-6.7588,0.59,0,93.071,42.9036
0.00086,11.8395,-6.67289,0.6,0,93.1903,43.0041
0.000861,11.6629,-6.58679,0.61,0,93.3078,43.1018
0.000862,11.4859,-6.50049,0.62,0,93.4235,43.1967
0.000863,11.3085,-6.414,0.63,0,93.5375,43.2888
0.000864,11.1306,-6.32733,0.64,0,93.6497,43.378
0.000865,10.9524,-6.24049,0.65,0,93.7601,43.4644
0.000866,10.7737,-6.15348,0.66,0,93.8688,43.548
0.000867,10.5947,-6.0663,0.67,0,93.9756,43.6288
0.000868,10.4153,-5.97896,0.68,0,94.0806,43.7067
0.000869,10.2355,-5.89148,0.69,0,94.1839,43.7818
0.00087,10.0554,-5.80384,0.7,0,94.2854,43.8541
0.000871,9.87499,-5.71606,0.71,0,94.385,43.9236
0.000872,9.69421,-5.62815,0.72,0,94.4829,43.9903
0.000873,9.5131,-5.5401,0.73,0,94.5789,44.0541
0.000874,9.33168,-5.45193,0.74,0,94.6731,44.1151
0.000875,9.14995,-5.36364,0.75,0,94.7655,44.1733
