Time,iL1,iL2,vC1,vC2,V2,V3,V1
0.044399,1.92811,4.3142,48.1956,21.336,0.45,0.01,1
0.0444,1.92792,4.34105,48.1717,21.3366,0.45,2.39045e-010,1
0.044401,1.92776,4.36787,48.1474,21.3374,0.45,0.01,1
0.044402,1.92763,4.39467,48.1228,21.3386,0.45,0.02,1
0.044403,1.92752,4.42144,48.098,21.34,0.45,0.03,1
0.044404,1.92743,4.44818,48.073,21.3417,0.45,0.04,1
0.044405,1.92737,4.4749,48.0476,21.3436,0.45,0.05,1
0.044406,1.92734,4.50159,48.022,21.3458,0.45,0.06,1
0.044407,1.92733,4.52825,47.9961,21.3482,0.45,0.07,1
0.044408,1.92734,4.55489,47.97,21.3509,0.45,0.08,1
0.044409,1.92739,4.58149,47.9436,21.3539,0.45,0.09,1
0.04441,1.92746,4.60807,47.9169,21.3572,0.45,0.1,1
0.044411,1.92755,4.63461,47.89,21.3607,0.45,0.11,1
0.044412,1.92768,4.66112,47.8628,21.3644,0.45,0.12,1
0.044413,1.92783,4.68761,47.8353,21.3684,0.45,0.13,1
0.044414,1.92801,4.71406,47.8076,21.3727,0.45,0.14,1
0.044415,1.92821,4.74048,47.7796,21.3772,0.45,0.15,1
0.044416,1.92845,4.76686,47.7513,21.382,0.45,0.16,1
0.044417,1.92871,4.79321,47.7228,21.387,0.45,0.17,1
0.044418,1.929,4.81953,47.694,21.3923,0.45,0.18,1
0.044419,1.92932,4.84582,47.665,21.3978,0.45,0.19,1
0.04442,1.92967,4.87207,47.6357,21.4036,0.45,0.2,1
0.044421,1.93005,4.89828,47.6062,21.4097,0.45,0.21,1
0.044422,1.93046,4.92446,47.5764,21.416,0.45,0.22,1
0.044423,1.9309,4.9506,47.5463,21.4225,0.45,0.23,1
0.044424,1.93137,4.97671,47.516,21.4293,0.45,0.24,1
0.044425,1.93187,5.00277,47.4854,21.4363,0.45,0.25,1
0.044426,1.9324,5.0288,47.4545,21.4436,0.45,0.26,1
0.044427,1.93296,5.0548,47.4235,21.4511,0.45,0.27,1
0.044428,1.93355,5.08075,47.3921,21.4589,0.45,0.28,1
0.044429,1.93417,5.10666,47.3605,21.4669,0.45,0.29,1
0.04443,1.93483,5.13254,47.3287,21.4751,0.45,0.3,1
0.044431,1.93552,5.15837,47.2966,21.4836,0.45,0.31,1
0.044432,1.93624,5.18416,47.2642,21.4924,0.45,0.32,1
0.044433,1.93699,5.20991,47.2316,21.5014,0.45,0.33,1
0.044434,1.93777,5.23562,47.1987,21.5106,0.45,0.34,1
0.044435,1.93859,5.26129,47.1656,21.52,0.45,0.35,1
0.044436,1.93944,5.28691,47.1323,21.5297,0.45,0.36,1
0.044437,1.94033,5.31249,47.0987,21.5396,0.45,0.37,1
0.044438,1.94124,5.33803,47.0648,21.5498,0.45,0.38,1
0.044439,1.9422,5.36352,47.0308,21.5602,0.45,0.39,1
0.04444,1.94318,5.38897,46.9964,21.5708,0.45,0.4,1
0.044441,1.9442,5.41437,46.9618,21.5817,0.45,0.41,1
0.044442,1.94526,5.43973,46.927,21.5928,0.45,0.42,1
0.044443,1.94635,5.46504,46.8919,21.6041,0.45,0.43,1
0.044444,1.94748,5.49031,46.8566,21.6157,0.45,0.44,1
0.044445,1.94864,5.51552,46.8211,21.6275,0.45,0.45,1
0.044446,1.9498,5.49389,46.8406,21.6392,0.45,0.46,0
0.044447,1.95095,5.47224,46.8601,21.6507,0.45,0.47,0
0.044448,1.95208,5.45058,46.8796,21.662,0.45,0.48,0
0.044449,1.95319,5.42892,46.8991,21.673,0.45,0.49,0
0.04445,1.95428,5.40724,46.9187,21.6839,0.45,0.5,0
0.044451,1.95535,5.38555,46.9382,21.6944,0.45,0.51,0
0.044452,1.9564,5.36385,46.9578,21.7048,0.45,0.52,0
0.044453,1.95743,5.34214,46.9773,21.7149,0.45,0.53,0
0.044454,1.95845,5.32042,46.9969,21.7248,0.45,0.54,0
0.044455,1.95944,5.29869,47.0165,21.7344,0.45,0.55,0
0.044456,1.96041,5.27695,47.0361,21.7438,0.45,0.56,0
0.044457,1.96137,5.2552,47.0557,21.753,0.45,0.57,0
0.044458,1.9623,5.23344,47.0753,21.7619,0.45,0.58,0
0.044459,1.96322,5.21168,47.095,21.7706,0.45,0.59,0
0.04446,1.96411,5.1899,47.1146,21.779,0.45,0.6,0
0.044461,1.96499,5.16812,47.1343,21.7873,0.45,0.61,0
0.044462,1.96584,5.14633,47.1539,21.7953,0.45,0.62,0
0.044463,1.96668,5.12453,47.1736,21.803,0.45,0.63,0
0.044464,1.9675,5.10272,47.1932,21.8105,0.45,0.64,0
0.044465,1.96829,5.08091,47.2129,21.8178,0.45,0.65,0
0.044466,1.96907,5.05909,47.2326,21.8249,0.45,0.66,0
0.044467,1.96983,5.03726,47.2523,21.8317,0.45,0.67,0
0.044468,1.97057,5.01542,47.272,21.8383,0.45,0.68,0
0.044469,1.97128,4.99358,47.2917,21.8447,0.45,0.69,0
0.04447,1.97198,4.97173,47.3114,21.8508,0.45,0.7,0
0.044471,1.97266,4.94988,47.3312,21.8567,0.45,0.71,0
0.044472,1.97332,4.92802,47.3509,21.8624,0.45,0.72,0
0.044473,1.97396,4.90615,47.3706,21.8678,0.45,0.73,0
0.044474,1.97458,4.88428,47.3904,21.873,0.45,0.74,0
0.044475,1.97518,4.86241,47.4101,21.878,0.45,0.75,0
0.044476,1.97576,4.84053,47.4299,21.8828,0.45,0.76,0
0.044477,1.97632,4.81864,47.4496,21.8873,0.45,0.77,0
0.044478,1.97686,4.79675,47.4694,21.8916,0.45,0.78,0
0.044479,1.97738,4.77486,47.4892,21.8957,0.45,0.79,0
0.04448,1.97788,4.75296,47.5089,21.8995,0.45,0.8,0
0.044481,1.97836,4.73106,47.5287,21.9031,0.45,0.81,0
0.044482,1.97882,4.70916,47.5485,21.9065,0.45,0.82,0
0.044483,1.97927,4.68725,47.5683,21.9097,0.45,0.83,0
0.044484,1.97969,4.66534,47.5881,21.9126,0.45,0.84,0
0.044485,1.98009,4.64342,47.6079,21.9153,0.45,0.85,0
0.044486,1.98047,4.62151,47.6277,21.9178,0.45,0.86,0
0.044487,1.98083,4.59959,47.6475,21.9201,0.45,0.87,0
0.044488,1.98118,4.57767,47.6673,21.9221,0.45,0.88,0
0.044489,1.9815,4.55574,47.6871,21.924,0.45,0.89,0
0.04449,1.9818,4.53382,47.7069,21.9256,0.45,0.9,0
0.044491,1.98209,4.51189,47.7268,21.9269,0.45,0.91,0
0.044492,1.98235,4.48996,47.7466,21.9281,0.45,0.92,0
0.044493,1.98259,4.46804,47.7664,21.929,0.45,0.93,0
0.044494,1.98282,4.44611,47.7862,21.9297,0.45,0.94,0
0.044495,1.98302,4.42418,47.8061,21.9302,0.45,0.95,0
0.044496,1.9832,4.40225,47.8259,21.9305,0.45,0.96,0
0.044497,1.98337,4.38032,47.8457,21.9305,0.45,0.97,0
0.044498,1.98351,4.35838,47.8656,21.9304,0.45,0.98,0
0.044499,1.98364,4.33645,47.8854,21.93,0.45,0.99,0
0.0445,1.98374,4.31452,47.9052,21.9294,0.45,1,0
0.044501,1.98383,4.2926,47.9251,21.9286,0.45,0.99,0
0.044502,1.98389,4.27067,47.9449,21.9275,0.45,0.98,0
0.044503,1.98394,4.24874,47.9647,21.9263,0.45,0.97,0
0.044504,1.98396,4.22682,47.9846,21.9248,0.45,0.96,0
0.044505,1.98397,4.20489,48.0044,21.9231,0.45,0.95,0
0.044506,1.98395,4.18297,48.0243,21.9212,0.45,0.94,0
0.044507,1.98392,4.16105,48.0441,21.9191,0.45,0.93,0
0.044508,1.98386,4.13913,48.0639,21.9167,0.45,0.92,0
0.044509,1.98379,4.11722,48.0838,21.9142,0.45,0.91,0
0.04451,1.9837,4.0953,48.1036,21.9114,0.45,0.9,0
0.044511,1.98358,4.07339,48.1235,21.9085,0.45,0.89,0
0.044512,1.98345,4.05149,48.1433,21.9053,0.45,0.88,0
0.044513,1.9833,4.02958,48.1631,21.9019,0.45,0.87,0
0.044514,1.98312,4.00768,48.183,21.8982,0.45,0.86,0
0.044515,1.98293,3.98579,48.2028,21.8944,0.45,0.85,0
0.044516,1.98272,3.96389,48.2226,21.8904,0.45,0.84,0
0.044517,1.98249,3.942,48.2424,21.8861,0.45,0.83,0
0.044518,1.98223,3.92012,48.2623,21.8817,0.45,0.82,0
0.044519,1.98196,3.89824,48.2821,21.877,0.45,0.81,0
0.04452,1.98167,3.87637,48.3019,21.8721,0.45,0.8,0
0.044521,1.98136,3.8545,48.3217,21.8671,0.45,0.79,0
0.044522,1.98103,3.83263,48.3415,21.8618,0.45,0.78,0
0.044523,1.98067,3.81077,48.3613,21.8563,0.45,0.77,0
0.044524,1.9803,3.78892,48.3811,21.8506,0.45,0.76,0
0.044525,1.97991,3.76707,48.4009,21.8446,0.45,0.75,0
0.044526,1.9795,3.74523,48.4207,21.8385,0.45,0.74,0
0.044527,1.97907,3.7234,48.4405,21.8322,0.45,0.73,0
0.044528,1.97862,3.70157,48.4603,21.8257,0.45,0.72,0
0.044529,1.97815,3.67974,48.4801,21.8189,0.45,0.71,0
0.04453,1.97766,3.65793,48.4999,21.812,0.45,0.7,0
0.044531,1.97715,3.63612,48.5197,21.8048,0.45,0.69,0
0.044532,1.97662,3.61432,48.5394,21.7975,0.45,0.68,0
0.044533,1.97607,3.59253,48.5592,21.7899,0.45,0.67,0
0.044534,1.9755,3.57074,48.5789,21.7822,0.45,0.66,0
0.044535,1.97491,3.54896,48.5987,21.7742,0.45,0.65,0
0.044536,1.9743,3.52719,48.6184,21.7661,0.45,0.64,0
0.044537,1.97368,3.50543,48.6382,21.7577,0.45,0.63,0
0.044538,1.97303,3.48368,48.6579,21.7491,0.45,0.62,0
0.044539,1.97236,3.46193,48.6776,21.7404,0.45,0.61,0
0.04454,1.97167,3.44019,48.6974,21.7314,0.45,0.6,0
0.044541,1.97097,3.41847,48.7171,21.7222,0.45,0.59,0
0.044542,1.97024,3.39675,48.7368,21.7129,0.45,0.58,0
0.044543,1.96949,3.37504,48.7565,21.7033,0.45,0.57,0
0.044544,1.96873,3.35334,48.7762,21.6936,0.45,0.56,0
0.044545,1.96794,3.33166,48.7959,21.6836,0.45,0.55,0
0.044546,1.96713,3.30998,48.8155,21.6735,0.45,0.54,0
0.044547,1.96631,3.28831,48.8352,21.6631,0.45,0.53,0
0.044548,1.96546,3.26665,48.8549,21.6526,0.45,0.52,0
0.044549,1.9646,3.245,48.8745,21.6419,0.45,0.51,0
0.04455,1.96371,3.22337,48.8942,21.6309,0.45,0.5,0
0.044551,1.96281,3.20174,48.9138,21.6198,0.45,0.49,0
0.044552,1.96189,3.18013,48.9334,21.6085,0.45,0.48,0
0.044553,1.96094,3.15852,48.953,21.597,0.45,0.47,0
0.044554,1.95998,3.13693,48.9726,21.5853,0.45,0.46,0
0.044555,1.959,3.11535,48.9922,21.5734,0.45,0.45,0
0.044556,1.95802,3.14277,48.9804,21.5616,0.45,0.44,1
0.044557,1.95704,3.17019,48.9684,21.5501,0.45,0.43,1
0.044558,1.95608,3.19761,48.9561,21.5389,0.45,0.42,1
0.044559,1.95513,3.22503,48.9436,21.5279,0.45,0.41,1
0.04456,1.95419,3.25244,48.9307,21.5173,0.45,0.4,1
0.044561,1.95327,3.27985,48.9176,21.5069,0.45,0.39,1
0.044562,1.95236,3.30726,48.9042,21.4968,0.45,0.38,1
0.044563,1.95146,3.33467,48.8905,21.4871,0.45,0.37,1
0.044564,1.95058,3.36207,48.8765,21.4776,0.45,0.36,1
0.044565,1.94971,3.38946,48.8623,21.4684,0.45,0.35,1
0.044566,1.94885,3.41685,48.8477,21.4595,0.45,0.34,1
0.044567,1.94801,3.44424,48.8329,21.4509,0.45,0.33,1
0.044568,1.94719,3.47162,48.8178,21.4426,0.45,0.32,1
0.044569,1.94638,3.49899,48.8024,21.4345,0.45,0.31,1
0.04457,1.94558,3.52635,48.7867,21.4268,0.45,0.3,1
0.044571,1.94481,3.55371,48.7708,21.4194,0.45,0.29,1
0.044572,1.94404,3.58106,48.7546,21.4122,0.45,0.28,1
0.044573,1.9433,3.60839,48.7381,21.4053,0.45,0.27,1
0.044574,1.94257,3.63572,48.7213,21.3988,0.45,0.26,1
0.044575,1.94185,3.66304,48.7042,21.3925,0.45,0.25,1
0.044576,1.94116,3.69034,48.6868,21.3864,0.45,0.24,1
0.044577,1.94048,3.71764,48.6692,21.3807,0.45,0.23,1
0.044578,1.93982,3.74492,48.6513,21.3753,0.45,0.22,1
0.044579,1.93918,3.77219,48.6331,21.3701,0.45,0.21,1
0.04458,1.93855,3.79945,48.6146,21.3652,0.45,0.2,1
0.044581,1.93795,3.82669,48.5959,21.3606,0.45,0.19,1
0.044582,1.93736,3.85392,48.5769,21.3563,0.45,0.18,1
0.044583,1.9368,3.88113,48.5576,21.3523,0.45,0.17,1
0.044584,1.93625,3.90833,48.538,21.3485,0.45,0.16,1
0.044585,1.93572,3.93551,48.5181,21.3451,0.45,0.15,1
0.044586,1.93521,3.96267,48.498,21.3419,0.45,0.14,1
0.044587,1.93472,3.98982,48.4776,21.339,0.45,0.13,1
0.044588,1.93426,4.01695,48.4569,21.3363,0.45,0.12,1
0.044589,1.93381,4.04406,48.4359,21.3339,0.45,0.11,1
0.04459,1.93338,4.07115,48.4147,21.3319,0.45,0.1,1
0.044591,1.93298,4.09823,48.3932,21.33,0.45,0.09,1
0.044592,1.9326,4.12528,48.3714,21.3285,0.45,0.08,1
0.044593,1.93224,4.15231,48.3493,21.3272,0.45,0.07,1
0.044594,1.9319,4.17932,48.327,21.3262,0.45,0.06,1
0.044595,1.93158,4.20631,48.3044,21.3255,0.45,0.05,1
0.044596,1.93129,4.23328,48.2815,21.3251,0.45,0.04,1
0.044597,1.93102,4.26022,48.2583,21.3249,0.45,0.03,1
0.044598,1.93077,4.28715,48.2349,21.325,0.45,0.02,1
0.044599,1.93055,4.31404,48.2112,21.3253,0.45,0.01,1
0.0446,1.93035,4.34092,48.1872,21.3259,0.45,2.41057e-010,1
0.044601,1.93018,4.36777,48.163,21.3268,0.45,0.01,1
0.044602,1.93003,4.39459,48.1385,21.328,0.45,0.02,1
0.044603,1.9299,4.42139,48.1137,21.3294,0.45,0.03,1
0.044604,1.9298,4.44816,48.0886,21.3311,0.45,0.04,1
0.044605,1.92972,4.4749,48.0633,21.3331,0.45,0.05,1
0.044606,1.92967,4.50162,48.0377,21.3353,0.45,0.06,1
0.044607,1.92965,4.52831,48.0119,21.3377,0.45,0.07,1
0.044608,1.92965,4.55497,47.9858,21.3405,0.45,0.08,1
0.044609,1.92968,4.5816,47.9594,21.3435,0.45,0.09,1
0.04461,1.92973,4.6082,47.9327,21.3467,0.45,0.1,1
0.044611,1.92981,4.63477,47.9058,21.3503,0.45,0.11,1
0.044612,1.92992,4.66131,47.8786,21.354,0.45,0.12,1
0.044613,1.93005,4.68782,47.8512,21.3581,0.45,0.13,1
0.044614,1.93022,4.71429,47.8235,21.3624,0.45,0.14,1
0.044615,1.93041,4.74074,47.7955,21.3669,0.45,0.15,1
0.044616,1.93063,4.76715,47.7673,21.3717,0.45,0.16,1
0.044617,1.93087,4.79353,47.7388,21.3768,0.45,0.17,1
0.044618,1.93115,4.81987,47.71,21.3821,0.45,0.18,1
0.044619,1.93145,4.84619,47.681,21.3876,0.45,0.19,1
0.04462,1.93179,4.87246,47.6517,21.3934,0.45,0.2,1
0.044621,1.93215,4.8987,47.6222,21.3995,0.45,0.21,1
0.044622,1.93254,4.92491,47.5924,21.4058,0.45,0.22,1
0.044623,1.93297,4.95107,47.5623,21.4124,0.45,0.23,1
0.044624,1.93342,4.97721,47.532,21.4192,0.45,0.24,1
0.044625,1.9339,5.0033,47.5015,21.4262,0.45,0.25,1
0.044626,1.93442,5.02936,47.4706,21.4335,0.45,0.26,1
0.044627,1.93496,5.05537,47.4396,21.4411,0.45,0.27,1
0.044628,1.93554,5.08135,47.4082,21.4489,0.45,0.28,1
0.044629,1.93614,5.10729,47.3766,21.4569,0.45,0.29,1
0.04463,1.93678,5.13319,47.3448,21.4652,0.45,0.3,1
0.044631,1.93745,5.15905,47.3127,21.4737,0.45,0.31,1
0.044632,1.93816,5.18487,47.2804,21.4825,0.45,0.32,1
0.044633,1.93889,5.21065,47.2478,21.4915,0.45,0.33,1
0.044634,1.93966,5.23638,47.2149,21.5007,0.45,0.34,1
0.044635,1.94046,5.26207,47.1818,21.5102,0.45,0.35,1
0.044636,1.9413,5.28772,47.1485,21.5199,0.45,0.36,1
0.044637,1.94217,5.31333,47.1149,21.5299,0.45,0.37,1
0.044638,1.94307,5.33889,47.0811,21.5401,0.45,0.38,1
0.044639,1.94401,5.36441,47.047,21.5505,0.45,0.39,1
0.04464,1.94498,5.38989,47.0127,21.5612,0.45,0.4,1
0.044641,1.94598,5.41532,46.9781,21.5721,0.45,0.41,1
0.044642,1.94702,5.4407,46.9433,21.5832,0.45,0.42,1
0.044643,1.94809,5.46603,46.9082,21.5945,0.45,0.43,1
0.044644,1.9492,5.49133,46.8729,21.6061,0.45,0.44,1
0.044645,1.95035,5.51657,46.8374,21.6179,0.45,0.45,1
0.044646,1.9515,5.49494,46.8569,21.6297,0.45,0.46,0
0.044647,1.95262,5.4733,46.8764,21.6412,0.45,0.47,0
0.044648,1.95374,5.45166,46.896,21.6525,0.45,0.48,0
0.044649,1.95483,5.43,46.9155,21.6636,0.45,0.49,0
0.04465,1.95591,5.40833,46.9351,21.6745,0.45,0.5,0
0.044651,1.95696,5.38665,46.9546,21.6851,0.45,0.51,0
0.044652,1.958,5.36496,46.9742,21.6955,0.45,0.52,0
0.044653,1.95901,5.34326,46.9938,21.7056,0.45,0.53,0
0.044654,1.96001,5.32155,47.0134,21.7155,0.45,0.54,0
0.044655,1.96099,5.29983,47.033,21.7252,0.45,0.55,0
0.044656,1.96194,5.2781,47.0526,21.7346,0.45,0.56,0
0.044657,1.96288,5.25636,47.0722,21.7438,0.45,0.57,0
0.044658,1.9638,5.23461,47.0919,21.7528,0.45,0.58,0
0.044659,1.9647,5.21285,47.1115,21.7615,0.45,0.59,0
0.04466,1.96558,5.19109,47.1311,21.77,0.45,0.6,0
0.044661,1.96644,5.16931,47.1508,21.7782,0.45,0.61,0
0.044662,1.96727,5.14753,47.1705,21.7863,0.45,0.62,0
0.044663,1.96809,5.12574,47.1901,21.794,0.45,0.63,0
0.044664,1.96889,5.10394,47.2098,21.8016,0.45,0.64,0
0.044665,1.96967,5.08214,47.2295,21.8089,0.45,0.65,0
0.044666,1.97044,5.06032,47.2492,21.816,0.45,0.66,0
0.044667,1.97118,5.0385,47.2689,21.8229,0.45,0.67,0
0.044668,1.9719,5.01668,47.2887,21.8295,0.45,0.68,0
0.044669,1.9726,4.99485,47.3084,21.8359,0.45,0.69,0
0.04467,1.97328,4.97301,47.3281,21.842,0.45,0.7,0
0.044671,1.97394,4.95116,47.3478,21.848,0.45,0.71,0
0.044672,1.97459,4.92931,47.3676,21.8537,0.45,0.72,0
0.044673,1.97521,4.90745,47.3873,21.8591,0.45,0.73,0
0.044674,1.97581,4.88559,47.4071,21.8644,0.45,0.74,0
0.044675,1.97639,4.86373,47.4268,21.8694,0.45,0.75,0
0.044676,1.97696,4.84185,47.4466,21.8742,0.45,0.76,0
0.044677,1.9775,4.81998,47.4664,21.8787,0.45,0.77,0
0.044678,1.97802,4.7981,47.4862,21.8831,0.45,0.78,0
0.044679,1.97853,4.77621,47.5059,21.8872,0.45,0.79,0
0.04468,1.97901,4.75432,47.5257,21.891,0.45,0.8,0
0.044681,1.97948,4.73243,47.5455,21.8947,0.45,0.81,0
0.044682,1.97992,4.71053,47.5653,21.8981,0.45,0.82,0
0.044683,1.98035,4.68863,47.5851,21.9013,0.45,0.83,0
0.044684,1.98075,4.66673,47.6049,21.9043,0.45,0.84,0
0.044685,1.98114,4.64482,47.6247,21.907,0.45,0.85,0
0.044686,1.9815,4.62292,47.6446,21.9095,0.45,0.86,0
0.044687,1.98185,4.60101,47.6644,21.9118,0.45,0.87,0
0.044688,1.98217,4.57909,47.6842,21.9139,0.45,0.88,0
0.044689,1.98248,4.55718,47.704,21.9158,0.45,0.89,0
0.04469,1.98276,4.53526,47.7238,21.9174,0.45,0.9,0
0.044691,1.98303,4.51334,47.7437,21.9188,0.45,0.91,0
0.044692,1.98328,4.49142,47.7635,21.92,0.45,0.92,0
0.044693,1.9835,4.4695,47.7833,21.9209,0.45,0.93,0
0.044694,1.98371,4.44758,47.8032,21.9217,0.45,0.94,0
0.044695,1.9839,4.42566,47.823,21.9222,0.45,0.95,0
0.044696,1.98406,4.40374,47.8428,21.9225,0.45,0.96,0
0.044697,1.98421,4.38181,47.8627,21.9226,0.45,0.97,0
0.044698,1.98434,4.35989,47.8825,21.9225,0.45,0.98,0
0.044699,1.98445,4.33797,47.9024,21.9221,0.45,0.99,0
0.0447,1.98453,4.31605,47.9222,21.9215,0.45,1,0
0.044701,1.9846,4.29413,47.9421,21.9207,0.45,0.99,0
0.044702,1.98465,4.27221,47.9619,21.9197,0.45,0.98,0
0.044703,1.98468,4.25029,47.9818,21.9185,0.45,0.97,0
0.044704,1.98469,4.22837,48.0016,21.9171,0.45,0.96,0
0.044705,1.98468,4.20645,48.0215,21.9154,0.45,0.95,0
0.044706,1.98464,4.18454,48.0413,21.9135,0.45,0.94,0
0.044707,1.98459,4.16263,48.0611,21.9114,0.45,0.93,0
0.044708,1.98452,4.14072,48.081,21.9091,0.45,0.92,0
0.044709,1.98443,4.11881,48.1008,21.9066,0.45,0.91,0
0.04471,1.98432,4.0969,48.1207,21.9039,0.45,0.9,0
0.044711,1.98419,4.075,48.1405,21.9009,0.45,0.89,0
0.044712,1.98404,4.0531,48.1604,21.8978,0.45,0.88,0
0.044713,1.98387,4.0312,48.1802,21.8944,0.45,0.87,0
0.044714,1.98368,4.00931,48.2,21.8908,0.45,0.86,0
0.044715,1.98347,3.98742,48.2199,21.887,0.45,0.85,0
0.044716,1.98324,3.96554,48.2397,21.883,0.45,0.84,0
0.044717,1.98299,3.94366,48.2595,21.8788,0.45,0.83,0
0.044718,1.98272,3.92178,48.2794,21.8744,0.45,0.82,0
0.044719,1.98243,3.89991,48.2992,21.8698,0.45,0.81,0
0.04472,1.98212,3.87804,48.319,21.8649,0.45,0.8,0
0.044721,1.98179,3.85618,48.3388,21.8599,0.45,0.79,0
0.044722,1.98144,3.83432,48.3587,21.8546,0.45,0.78,0
0.044723,1.98108,3.81247,48.3785,21.8491,0.45,0.77,0
0.044724,1.98069,3.79062,48.3983,21.8434,0.45,0.76,0
0.044725,1.98028,3.76878,48.4181,21.8376,0.45,0.75,0
0.044726,1.97985,3.74695,48.4379,21.8315,0.45,0.74,0
0.044727,1.9794,3.72512,48.4577,21.8252,0.45,0.73,0
0.044728,1.97894,3.7033,48.4775,21.8187,0.45,0.72,0
0.044729,1.97845,3.68148,48.4973,21.812,0.45,0.71,0
0.04473,1.97794,3.65967,48.517,21.8051,0.45,0.7,0
0.044731,1.97741,3.63787,48.5368,21.7979,0.45,0.69,0
0.044732,1.97687,3.61608,48.5566,21.7906,0.45,0.68,0
0.044733,1.9763,3.59429,48.5763,21.7831,0.45,0.67,0
0.044734,1.97571,3.57251,48.5961,21.7754,0.45,0.66,0
0.044735,1.97511,3.55074,48.6159,21.7675,0.45,0.65,0
0.044736,1.97448,3.52898,48.6356,21.7593,0.45,0.64,0
0.044737,1.97384,3.50722,48.6554,21.751,0.45,0.63,0
0.044738,1.97317,3.48547,48.6751,21.7425,0.45,0.62,0
0.044739,1.97249,3.46374,48.6948,21.7337,0.45,0.61,0
0.04474,1.97178,3.44201,48.7145,21.7248,0.45,0.6,0
0.044741,1.97106,3.42029,48.7343,21.7157,0.45,0.59,0
0.044742,1.97031,3.39858,48.754,21.7063,0.45,0.58,0
0.044743,1.96955,3.37687,48.7737,21.6968,0.45,0.57,0
0.044744,1.96877,3.35518,48.7933,21.6871,0.45,0.56,0
0.044745,1.96796,3.3335,48.813,21.6772,0.45,0.55,0
0.044746,1.96714,3.31183,48.8327,21.6671,0.45,0.54,0
0.044747,1.9663,3.29017,48.8524,21.6567,0.45,0.53,0
0.044748,1.96544,3.26851,48.872,21.6462,0.45,0.52,0
0.044749,1.96455,3.24687,48.8917,21.6355,0.45,0.51,0
0.04475,1.96365,3.22524,48.9113,21.6246,0.45,0.5,0
0.044751,1.96273,3.20362,48.931,21.6135,0.45,0.49,0
0.044752,1.96179,3.18202,48.9506,21.6022,0.45,0.48,0
0.044753,1.96083,3.16042,48.9702,21.5908,0.45,0.47,0
0.044754,1.95985,3.13883,48.9898,21.5791,0.45,0.46,0
0.044755,1.95885,3.11726,49.0094,21.5672,0.45,0.45,0
0.044756,1.95785,3.1447,48.9976,21.5555,0.45,0.44,1
0.044757,1.95686,3.17214,48.9855,21.544,0.45,0.43,1
0.044758,1.95588,3.19959,48.9732,21.5328,0.45,0.42,1
0.044759,1.95492,3.22703,48.9606,21.5219,0.45,0.41,1
0.04476,1.95396,3.25446,48.9478,21.5113,0.45,0.4,1
0.044761,1.95302,3.2819,48.9346,21.501,0.45,0.39,1
0.044762,1.95209,3.30933,48.9212,21.4909,0.45,0.38,1
0.044763,1.95118,3.33676,48.9075,21.4812,0.45,0.37,1
0.044764,1.95028,3.36418,48.8935,21.4717,0.45,0.36,1
0.044765,1.94939,3.3916,48.8792,21.4626,0.45,0.35,1
0.044766,1.94852,3.41901,48.8646,21.4537,0.45,0.34,1
0.044767,1.94766,3.44642,48.8498,21.4451,0.45,0.33,1
0.044768,1.94682,3.47382,48.8347,21.4369,0.45,0.32,1
0.044769,1.94599,3.50122,48.8193,21.4289,0.45,0.31,1
0.04477,1.94518,3.5286,48.8036,21.4212,0.45,0.3,1
0.044771,1.94439,3.55598,48.7876,21.4138,0.45,0.29,1
0.044772,1.94361,3.58335,48.7713,21.4066,0.45,0.28,1
0.044773,1.94284,3.61071,48.7548,21.3998,0.45,0.27,1
0.044774,1.9421,3.63806,48.738,21.3932,0.45,0.26,1
0.044775,1.94137,3.6654,48.7209,21.387,0.45,0.25,1
0.044776,1.94065,3.69273,48.7035,21.381,0.45,0.24,1
0.044777,1.93996,3.72005,48.6858,21.3753,0.45,0.23,1
0.044778,1.93928,3.74735,48.6679,21.3699,0.45,0.22,1
0.044779,1.93862,3.77464,48.6497,21.3648,0.45,0.21,1
0.04478,1.93798,3.80192,48.6312,21.3599,0.45,0.2,1
0.044781,1.93736,3.82918,48.6124,21.3554,0.45,0.19,1
0.044782,1.93676,3.85643,48.5933,21.3511,0.45,0.18,1
0.044783,1.93618,3.88367,48.574,21.3471,0.45,0.17,1
0.044784,1.93561,3.91089,48.5544,21.3434,0.45,0.16,1
0.044785,1.93507,3.93809,48.5345,21.3399,0.45,0.15,1
0.044786,1.93454,3.96527,48.5143,21.3368,0.45,0.14,1
0.044787,1.93404,3.99244,48.4939,21.3339,0.45,0.13,1
0.044788,1.93356,4.01959,48.4732,21.3313,0.45,0.12,1
0.044789,1.93309,4.04673,48.4522,21.329,0.45,0.11,1
0.04479,1.93265,4.07384,48.4309,21.3269,0.45,0.1,1
0.044791,1.93223,4.10093,48.4093,21.3251,0.45,0.09,1
0.044792,1.93183,4.12801,48.3875,21.3236,0.45,0.08,1
0.044793,1.93146,4.15506,48.3654,21.3224,0.45,0.07,1
0.044794,1.9311,4.18209,48.343,21.3214,0.45,0.06,1
0.044795,1.93077,4.2091,48.3204,21.3208,0.45,0.05,1
0.044796,1.93046,4.23609,48.2975,21.3203,0.45,0.04,1
0.044797,1.93018,4.26306,48.2743,21.3202,0.45,0.03,1
0.044798,1.92991,4.29,48.2508,21.3203,0.45,0.02,1
0.044799,1.92967,4.31692,48.2271,21.3207,0.45,0.01,1
