Time,Il,VD,V2,V3,Vout
0.016932,8.48114,0,0.4,0.68,-33.3797
0.016933,8.41436,0,0.4,0.67,-33.3974
0.016934,8.34755,0,0.4,0.66,-33.4144
0.016935,8.2807,0,0.4,0.65,-33.4307
0.016936,8.21383,0,0.4,0.64,-33.4463
0.016937,8.14692,0,0.4,0.63,-33.4612
0.016938,8.07998,0,0.4,0.62,-33.4754
0.016939,8.01302,0,0.4,0.61,-33.4889
0.01694,7.94603,0,0.4,0.6,-33.5017
0.016941,7.87901,0,0.4,0.59,-33.5138
0.016942,7.81197,0,0.4,0.58,-33.5252
0.016943,7.74491,0,0.4,0.57,-33.5359
0.016944,7.67783,0,0.4,0.56,-33.546
0.016945,7.61073,0,0.4,0.55,-33.5553
0.016946,7.54361,0,0.4,0.54,-33.564
0.016947,7.47647,0,0.4,0.53,-33.5719
0.016948,7.40932,0,0.4,0.52,-33.5792
0.016949,7.34216,0,0.4,0.51,-33.5858
0.01695,7.27498,0,0.4,0.5,-33.5917
0.016951,7.20779,0,0.4,0.49,-33.5969
0.016952,7.14059,0,0.4,0.48,-33.6015
0.016953,7.07338,0,0.4,0.47,-33.6053
0.016954,7.00617,0,0.4,0.46,-33.6085
0.016955,6.93895,0,0.4,0.45,-33.611
0.016956,6.87173,0,0.4,0.44,-33.6129
0.016957,6.8045,0,0.4,0.43,-33.614
0.016958,6.73727,0,0.4,0.42,-33.6145
0.016959,6.67004,0,0.4,0.41,-33.6143
0.01696,6.60281,0,0.4,0.4,-33.6134
0.016961,6.69881,1,0.4,0.39,-33.5463
0.016962,6.79481,1,0.4,0.38,-33.4793
0.016963,6.89081,1,0.4,0.37,-33.4124
0.016964,6.98681,1,0.4,0.36,-33.3457
0.016965,7.08281,1,0.4,0.35,-33.279
0.016966,7.17881,1,0.4,0.34,-33.2125
0.016967,7.27481,1,0.4,0.33,-33.1462
0.016968,7.37081,1,0.4,0.32,-33.08
0.016969,7.46681,1,0.4,0.31,-33.0139
0.01697,7.56281,1,0.4,0.3,-32.9479
0.016971,7.65881,1,0.4,0.29,-32.8821
0.016972,7.75481,1,0.4,0.28,-32.8164
0.016973,7.85081,1,0.4,0.27,-32.7508
0.016974,7.94681,1,0.4,0.26,-32.6854
0.016975,8.04281,1,0.4,0.25,-32.6201
0.016976,8.13881,1,0.4,0.24,-32.5549
0.016977,8.23481,1,0.4,0.23,-32.4898
0.016978,8.33081,1,0.4,0.22,-32.4249
0.016979,8.42681,1,0.4,0.21,-32.3601
0.01698,8.52281,1,0.4,0.2,-32.2955
0.016981,8.61881,1,0.4,0.19,-32.231
0.016982,8.71481,1,0.4,0.18,-32.1666
0.016983,8.81081,1,0.4,0.17,-32.1023
0.016984,8.90681,1,0.4,0.16,-32.0382
0.016985,9.00281,1,0.4,0.15,-31.9741
0.016986,9.09881,1,0.4,0.14,-31.9103
0.016987,9.19481,1,0.4,0.13,-31.8465
0.016988,9.29081,1,0.4,0.12,-31.7829
0.016989,9.38681,1,0.4,0.11,-31.7194
0.01699,9.48281,1,0.4,0.1,-31.656
0.016991,9.57881,1,0.4,0.09,-31.5927
0.016992,9.67481,1,0.4,0.08,-31.5296
0.016993,9.77081,1,0.4,0.07,-31.4666
0.016994,9.86681,1,0.4,0.06,-31.4038
0.016995,9.96281,1,0.4,0.05,-31.341
0.016996,10.0588,1,0.4,0.04,-31.2784
0.016997,10.1548,1,0.4,0.03,-31.2159
0.016998,10.2508,1,0.4,0.02,-31.1535
0.016999,10.3468,1,0.4,0.01,-31.0913
0.017,10.4428,1,0.4,3.66027e-011,-31.0292
0.017001,10.5388,1,0.4,0.01,-30.9672
0.017002,10.6348,1,0.4,0.02,-30.9053
0.017003,10.7308,1,0.4,0.03,-30.8435
0.017004,10.8268,1,0.4,0.04,-30.7819
0.017005,10.9228,1,0.4,0.05,-30.7204
0.017006,11.0188,1,0.4,0.06,-30.659
0.017007,11.1148,1,0.4,0.07,-30.5978
0.017008,11.2108,1,0.4,0.08,-30.5366
0.017009,11.3068,1,0.4,0.09,-30.4756
0.01701,11.4028,1,0.4,0.1,-30.4147
0.017011,11.4988,1,0.4,0.11,-30.354
0.017012,11.5948,1,0.4,0.12,-30.2933
0.017013,11.6908,1,0.4,0.13,-30.2328
0.017014,11.7868,1,0.4,0.14,-30.1724
0.017015,11.8828,1,0.4,0.15,-30.1121
0.017016,11.9788,1,0.4,0.16,-30.0519
0.017017,12.0748,1,0.4,0.17,-29.9919
0.017018,12.1708,1,0.4,0.18,-29.932
0.017019,12.2668,1,0.4,0.19,-29.8722
0.01702,12.3628,1,0.4,0.2,-29.8125
0.017021,12.4588,1,0.4,0.21,-29.7529
0.017022,12.5548,1,0.4,0.22,-29.6935
0.017023,12.6508,1,0.4,0.23,-29.6342
0.017024,12.7468,1,0.4,0.24,-29.5749
0.017025,12.8428,1,0.4,0.25,-29.5159
0.017026,12.9388,1,0.4,0.26,-29.4569
0.017027,13.0348,1,0.4,0.27,-29.398
0.017028,13.1308,1,0.4,0.28,-29.3393
0.017029,13.2268,1,0.4,0.29,-29.2807
0.01703,13.3228,1,0.4,0.3,-29.2222
0.017031,13.4188,1,0.4,0.31,-29.1638
0.017032,13.5148,1,0.4,0.32,-29.1055
0.017033,13.6108,1,0.4,0.33,-29.0474
0.017034,13.7068,1,0.4,0.34,-28.9893
0.017035,13.8028,1,0.4,0.35,-28.9314
0.017036,13.8988,1,0.4,0.36,-28.8736
0.017037,13.9948,1,0.4,0.37,-28.8159
0.017038,14.0908,1,0.4,0.38,-28.7583
0.017039,14.1868,1,0.4,0.39,-28.7009
0.01704,14.2828,1,0.4,0.4,-28.6435
0.017041,14.2254,0,0.4,0.41,-28.7285
0.017042,14.1678,0,0.4,0.42,-28.8127
0.017043,14.1101,0,0.4,0.43,-28.8964
0.017044,14.0522,0,0.4,0.44,-28.9794
0.017045,13.9942,0,0.4,0.45,-29.0616
0.017046,13.936,0,0.4,0.46,-29.143
0.017047,13.8776,0,0.4,0.47,-29.2237
0.017048,13.8191,0,0.4,0.48,-29.3037
0.017049,13.7604,0,0.4,0.49,-29.3829
0.01705,13.7015,0,0.4,0.5,-29.4613
0.017051,13.6425,0,0.4,0.51,-29.5391
0.017052,13.5834,0,0.4,0.52,-29.616
0.017053,13.5241,0,0.4,0.53,-29.6923
0.017054,13.4646,0,0.4,0.54,-29.7677
0.017055,13.405,0,0.4,0.55,-29.8425
0.017056,13.3452,0,0.4,0.56,-29.9165
0.017057,13.2853,0,0.4,0.57,-29.9897
0.017058,13.2253,0,0.4,0.58,-30.0622
0.017059,13.1651,0,0.4,0.59,-30.134
0.01706,13.1047,0,0.4,0.6,-30.205
0.017061,13.0443,0,0.4,0.61,-30.2752
0.017062,12.9836,0,0.4,0.62,-30.3448
0.017063,12.9229,0,0.4,0.63,-30.4135
0.017064,12.862,0,0.4,0.64,-30.4816
0.017065,12.801,0,0.4,0.65,-30.5489
0.017066,12.7398,0,0.4,0.66,-30.6154
0.017067,12.6785,0,0.4,0.67,-30.6812
0.017068,12.6171,0,0.4,0.68,-30.7462
0.017069,12.5555,0,0.4,0.69,-30.8105
0.01707,12.4938,0,0.4,0.7,-30.8741
0.017071,12.432,0,0.4,0.71,-30.9369
0.017072,12.3701,0,0.4,0.72,-30.999
0.017073,12.308,0,0.4,0.73,-31.0603
0.017074,12.2458,0,0.4,0.74,-31.1209
0.017075,12.1835,0,0.4,0.75,-31.1808
0.017076,12.1211,0,0.4,0.76,-31.2399
0.017077,12.0586,0,0.4,0.77,-31.2982
0.017078,11.9959,0,0.4,0.78,-31.3558
0.017079,11.9332,0,0.4,0.79,-31.4127
0.01708,11.8703,0,0.4,0.8,-31.4689
0.017081,11.8073,0,0.4,0.81,-31.5243
0.017082,11.7442,0,0.4,0.82,-31.5789
0.017083,11.681,0,0.4,0.83,-31.6328
0.017084,11.6176,0,0.4,0.84,-31.686
0.017085,11.5542,0,0.4,0.85,-31.7384
0.017086,11.4907,0,0.4,0.86,-31.7901
0.017087,11.4271,0,0.4,0.87,-31.8411
0.017088,11.3633,0,0.4,0.88,-31.8913
0.017089,11.2995,0,0.4,0.89,-31.9408
0.01709,11.2356,0,0.4,0.9,-31.9895
0.017091,11.1715,0,0.4,0.91,-32.0375
0.017092,11.1074,0,0.4,0.92,-32.0848
0.017093,11.0432,0,0.4,0.93,-32.1313
0.017094,10.9789,0,0.4,0.94,-32.1771
0.017095,10.9145,0,0.4,0.95,-32.2222
0.017096,10.85,0,0.4,0.96,-32.2666
0.017097,10.7854,0,0.4,0.97,-32.3102
0.017098,10.7208,0,0.4,0.98,-32.353
0.017099,10.656,0,0.4,0.99,-32.3952
0.0171,10.5912,0,0.4,1,-32.4366
0.017101,10.5263,0,0.4,0.99,-32.4772
0.017102,10.4613,0,0.4,0.98,-32.5172
0.017103,10.3962,0,0.4,0.97,-32.5564
0.017104,10.3311,0,0.4,0.96,-32.5949
0.017105,10.2658,0,0.4,0.95,-32.6326
0.017106,10.2005,0,0.4,0.94,-32.6697
0.017107,10.1351,0,0.4,0.93,-32.706
0.017108,10.0697,0,0.4,0.92,-32.7415
0.017109,10.0042,0,0.4,0.91,-32.7764
0.01711,9.93859,0,0.4,0.9,-32.8105
0.017111,9.87294,0,0.4,0.89,-32.8439
0.017112,9.80722,0,0.4,0.88,-32.8766
0.017113,9.74143,0,0.4,0.87,-32.9086
0.017114,9.67558,0,0.4,0.86,-32.9398
0.017115,9.60967,0,0.4,0.85,-32.9703
0.017116,9.5437,0,0.4,0.84,-33.0001
0.017117,9.47767,0,0.4,0.83,-33.0292
0.017118,9.41159,0,0.4,0.82,-33.0575
0.017119,9.34544,0,0.4,0.81,-33.0852
0.01712,9.27924,0,0.4,0.8,-33.1121
0.017121,9.21299,0,0.4,0.79,-33.1383
0.017122,9.14669,0,0.4,0.78,-33.1638
0.017123,9.08034,0,0.4,0.77,-33.1886
0.017124,9.01394,0,0.4,0.76,-33.2127
0.017125,8.94749,0,0.4,0.75,-33.236
0.017126,8.88099,0,0.4,0.74,-33.2587
0.017127,8.81445,0,0.4,0.73,-33.2806
0.017128,8.74787,0,0.4,0.72,-33.3018
0.017129,8.68125,0,0.4,0.71,-33.3224
0.01713,8.61458,0,0.4,0.7,-33.3422
0.017131,8.54788,0,0.4,0.69,-33.3613
0.017132,8.48114,0,0.4,0.68,-33.3797
0.017133,8.41436,0,0.4,0.67,-33.3974
0.017134,8.34755,0,0.4,0.66,-33.4144
0.017135,8.2807,0,0.4,0.65,-33.4307
0.017136,8.21383,0,0.4,0.64,-33.4463
0.017137,8.14692,0,0.4,0.63,-33.4612
0.017138,8.07998,0,0.4,0.62,-33.4754
0.017139,8.01302,0,0.4,0.61,-33.4889
0.01714,7.94603,0,0.4,0.6,-33.5017
0.017141,7.87901,0,0.4,0.59,-33.5138
0.017142,7.81197,0,0.4,0.58,-33.5252
0.017143,7.74491,0,0.4,0.57,-33.5359
0.017144,7.67783,0,0.4,0.56,-33.546
0.017145,7.61073,0,0.4,0.55,-33.5553
0.017146,7.54361,0,0.4,0.54,-33.564
0.017147,7.47647,0,0.4,0.53,-33.5719
0.017148,7.40932,0,0.4,0.52,-33.5792
0.017149,7.34215,0,0.4,0.51,-33.5858
0.01715,7.27498,0,0.4,0.5,-33.5917
0.017151,7.20779,0,0.4,0.49,-33.5969
0.017152,7.14059,0,0.4,0.48,-33.6015
0.017153,7.07338,0,0.4,0.47,-33.6053
0.017154,7.00617,0,0.4,0.46,-33.6085
0.017155,6.93895,0,0.4,0.45,-33.611
0.017156,6.87173,0,0.4,0.44,-33.6129
0.017157,6.8045,0,0.4,0.43,-33.614
0.017158,6.73727,0,0.4,0.42,-33.6145
0.017159,6.67004,0,0.4,0.41,-33.6143
0.01716,6.60281,0,0.4,0.4,-33.6134
0.017161,6.69881,1,0.4,0.39,-33.5463
0.017162,6.79481,1,0.4,0.38,-33.4793
0.017163,6.89081,1,0.4,0.37,-33.4124
0.017164,6.98681,1,0.4,0.36,-33.3457
0.017165,7.08281,1,0.4,0.35,-33.279
0.017166,7.17881,1,0.4,0.34,-33.2125
0.017167,7.27481,1,0.4,0.33,-33.1462
0.017168,7.37081,1,0.4,0.32,-33.08
0.017169,7.46681,1,0.4,0.31,-33.0139
0.01717,7.56281,1,0.4,0.3,-32.9479
0.017171,7.65881,1,0.4,0.29,-32.8821
0.017172,7.75481,1,0.4,0.28,-32.8164
0.017173,7.85081,1,0.4,0.27,-32.7508
0.017174,7.94681,1,0.4,0.26,-32.6854
0.017175,8.04281,1,0.4,0.25,-32.6201
0.017176,8.13881,1,0.4,0.24,-32.5549
0.017177,8.23481,1,0.4,0.23,-32.4898
0.017178,8.33081,1,0.4,0.22,-32.4249
0.017179,8.42681,1,0.4,0.21,-32.3601
0.01718,8.52281,1,0.4,0.2,-32.2955
0.017181,8.61881,1,0.4,0.19,-32.231
0.017182,8.71481,1,0.4,0.18,-32.1666
0.017183,8.81081,1,0.4,0.17,-32.1023
0.017184,8.90681,1,0.4,0.16,-32.0382
0.017185,9.00281,1,0.4,0.15,-31.9741
0.017186,9.09881,1,0.4,0.14,-31.9103
0.017187,9.19481,1,0.4,0.13,-31.8465
0.017188,9.29081,1,0.4,0.12,-31.7829
0.017189,9.38681,1,0.4,0.11,-31.7194
0.01719,9.48281,1,0.4,0.1,-31.656
0.017191,9.57881,1,0.4,0.09,-31.5927
0.017192,9.67481,1,0.4,0.08,-31.5296
0.017193,9.77081,1,0.4,0.07,-31.4666
0.017194,9.86681,1,0.4,0.06,-31.4038
0.017195,9.96281,1,0.4,0.05,-31.341
0.017196,10.0588,1,0.4,0.04,-31.2784
0.017197,10.1548,1,0.4,0.03,-31.2159
0.017198,10.2508,1,0.4,0.02,-31.1535
0.017199,10.3468,1,0.4,0.01,-31.0913
0.0172,10.4428,1,0.4,3.45904e-011,-31.0292
0.017201,10.5388,1,0.4,0.01,-30.9672
0.017202,10.6348,1,0.4,0.02,-30.9053
0.017203,10.7308,1,0.4,0.03,-30.8435
0.017204,10.8268,1,0.4,0.04,-30.7819
0.017205,10.9228,1,0.4,0.05,-30.7204
0.017206,11.0188,1,0.4,0.06,-30.659
0.017207,11.1148,1,0.4,0.07,-30.5978
0.017208,11.2108,1,0.4,0.08,-30.5366
0.017209,11.3068,1,0.4,0.09,-30.4756
0.01721,11.4028,1,0.4,0.1,-30.4147
0.017211,11.4988,1,0.4,0.11,-30.354
0.017212,11.5948,1,0.4,0.12,-30.2933
0.017213,11.6908,1,0.4,0.13,-30.2328
0.017214,11.7868,1,0.4,0.14,-30.1724
0.017215,11.8828,1,0.4,0.15,-30.1121
0.017216,11.9788,1,0.4,0.16,-30.0519
0.017217,12.0748,1,0.4,0.17,-29.9919
0.017218,12.1708,1,0.4,0.18,-29.932
0.017219,12.2668,1,0.4,0.19,-29.8722
0.01722,12.3628,1,0.4,0.2,-29.8125
0.017221,12.4588,1,0.4,0.21,-29.7529
0.017222,12.5548,1,0.4,0.22,-29.6935
0.017223,12.6508,1,0.4,0.23,-29.6342
0.017224,12.7468,1,0.4,0.24,-29.5749
0.017225,12.8428,1,0.4,0.25,-29.5159
0.017226,12.9388,1,0.4,0.26,-29.4569
0.017227,13.0348,1,0.4,0.27,-29.398
0.017228,13.1308,1,0.4,0.28,-29.3393
0.017229,13.2268,1,0.4,0.29,-29.2807
0.01723,13.3228,1,0.4,0.3,-29.2222
0.017231,13.4188,1,0.4,0.31,-29.1638
0.017232,13.5148,1,0.4,0.32,-29.1055
0.017233,13.6108,1,0.4,0.33,-29.0474
0.017234,13.7068,1,0.4,0.34,-28.9893
0.017235,13.8028,1,0.4,0.35,-28.9314
0.017236,13.8988,1,0.4,0.36,-28.8736
0.017237,13.9948,1,0.4,0.37,-28.8159
0.017238,14.0908,1,0.4,0.38,-28.7583
0.017239,14.1868,1,0.4,0.39,-28.7009
0.01724,14.2828,1,0.4,0.4,-28.6435
0.017241,14.2254,0,0.4,0.41,-28.7285
0.017242,14.1678,0,0.4,0.42,-28.8127
0.017243,14.1101,0,0.4,0.43,-28.8964
0.017244,14.0522,0,0.4,0.44,-28.9794
0.017245,13.9942,0,0.4,0.45,-29.0616
0.017246,13.936,0,0.4,0.46,-29.143
0.017247,13.8776,0,0.4,0.47,-29.2237
0.017248,13.8191,0,0.4,0.48,-29.3037
0.017249,13.7604,0,0.4,0.49,-29.3829
0.01725,13.7015,0,0.4,0.5,-29.4613
0.017251,13.6425,0,0.4,0.51,-29.5391
0.017252,13.5834,0,0.4,0.52,-29.616
0.017253,13.5241,0,0.4,0.53,-29.6923
0.017254,13.4646,0,0.4,0.54,-29.7677
0.017255,13.405,0,0.4,0.55,-29.8425
0.017256,13.3452,0,0.4,0.56,-29.9165
0.017257,13.2853,0,0.4,0.57,-29.9897
0.017258,13.2253,0,0.4,0.58,-30.0622
0.017259,13.1651,0,0.4,0.59,-30.134
0.01726,13.1047,0,0.4,0.6,-30.205
0.017261,13.0443,0,0.4,0.61,-30.2752
0.017262,12.9836,0,0.4,0.62,-30.3448
0.017263,12.9229,0,0.4,0.63,-30.4135
0.017264,12.862,0,0.4,0.64,-30.4816
0.017265,12.801,0,0.4,0.65,-30.5489
0.017266,12.7398,0,0.4,0.66,-30.6154
0.017267,12.6785,0,0.4,0.67,-30.6812
0.017268,12.6171,0,0.4,0.68,-30.7462
0.017269,12.5555,0,0.4,0.69,-30.8105
0.01727,12.4938,0,0.4,0.7,-30.8741
0.017271,12.432,0,0.4,0.71,-30.9369
0.017272,12.3701,0,0.4,0.72,-30.999
0.017273,12.308,0,0.4,0.73,-31.0603
0.017274,12.2458,0,0.4,0.74,-31.1209
0.017275,12.1835,0,0.4,0.75,-31.1808
0.017276,12.1211,0,0.4,0.76,-31.2399
0.017277,12.0586,0,0.4,0.77,-31.2982
0.017278,11.9959,0,0.4,0.78,-31.3558
0.017279,11.9332,0,0.4,0.79,-31.4127
0.01728,11.8703,0,0.4,0.8,-31.4689
0.017281,11.8073,0,0.4,0.81,-31.5243
0.017282,11.7442,0,0.4,0.82,-31.5789
0.017283,11.681,0,0.4,0.83,-31.6328
0.017284,11.6176,0,0.4,0.84,-31.686
0.017285,11.5542,0,0.4,0.85,-31.7384
0.017286,11.4907,0,0.4,0.86,-31.7901
0.017287,11.4271,0,0.4,0.87,-31.8411
0.017288,11.3633,0,0.4,0.88,-31.8913
0.017289,11.2995,0,0.4,0.89,-31.9408
0.01729,11.2356,0,0.4,0.9,-31.9895
0.017291,11.1715,0,0.4,0.91,-32.0375
0.017292,11.1074,0,0.4,0.92,-32.0848
0.017293,11.0432,0,0.4,0.93,-32.1313
0.017294,10.9789,0,0.4,0.94,-32.1771
0.017295,10.9145,0,0.4,0.95,-32.2222
0.017296,10.85,0,0.4,0.96,-32.2665
0.017297,10.7854,0,0.4,0.97,-32.3102
0.017298,10.7208,0,0.4,0.98,-32.353
0.017299,10.656,0,0.4,0.99,-32.3952
0.0173,10.5912,0,0.4,1,-32.4366
0.017301,10.5263,0,0.4,0.99,-32.4772
0.017302,10.4613,0,0.4,0.98,-32.5172
0.017303,10.3962,0,0.4,0.97,-32.5564
0.017304,10.3311,0,0.4,0.96,-32.5949
0.017305,10.2658,0,0.4,0.95,-32.6326
0.017306,10.2005,0,0.4,0.94,-32.6697
0.017307,10.1351,0,0.4,0.93,-32.706
0.017308,10.0697,0,0.4,0.92,-32.7415
0.017309,10.0042,0,0.4,0.91,-32.7764
0.01731,9.93859,0,0.4,0.9,-32.8105
0.017311,9.87294,0,0.4,0.89,-32.8439
0.017312,9.80722,0,0.4,0.88,-32.8766
0.017313,9.74143,0,0.4,0.87,-32.9086
0.017314,9.67558,0,0.4,0.86,-32.9398
0.017315,9.60967,0,0.4,0.85,-32.9703
0.017316,9.5437,0,0.4,0.84,-33.0001
0.017317,9.47767,0,0.4,0.83,-33.0292
0.017318,9.41159,0,0.4,0.82,-33.0575
0.017319,9.34544,0,0.4,0.81,-33.0852
0.01732,9.27924,0,0.4,0.8,-33.1121
0.017321,9.21299,0,0.4,0.79,-33.1383
0.017322,9.14669,0,0.4,0.78,-33.1638
0.017323,9.08034,0,0.4,0.77,-33.1886
0.017324,9.01394,0,0.4,0.76,-33.2127
0.017325,8.94749,0,0.4,0.75,-33.236
0.017326,8.88099,0,0.4,0.74,-33.2587
0.017327,8.81445,0,0.4,0.73,-33.2806
0.017328,8.74787,0,0.4,0.72,-33.3018
