Time,iL,v,V1,V2
0.000732,3.3797,8.77938,1,0
0.000733,3.37705,8.79559,1,0
0.000734,3.37442,8.81174,1,0
0.000735,3.37183,8.82783,1,0
0.000736,3.36926,8.84386,1,0
0.000737,3.36673,8.85984,1,0
0.000738,3.36422,8.87576,1,0
0.000739,3.36174,8.89162,1,0
0.00074,3.35929,8.90743,1,0
0.000741,3.35687,8.92318,1,0
0.000742,3.35447,8.93887,1,0
0.000743,3.3521,8.95451,1,0
0.000744,3.34975,8.9701,1,0
0.000745,3.34743,8.98563,1,0
0.000746,3.34513,9.0011,1,0
0.000747,3.34286,9.01653,1,0
0.000748,3.34061,9.03189,1,0
0.000749,3.33838,9.04721,1,0
0.00075,3.33617,9.06247,1,0
0.000751,3.33399,9.07768,1,0
0.000752,3.33183,9.09284,1,0
0.000753,3.32969,9.10795,1,0
0.000754,3.32757,9.123,1,0
0.000755,3.32548,9.13801,1,0
0.000756,3.3234,9.15296,1,0
0.000757,3.32134,9.16787,1,0
0.000758,3.3193,9.18272,1,0
0.000759,3.31728,9.19752,1,0
0.00076,3.31528,9.21227,1,0
0.000761,3.33142,9.19388,0,1
0.000762,3.34719,9.17552,0,1
0.000763,3.36267,9.15718,0,1
0.000764,3.37778,9.13889,0,1
0.000765,3.39254,9.12063,0,1
0.000766,3.40694,9.10241,0,1
0.000767,3.42101,9.08422,0,1
0.000768,3.43474,9.06607,0,1
0.000769,3.44815,9.04795,0,1
0.00077,3.46123,9.02988,0,1
0.000771,3.47401,9.01183,0,1
0.000772,3.48648,8.99383,0,1
0.000773,3.49866,8.97586,0,1
0.000774,3.51055,8.95793,0,1
0.000775,3.52216,8.94003,0,1
0.000776,3.53349,8.92217,0,1
0.000777,3.54455,8.90434,0,1
0.000778,3.55536,8.88655,0,1
0.000779,3.5659,8.86879,0,1
0.00078,3.57619,8.85107,0,1
0.000781,3.58625,8.83339,0,1
0.000782,3.59606,8.81574,0,1
0.000783,3.60564,8.79813,0,1
0.000784,3.61499,8.78055,0,1
0.000785,3.62412,8.763,0,1
0.000786,3.63303,8.74549,0,1
0.000787,3.64174,8.72802,0,1
0.000788,3.65023,8.71058,0,1
0.000789,3.65853,8.69318,0,1
0.00079,3.66663,8.67581,0,1
0.000791,3.67453,8.65848,0,1
0.000792,3.68225,8.64118,0,1
0.000793,3.68979,8.62391,0,1
0.000794,3.69714,8.60668,0,1
0.000795,3.70433,8.58948,0,1
0.000796,3.71134,8.57232,0,1
0.000797,3.71818,8.55519,0,1
0.000798,3.72487,8.5381,0,1
0.000799,3.73139,8.52104,0,1
0.0008,3.73776,8.50402,0,1
0.000801,3.74398,8.48703,0,1
0.000802,3.75005,8.47007,0,1
0.000803,3.75598,8.45315,0,1
0.000804,3.76177,8.43626,0,1
0.000805,3.76742,8.4194,0,1
0.000806,3.77293,8.40258,0,1
0.000807,3.77832,8.38579,0,1
0.000808,3.78357,8.36904,0,1
0.000809,3.78871,8.35231,0,1
0.00081,3.79372,8.33563,0,1
0.000811,3.79861,8.31897,0,1
0.000812,3.80339,8.30235,0,1
0.000813,3.80805,8.28576,0,1
0.000814,3.8126,8.26921,0,1
0.000815,3.81704,8.25269,0,1
0.000816,3.82138,8.2362,0,1
0.000817,3.82562,8.21974,0,1
0.000818,3.82975,8.20332,0,1
0.000819,3.83379,8.18693,0,1
0.00082,3.83773,8.17057,0,1
0.000821,3.84158,8.15424,0,1
0.000822,3.84534,8.13795,0,1
0.000823,3.84901,8.12169,0,1
0.000824,3.85259,8.10547,0,1
0.000825,3.85608,8.08927,0,1
0.000826,3.8595,8.07311,0,1
0.000827,3.86283,8.05698,0,1
0.000828,3.86608,8.04088,0,1
0.000829,3.86926,8.02482,0,1
0.00083,3.87236,8.00878,0,1
0.000831,3.87538,7.99278,0,1
0.000832,3.87834,7.97681,0,1
0.000833,3.88122,7.96087,0,1
0.000834,3.88404,7.94497,0,1
0.000835,3.88679,7.92909,0,1
0.000836,3.88948,7.91325,0,1
0.000837,3.8921,7.89744,0,1
0.000838,3.89466,7.88166,0,1
0.000839,3.89715,7.86591,0,1
0.00084,3.89959,7.8502,0,1
0.000841,3.8865,7.87336,1,0
0.000842,3.87368,7.89635,1,0
0.000843,3.86105,7.9192,1,0
0.000844,3.84867,7.94189,1,0
0.000845,3.83654,7.96441,1,0
0.000846,3.82465,7.98677,1,0
0.000847,3.81301,8.00896,1,0
0.000848,3.80159,8.03099,1,0
0.000849,3.7904,8.05287,1,0
0.00085,3.77944,8.07459,1,0
0.000851,3.76869,8.09616,1,0
0.000852,3.75815,8.11758,1,0
0.000853,3.74782,8.13885,1,0
0.000854,3.7377,8.15998,1,0
0.000855,3.72777,8.18097,1,0
0.000856,3.71804,8.20182,1,0
0.000857,3.7085,8.22252,1,0
0.000858,3.69914,8.2431,1,0
0.000859,3.68996,8.26354,1,0
0.00086,3.68096,8.28384,1,0
0.000861,3.67214,8.30402,1,0
0.000862,3.66348,8.32407,1,0
0.000863,3.65499,8.34399,1,0
0.000864,3.64667,8.3638,1,0
0.000865,3.6385,8.38347,1,0
0.000866,3.63048,8.40303,1,0
0.000867,3.62262,8.42247,1,0
0.000868,3.61491,8.4418,1,0
0.000869,3.60734,8.461,1,0
0.00087,3.59991,8.4801,1,0
0.000871,3.59262,8.49908,1,0
0.000872,3.58546,8.51796,1,0
0.000873,3.57844,8.53672,1,0
0.000874,3.57155,8.55538,1,0
0.000875,3.56478,8.57393,1,0
0.000876,3.55814,8.59238,1,0
0.000877,3.55162,8.61072,1,0
0.000878,3.54522,8.62897,1,0
0.000879,3.53893,8.64711,1,0
0.00088,3.53276,8.66516,1,0
0.000881,3.5267,8.68311,1,0
0.000882,3.52075,8.70096,1,0
0.000883,3.5149,8.71872,1,0
0.000884,3.50916,8.73639,1,0
0.000885,3.50351,8.75396,1,0
0.000886,3.49797,8.77144,1,0
0.000887,3.49252,8.78883,1,0
0.000888,3.48717,8.80614,1,0
0.000889,3.48191,8.82335,1,0
0.00089,3.47675,8.84048,1,0
0.000891,3.47167,8.85753,1,0
0.000892,3.46667,8.87449,1,0
0.000893,3.46177,8.89136,1,0
0.000894,3.45694,8.90816,1,0
0.000895,3.4522,8.92487,1,0
0.000896,3.44754,8.9415,1,0
0.000897,3.44295,8.95805,1,0
0.000898,3.43844,8.97453,1,0
0.000899,3.43401,8.99093,1,0
0.0009,3.42965,9.00725,1,0
0.000901,3.42535,9.02349,1,0
0.000902,3.42113,9.03966,1,0
0.000903,3.41698,9.05575,1,0
0.000904,3.41289,9.07178,1,0
0.000905,3.40887,9.08773,1,0
0.000906,3.40492,9.1036,1,0
0.000907,3.40102,9.11941,1,0
0.000908,3.39719,9.13515,1,0
0.000909,3.39342,9.15081,1,0
0.00091,3.3897,9.16641,1,0
0.000911,3.38604,9.18194,1,0
0.000912,3.38244,9.19741,1,0
0.000913,3.3789,9.2128,1,0
0.000914,3.3754,9.22813,1,0
0.000915,3.37196,9.2434,1,0
0.000916,3.36857,9.2586,1,0
0.000917,3.36524,9.27374,1,0
0.000918,3.36195,9.28881,1,0
0.000919,3.35871,9.30382,1,0
0.00092,3.35551,9.31877,1,0
0.000921,3.35237,9.33365,1,0
0.000922,3.34927,9.34848,1,0
0.000923,3.34621,9.36325,1,0
0.000924,3.34319,9.37795,1,0
0.000925,3.34022,9.3926,1,0
0.000926,3.33729,9.40719,1,0
0.000927,3.3344,9.42172,1,0
0.000928,3.33155,9.43619,1,0
0.000929,3.32874,9.4506,1,0
0.00093,3.32597,9.46496,1,0
0.000931,3.32324,9.47926,1,0
0.000932,3.32054,9.49351,1,0
0.000933,3.31788,9.5077,1,0
0.000934,3.31525,9.52184,1,0
0.000935,3.31266,9.53592,1,0
0.000936,3.3101,9.54994,1,0
0.000937,3.30757,9.56392,1,0
0.000938,3.30508,9.57784,1,0
0.000939,3.30262,9.59171,1,0
0.00094,3.30018,9.60553,1,0
0.000941,3.29778,9.61929,1,0
0.000942,3.29541,9.63301,1,0
0.000943,3.29307,9.64667,1,0
0.000944,3.29076,9.66028,1,0
0.000945,3.28847,9.67384,1,0
0.000946,3.28622,9.68735,1,0
0.000947,3.28399,9.70082,1,0
0.000948,3.28178,9.71423,1,0
0.000949,3.2796,9.7276,1,0
0.00095,3.27745,9.74091,1,0
0.000951,3.27532,9.75418,1,0
0.000952,3.27322,9.7674,1,0
0.000953,3.27114,9.78058,1,0
0.000954,3.26908,9.7937,1,0
0.000955,3.26705,9.80678,1,0
0.000956,3.26503,9.81982,1,0
0.000957,3.26304,9.83281,1,0
0.000958,3.26108,9.84575,1,0
0.000959,3.25913,9.85864,1,0
0.00096,3.2572,9.8715,1,0
0.000961,3.27471,9.85178,0,1
0.000962,3.29181,9.83211,0,1
0.000963,3.30861,9.81246,0,1
0.000964,3.325,9.79286,0,1
0.000965,3.34101,9.77329,0,1
0.000966,3.35664,9.75376,0,1
0.000967,3.3719,9.73428,0,1
0.000968,3.38679,9.71483,0,1
0.000969,3.40134,9.69542,0,1
0.00097,3.41553,9.67605,0,1
0.000971,3.42939,9.65671,0,1
0.000972,3.44293,9.63742,0,1
0.000973,3.45614,9.61816,0,1
0.000974,3.46903,9.59895,0,1
0.000975,3.48163,9.57977,0,1
0.000976,3.49392,9.56063,0,1
0.000977,3.50592,9.54153,0,1
0.000978,3.51764,9.52246,0,1
0.000979,3.52908,9.50344,0,1
0.00098,3.54025,9.48445,0,1
0.000981,3.55115,9.4655,0,1
0.000982,3.56179,9.44659,0,1
0.000983,3.57219,9.42771,0,1
0.000984,3.58233,9.40887,0,1
0.000985,3.59224,9.39008,0,1
0.000986,3.60191,9.37131,0,1
0.000987,3.61135,9.35259,0,1
0.000988,3.62057,9.3339,0,1
0.000989,3.62956,9.31525,0,1
0.00099,3.63835,9.29664,0,1
0.000991,3.64693,9.27807,0,1
0.000992,3.6553,9.25953,0,1
0.000993,3.66347,9.24103,0,1
0.000994,3.67145,9.22257,0,1
0.000995,3.67925,9.20414,0,1
0.000996,3.68685,9.18575,0,1
0.000997,3.69428,9.1674,0,1
0.000998,3.70153,9.14908,0,1
0.000999,3.70861,9.1308,0,1
0.001,3.71552,9.11256,0,1
0.001001,3.72226,9.09435,0,1
0.001002,3.72885,9.07618,0,1
0.001003,3.73528,9.05805,0,1
0.001004,3.74156,9.03995,0,1
0.001005,3.74769,9.02189,0,1
0.001006,3.75367,9.00386,0,1
0.001007,3.75951,8.98587,0,1
0.001008,3.76522,8.96792,0,1
0.001009,3.77078,8.95,0,1
0.00101,3.77622,8.93212,0,1
0.001011,3.78153,8.91427,0,1
0.001012,3.78671,8.89646,0,1
0.001013,3.79177,8.87868,0,1
0.001014,3.7967,8.86094,0,1
0.001015,3.80153,8.84324,0,1
0.001016,3.80623,8.82557,0,1
0.001017,3.81083,8.80794,0,1
0.001018,3.81531,8.79034,0,1
0.001019,3.81969,8.77278,0,1
0.00102,3.82397,8.75525,0,1
0.001021,3.82814,8.73776,0,1
0.001022,3.83222,8.7203,0,1
0.001023,3.8362,8.70287,0,1
0.001024,3.84008,8.68549,0,1
0.001025,3.84388,8.66813,0,1
0.001026,3.84758,8.65081,0,1
0.001027,3.85119,8.63353,0,1
0.001028,3.85472,8.61628,0,1
0.001029,3.85817,8.59906,0,1
0.00103,3.86153,8.58188,0,1
0.001031,3.86481,8.56474,0,1
0.001032,3.86802,8.54762,0,1
0.001033,3.87115,8.53055,0,1
0.001034,3.87421,8.5135,0,1
0.001035,3.87719,8.49649,0,1
0.001036,3.8801,8.47952,0,1
0.001037,3.88294,8.46257,0,1
0.001038,3.88572,8.44567,0,1
0.001039,3.88843,8.42879,0,1
0.00104,3.89108,8.41195,0,1
0.001041,3.87709,8.4339,1,0
0.001042,3.86338,8.45567,1,0
0.001043,3.84989,8.4773,1,0
0.001044,3.83668,8.49876,1,0
0.001045,3.82373,8.52004,1,0
0.001046,3.81105,8.54115,1,0
0.001047,3.79863,8.5621,1,0
0.001048,3.78647,8.58288,1,0
0.001049,3.77455,8.6035,1,0
0.00105,3.76287,8.62396,1,0
0.001051,3.75143,8.64426,1,0
0.001052,3.74022,8.66441,1,0
0.001053,3.72924,8.68441,1,0
0.001054,3.71848,8.70426,1,0
0.001055,3.70793,8.72396,1,0
0.001056,3.6976,8.74352,1,0
0.001057,3.68747,8.76294,1,0
0.001058,3.67755,8.78222,1,0
0.001059,3.66782,8.80136,1,0
0.00106,3.65828,8.82037,1,0
0.001061,3.64894,8.83925,1,0
0.001062,3.63978,8.858,1,0
0.001063,3.63079,8.87661,1,0
0.001064,3.62199,8.89511,1,0
0.001065,3.61336,8.91347,1,0
0.001066,3.60489,8.93172,1,0
0.001067,3.59659,8.94985,1,0
0.001068,3.58845,8.96785,1,0
0.001069,3.58047,8.98574,1,0
0.00107,3.57265,9.00352,1,0
0.001071,3.56497,9.02118,1,0
0.001072,3.55744,9.03874,1,0
0.001073,3.55006,9.05618,1,0
0.001074,3.54281,9.07351,1,0
0.001075,3.53571,9.09074,1,0
0.001076,3.52873,9.10787,1,0
0.001077,3.52189,9.12489,1,0
0.001078,3.51518,9.1418,1,0
0.001079,3.5086,9.15862,1,0
0.00108,3.50213,9.17534,1,0
0.001081,3.49579,9.19196,1,0
0.001082,3.48957,9.20849,1,0
0.001083,3.48346,9.22492,1,0
0.001084,3.47746,9.24126,1,0
0.001085,3.47157,9.25751,1,0
0.001086,3.46579,9.27366,1,0
0.001087,3.46012,9.28973,1,0
0.001088,3.45455,9.30571,1,0
0.001089,3.44908,9.3216,1,0
0.00109,3.4437,9.3374,1,0
0.001091,3.43843,9.35312,1,0
0.001092,3.43324,9.36876,1,0
0.001093,3.42815,9.38431,1,0
0.001094,3.42315,9.39979,1,0
0.001095,3.41824,9.41518,1,0
0.001096,3.41342,9.43049,1,0
0.001097,3.40868,9.44573,1,0
0.001098,3.40402,9.46088,1,0
0.001099,3.39944,9.47596,1,0
0.0011,3.39494,9.49097,1,0
0.001101,3.39052,9.5059,1,0
0.001102,3.38617,9.52075,1,0
0.001103,3.3819,9.53554,1,0
0.001104,3.3777,9.55025,1,0
0.001105,3.37357,9.56489,1,0
0.001106,3.3695,9.57946,1,0
0.001107,3.36551,9.59396,1,0
0.001108,3.36158,9.6084,1,0
0.001109,3.35772,9.62276,1,0
0.00111,3.35392,9.63706,1,0
0.001111,3.35018,9.65129,1,0
0.001112,3.34651,9.66546,1,0
0.001113,3.34289,9.67956,1,0
0.001114,3.33933,9.6936,1,0
0.001115,3.33582,9.70757,1,0
0.001116,3.33238,9.72149,1,0
0.001117,3.32898,9.73534,1,0
0.001118,3.32564,9.74913,1,0
0.001119,3.32236,9.76285,1,0
0.00112,3.31912,9.77652,1,0
0.001121,3.31593,9.79013,1,0
0.001122,3.31279,9.80368,1,0
0.001123,3.3097,9.81717,1,0
0.001124,3.30666,9.83061,1,0
0.001125,3.30366,9.84398,1,0
0.001126,3.30071,9.8573,1,0
0.001127,3.2978,9.87057,1,0
0.001128,3.29493,9.88378,1,0
0.001129,3.2921,9.89693,1,0
0.00113,3.28932,9.91003,1,0
0.001131,3.28658,9.92308,1,0
0.001132,3.28387,9.93607,1,0
0.001133,3.2812,9.94901,1,0
0.001134,3.27858,9.9619,1,0
0.001135,3.27598,9.97474,1,0
0.001136,3.27343,9.98752,1,0
0.001137,3.27091,10.0003,1,0
0.001138,3.26842,10.0129,1,0
0.001139,3.26597,10.0256,1,0
0.00114,3.26355,10.0382,1,0
0.001141,3.26117,10.0507,1,0
0.001142,3.25882,10.0632,1,0
0.001143,3.25649,10.0756,1,0
0.001144,3.2542,10.088,1,0
0.001145,3.25194,10.1003,1,0
0.001146,3.24971,10.1126,1,0
0.001147,3.2475,10.1249,1,0
0.001148,3.24533,10.1371,1,0
0.001149,3.24318,10.1492,1,0
0.00115,3.24106,10.1614,1,0
0.001151,3.23896,10.1734,1,0
0.001152,3.23689,10.1854,1,0
0.001153,3.23485,10.1974,1,0
0.001154,3.23283,10.2094,1,0
0.001155,3.23083,10.2212,1,0
0.001156,3.22886,10.2331,1,0
0.001157,3.22692,10.2449,1,0
0.001158,3.22499,10.2566,1,0
0.001159,3.22309,10.2684,1,0
0.00116,3.22121,10.28,1,0
0.001161,3.23957,10.2595,0,1
0.001162,3.2575,10.239,0,1
0.001163,3.27511,10.2186,0,1
0.001164,3.2923,10.1981,0,1
0.001165,3.30908,10.1778,0,1
0.001166,3.32547,10.1574,0,1
0.001167,3.34146,10.1371,0,1
0.001168,3.35708,10.1169,0,1
0.001169,3.37233,10.0967,0,1
0.00117,3.38721,10.0765,0,1
0.001171,3.40174,10.0564,0,1
0.001172,3.41593,10.0363,0,1
0.001173,3.42978,10.0162,0,1
0.001174,3.44331,9.9962,0,1
0.001175,3.45651,9.97623,0,1
0.001176,3.4694,9.9563,0,1
0.001177,3.48198,9.9364,0,1
0.001178,3.49427,9.91655,0,1
0.001179,3.50626,9.89674,0,1
0.00118,3.51797,9.87696,0,1
0.001181,3.5294,9.85723,0,1
0.001182,3.54056,9.83754,0,1
0.001183,3.55146,9.81788,0,1
0.001184,3.56209,9.79826,0,1
0.001185,3.57248,9.77869,0,1
0.001186,3.58262,9.75915,0,1
0.001187,3.59252,9.73965,0,1
0.001188,3.60218,9.72019,0,1
0.001189,3.61161,9.70077,0,1
0.00119,3.62082,9.68139,0,1
0.001191,3.62982,9.66204,0,1
0.001192,3.6386,9.64274,0,1
0.001193,3.64717,9.62347,0,1
0.001194,3.65553,9.60425,0,1
0.001195,3.6637,9.58506,0,1
0.001196,3.67168,9.56591,0,1
0.001197,3.67946,9.54679,0,1
0.001198,3.68707,9.52772,0,1
0.001199,3.69449,9.50868,0,1
0.0012,3.70173,9.48968,0,1
0.001201,3.70881,9.47072,0,1
0.001202,3.71571,9.4518,0,1
0.001203,3.72245,9.43292,0,1
0.001204,3.72904,9.41407,0,1
0.001205,3.73546,9.39526,0,1
0.001206,3.74174,9.37649,0,1
0.001207,3.74786,9.35775,0,1
0.001208,3.75384,9.33906,0,1
0.001209,3.75968,9.3204,0,1
0.00121,3.76538,9.30177,0,1
0.001211,3.77094,9.28319,0,1
0.001212,3.77637,9.26464,0,1
0.001213,3.78168,9.24613,0,1
0.001214,3.78685,9.22766,0,1
0.001215,3.79191,9.20922,0,1
0.001216,3.79684,9.19082,0,1
0.001217,3.80166,9.17246,0,1
0.001218,3.80636,9.15413,0,1
0.001219,3.81096,9.13584,0,1
0.00122,3.81544,9.11759,0,1
0.001221,3.81982,9.09937,0,1
0.001222,3.82409,9.08119,0,1
0.001223,3.82826,9.06305,0,1
0.001224,3.83233,9.04494,0,1
0.001225,3.83631,9.02687,0,1
0.001226,3.84019,9.00883,0,1
0.001227,3.84398,8.99083,0,1
0.001228,3.84768,8.97287,0,1
0.001229,3.85129,8.95494,0,1
0.00123,3.85482,8.93705,0,1
0.001231,3.85826,8.91919,0,1
0.001232,3.86163,8.90137,0,1
0.001233,3.86491,8.88359,0,1
0.001234,3.86811,8.86584,0,1
0.001235,3.87124,8.84812,0,1
0.001236,3.87429,8.83044,0,1
0.001237,3.87727,8.8128,0,1
0.001238,3.88018,8.79519,0,1
0.001239,3.88302,8.77762,0,1
0.00124,3.8858,8.76008,0,1
0.001241,3.87125,8.78128,1,0
0.001242,3.857,8.80229,1,0
0.001243,3.84298,8.82316,1,0
0.001244,3.82924,8.84386,1,0
0.001245,3.81579,8.86438,1,0
0.001246,3.80262,8.88472,1,0
0.001247,3.78973,8.90489,1,0
0.001248,3.77709,8.92489,1,0
0.001249,3.76472,8.94473,1,0
0.00125,3.75261,8.96441,1,0
0.001251,3.74074,8.98393,1,0
0.001252,3.72911,9.00329,1,0
0.001253,3.71772,9.0225,1,0
0.001254,3.70657,9.04156,1,0
0.001255,3.69564,9.06047,1,0
0.001256,3.68493,9.07923,1,0
0.001257,3.67444,9.09785,1,0
0.001258,3.66417,9.11633,1,0
0.001259,3.6541,9.13467,1,0
0.00126,3.64423,9.15287,1,0
0.001261,3.63456,9.17094,1,0
0.001262,3.62508,9.18888,1,0
0.001263,3.6158,9.20669,1,0
0.001264,3.6067,9.22437,1,0
0.001265,3.59778,9.24193,1,0
0.001266,3.58903,9.25936,1,0
0.001267,3.58046,9.27667,1,0
0.001268,3.57206,9.29386,1,0
0.001269,3.56383,9.31094,1,0
0.00127,3.55575,9.3279,1,0
0.001271,3.54784,9.34474,1,0
0.001272,3.54008,9.36148,1,0
0.001273,3.53247,9.3781,1,0
0.001274,3.525,9.39461,1,0
0.001275,3.51768,9.41102,1,0
0.001276,3.51051,9.42732,1,0
0.001277,3.50347,9.44352,1,0
0.001278,3.49657,9.45962,1,0
0.001279,3.48979,9.47562,1,0
0.00128,3.48315,9.49151,1,0
0.001281,3.47664,9.50731,1,0
0.001282,3.47024,9.52302,1,0
0.001283,3.46397,9.53863,1,0
0.001284,3.45782,9.55414,1,0
0.001285,3.45178,9.56957,1,0
0.001286,3.44585,9.5849,1,0
0.001287,3.44004,9.60015,1,0
0.001288,3.43433,9.6153,1,0
0.001289,3.42872,9.63037,1,0
0.00129,3.42323,9.64536,1,0
0.001291,3.41783,9.66026,1,0
0.001292,3.41253,9.67507,1,0
0.001293,3.40732,9.68981,1,0
0.001294,3.40222,9.70446,1,0
0.001295,3.3972,9.71903,1,0
0.001296,3.39227,9.73353,1,0
0.001297,3.38743,9.74795,1,0
0.001298,3.38268,9.76229,1,0
0.001299,3.37802,9.77655,1,0
0.0013,3.37343,9.79074,1,0
0.001301,3.36893,9.80486,1,0
0.001302,3.3645,9.8189,1,0
0.001303,3.36015,9.83287,1,0
0.001304,3.35588,9.84677,1,0
0.001305,3.35168,9.8606,1,0
0.001306,3.34756,9.87436,1,0
0.001307,3.3435,9.88806,1,0
0.001308,3.33952,9.90168,1,0
0.001309,3.3356,9.91524,1,0
0.00131,3.33175,9.92873,1,0
0.001311,3.32796,9.94216,1,0
0.001312,3.32423,9.95552,1,0
0.001313,3.32057,9.96882,1,0
0.001314,3.31697,9.98206,1,0
0.001315,3.31343,9.99524,1,0
0.001316,3.30994,10.0083,1,0
0.001317,3.30652,10.0214,1,0
0.001318,3.30315,10.0344,1,0
0.001319,3.29983,10.0473,1,0
0.00132,3.29656,10.0602,1,0
0.001321,3.29335,10.073,1,0
0.001322,3.29019,10.0858,1,0
0.001323,3.28708,10.0985,1,0
0.001324,3.28402,10.1111,1,0
0.001325,3.281,10.1237,1,0
0.001326,3.27803,10.1363,1,0
0.001327,3.27511,10.1487,1,0
0.001328,3.27223,10.1612,1,0
0.001329,3.2694,10.1735,1,0
0.00133,3.26661,10.1859,1,0
0.001331,3.26386,10.1981,1,0
0.001332,3.26115,10.2103,1,0
0.001333,3.25848,10.2225,1,0
0.001334,3.25585,10.2346,1,0
0.001335,3.25326,10.2467,1,0
0.001336,3.25071,10.2587,1,0
0.001337,3.24819,10.2707,1,0
0.001338,3.24571,10.2826,1,0
0.001339,3.24327,10.2944,1,0
0.00134,3.24085,10.3063,1,0
0.001341,3.23848,10.318,1,0
0.001342,3.23614,10.3298,1,0
0.001343,3.23382,10.3414,1,0
0.001344,3.23155,10.3531,1,0
0.001345,3.2293,10.3647,1,0
0.001346,3.22708,10.3762,1,0
0.001347,3.22489,10.3877,1,0
0.001348,3.22273,10.3991,1,0
0.001349,3.2206,10.4106,1,0
0.00135,3.2185,10.4219,1,0
0.001351,3.21643,10.4332,1,0
0.001352,3.21438,10.4445,1,0
0.001353,3.21236,10.4557,1,0
0.001354,3.21036,10.4669,1,0
0.001355,3.20839,10.4781,1,0
0.001356,3.20645,10.4892,1,0
0.001357,3.20453,10.5003,1,0
0.001358,3.20263,10.5113,1,0
0.001359,3.20076,10.5223,1,0
0.00136,3.1989,10.5332,1,0
0.001361,3.21779,10.5122,0,1
0.001362,3.23623,10.4912,0,1
0.001363,3.25434,10.4702,0,1
0.001364,3.27203,10.4493,0,1
0.001365,3.28929,10.4284,0,1
0.001366,3.30615,10.4076,0,1
0.001367,3.3226,10.3868,0,1
0.001368,3.33866,10.366,0,1
0.001369,3.35435,10.3453,0,1
0.00137,3.36966,10.3247,0,1
0.001371,3.38461,10.304,0,1
0.001372,3.3992,10.2834,0,1
0.001373,3.41345,10.2629,0,1
0.001374,3.42736,10.2424,0,1
0.001375,3.44094,10.2219,0,1
0.001376,3.4542,10.2015,0,1
0.001377,3.46714,10.1811,0,1
0.001378,3.47978,10.1608,0,1
0.001379,3.49212,10.1405,0,1
0.00138,3.50416,10.1202,0,1
0.001381,3.51592,10.1,0,1
0.001382,3.5274,10.0798,0,1
0.001383,3.53861,10.0597,0,1
0.001384,3.54955,10.0396,0,1
0.001385,3.56023,10.0195,0,1
0.001386,3.57066,9.9995,0,1
0.001387,3.58084,9.97952,0,1
0.001388,3.59079,9.95958,0,1
0.001389,3.60049,9.93968,0,1
0.00139,3.60996,9.91982,0,1
0.001391,3.61921,9.9,0,1
0.001392,3.62824,9.88022,0,1
0.001393,3.63706,9.86048,0,1
0.001394,3.64567,9.84078,0,1
0.001395,3.65407,9.82112,0,1
0.001396,3.66227,9.8015,0,1
0.001397,3.67028,9.78191,0,1
0.001398,3.6781,9.76237,0,1
0.001399,3.68574,9.74286,0,1
0.0014,3.69319,9.7234,0,1
0.001401,3.70047,9.70397,0,1
0.001402,3.70757,9.68458,0,1
0.001403,3.7145,9.66523,0,1
0.001404,3.72127,9.64592,0,1
0.001405,3.72788,9.62665,0,1
0.001406,3.73434,9.60741,0,1
0.001407,3.74064,9.58822,0,1
0.001408,3.74679,9.56906,0,1
0.001409,3.75279,9.54994,0,1
0.00141,3.75866,9.53086,0,1
0.001411,3.76438,9.51182,0,1
0.001412,3.76997,9.49281,0,1
0.001413,3.77542,9.47385,0,1
0.001414,3.78075,9.45492,0,1
0.001415,3.78595,9.43603,0,1
0.001416,3.79102,9.41717,0,1
0.001417,3.79598,9.39836,0,1
0.001418,3.80082,9.37958,0,1
0.001419,3.80554,9.36084,0,1
0.00142,3.81015,9.34214,0,1
0.001421,3.81466,9.32347,0,1
0.001422,3.81905,9.30484,0,1
0.001423,3.82334,9.28625,0,1
0.001424,3.82753,9.2677,0,1
0.001425,3.83162,9.24918,0,1
0.001426,3.83562,9.2307,0,1
0.001427,3.83951,9.21226,0,1
0.001428,3.84332,9.19385,0,1
0.001429,3.84704,9.17548,0,1
0.00143,3.85066,9.15715,0,1
0.001431,3.8542,9.13885,0,1
0.001432,3.85766,9.1206,0,1
0.001433,3.86104,9.10237,0,1
0.001434,3.86433,9.08419,0,1
0.001435,3.86755,9.06604,0,1
0.001436,3.87069,9.04792,0,1
0.001437,3.87376,9.02984,0,1
0.001438,3.87675,9.0118,0,1
0.001439,3.87967,8.9938,0,1
0.00144,3.88253,8.97583,0,1
0.001441,3.86763,8.99656,1,0
0.001442,3.85305,9.0171,1,0
0.001443,3.83869,9.0375,1,0
0.001444,3.82464,9.05773,1,0
0.001445,3.81088,9.07777,1,0
0.001446,3.7974,9.09763,1,0
0.001447,3.78421,9.11733,1,0
0.001448,3.77129,9.13685,1,0
0.001449,3.75863,9.15621,1,0
0.00145,3.74624,9.1754,1,0
0.001451,3.73411,9.19443,1,0
0.001452,3.72223,9.21331,1,0
0.001453,3.71059,9.23202,1,0
0.001454,3.69919,9.25059,1,0
0.001455,3.68802,9.26901,1,0
0.001456,3.67708,9.28728,1,0
0.001457,3.66637,9.3054,1,0
0.001458,3.65587,9.32338,1,0
0.001459,3.64559,9.34123,1,0
0.00146,3.63552,9.35893,1,0
0.001461,3.62565,9.3765,1,0
0.001462,3.61598,9.39394,1,0
0.001463,3.6065,9.41125,1,0
0.001464,3.59722,9.42843,1,0
0.001465,3.58812,9.44548,1,0
0.001466,3.5792,9.46241,1,0
0.001467,3.57047,9.47921,1,0
0.001468,3.5619,9.4959,1,0
