Time,I(Le),I(L),Vc
0.026496,24.8306,35.2118,92.9417
0.026497,24.8254,35.1792,93.4383
0.026498,24.8194,35.1466,93.9347
0.026499,24.8125,35.1141,94.431
0.0265,24.8048,35.0815,94.9272
0.026501,24.7964,35.049,95.4232
0.026502,24.787,35.0165,95.9191
0.026503,24.7769,34.984,96.4147
0.026504,24.766,34.9515,96.9101
0.026505,24.7542,34.919,97.4053
0.026506,24.7416,34.8866,97.9003
0.026507,24.7282,34.8541,98.395
0.026508,24.714,34.8217,98.8894
0.026509,24.699,34.7893,99.3835
0.02651,24.6831,34.7569,99.8773
0.026511,24.6664,34.7246,100.371
0.026512,24.649,34.6922,100.864
0.026513,24.6307,34.6599,101.357
0.026514,24.6116,34.6275,101.849
0.026515,24.5917,34.5952,102.341
0.026516,24.571,34.5629,102.833
0.026517,24.5495,34.5307,103.324
0.026518,24.5272,34.4984,103.815
0.026519,24.5041,34.4662,104.305
0.02652,24.4802,34.4339,104.795
0.026521,24.4555,34.4017,105.284
0.026522,24.43,34.3695,105.773
0.026523,24.4037,34.3374,106.262
0.026524,24.3766,34.3052,106.749
0.026525,24.3487,34.2731,107.237
0.026526,24.32,34.2409,107.723
0.026527,24.2905,34.2088,108.209
0.026528,24.2602,34.1767,108.695
0.026529,24.2292,34.1446,109.18
0.02653,24.1973,34.1126,109.664
0.026531,24.1764,34.1344,109.485
0.026532,24.1557,34.1561,109.304
0.026533,24.1353,34.1777,109.124
0.026534,24.1153,34.1992,108.942
0.026535,24.0955,34.2206,108.759
0.026536,24.0761,34.2419,108.576
0.026537,24.057,34.2631,108.391
0.026538,24.0383,34.2842,108.206
0.026539,24.0198,34.3052,108.02
0.02654,24.0017,34.3261,107.834
0.026541,23.984,34.3468,107.646
0.026542,23.9665,34.3675,107.458
0.026543,23.9494,34.388,107.268
0.026544,23.9326,34.4085,107.078
0.026545,23.9162,34.4288,106.888
0.026546,23.9001,34.449,106.696
0.026547,23.8844,34.4691,106.504
0.026548,23.8689,34.4891,106.311
0.026549,23.8539,34.509,106.117
0.02655,23.8391,34.5288,105.923
0.026551,23.8247,34.5484,105.728
0.026552,23.8107,34.568,105.532
0.026553,23.7969,34.5874,105.335
0.026554,23.7836,34.6068,105.138
0.026555,23.7705,34.626,104.94
0.026556,23.7579,34.6451,104.741
0.026557,23.7455,34.6641,104.542
0.026558,23.7336,34.683,104.342
0.026559,23.7219,34.7018,104.141
0.02656,23.7106,34.7204,103.94
0.026561,23.6997,34.739,103.738
0.026562,23.6891,34.7574,103.535
0.026563,23.6789,34.7757,103.332
0.026564,23.669,34.7939,103.128
0.026565,23.6595,34.812,102.924
0.026566,23.6503,34.83,102.719
0.026567,23.6415,34.8478,102.514
0.026568,23.633,34.8656,102.308
0.026569,23.6249,34.8832,102.101
0.02657,23.6172,34.9007,101.894
0.026571,23.6098,34.9181,101.686
0.026572,23.6027,34.9354,101.478
0.026573,23.5961,34.9526,101.269
0.026574,23.5898,34.9696,101.06
0.026575,23.5838,34.9866,100.85
0.026576,23.5782,35.0034,100.64
0.026577,23.573,35.0201,100.429
0.026578,23.5681,35.0367,100.218
0.026579,23.5636,35.0532,100.006
0.02658,23.5594,35.0695,99.7942
0.026581,23.5556,35.0858,99.5816
0.026582,23.5522,35.1019,99.3686
0.026583,23.5491,35.1179,99.1552
0.026584,23.5464,35.1338,98.9413
0.026585,23.5441,35.1496,98.7271
0.026586,23.5421,35.1652,98.5124
0.026587,23.5405,35.1808,98.2974
0.026588,23.5393,35.1962,98.082
0.026589,23.5384,35.2115,97.8662
0.02659,23.5379,35.2267,97.6501
0.026591,23.5378,35.2418,97.4336
0.026592,23.538,35.2567,97.2168
0.026593,23.5386,35.2716,96.9997
0.026594,23.5395,35.2863,96.7822
0.026595,23.5409,35.3009,96.5645
0.026596,23.5426,35.3154,96.3464
0.026597,23.5446,35.3297,96.128
0.026598,23.5471,35.344,95.9094
0.026599,23.5499,35.3581,95.6905
0.0266,23.553,35.3721,95.4713
0.026601,23.5566,35.386,95.2519
0.026602,23.5605,35.3998,95.0322
0.026603,23.5647,35.4135,94.8123
0.026604,23.5694,35.427,94.5922
0.026605,23.5744,35.4404,94.3719
0.026606,23.5798,35.4537,94.1513
0.026607,23.5855,35.4669,93.9306
0.026608,23.5916,35.48,93.7097
0.026609,23.5981,35.4929,93.4886
0.02661,23.605,35.5058,93.2674
0.026611,23.6122,35.5185,93.0459
0.026612,23.6198,35.5311,92.8244
0.026613,23.6278,35.5435,92.6027
0.026614,23.6361,35.5559,92.3809
0.026615,23.6448,35.5682,92.159
0.026616,23.6539,35.5803,91.9369
0.026617,23.6633,35.5923,91.7148
0.026618,23.6731,35.6042,91.4926
0.026619,23.6833,35.616,91.2703
0.02662,23.6938,35.6276,91.048
0.026621,23.7048,35.6392,90.8255
0.026622,23.716,35.6506,90.6031
0.026623,23.7277,35.6619,90.3806
0.026624,23.7397,35.6731,90.1581
0.026625,23.7521,35.6841,89.9355
0.026626,23.7648,35.6951,89.713
0.026627,23.778,35.7059,89.4904
0.026628,23.7914,35.7167,89.2679
0.026629,23.8053,35.7273,89.0453
0.02663,23.8195,35.7377,88.8228
0.026631,23.8341,35.7481,88.6004
0.026632,23.849,35.7584,88.378
0.026633,23.8643,35.7685,88.1556
0.026634,23.88,35.7785,87.9333
0.026635,23.896,35.7884,87.7111
0.026636,23.9124,35.7982,87.489
0.026637,23.9292,35.8079,87.267
0.026638,23.9463,35.8175,87.0451
0.026639,23.9638,35.8269,86.8233
0.02664,23.9817,35.8363,86.6016
0.026641,23.9999,35.8455,86.3801
0.026642,24.0184,35.8546,86.1587
0.026643,24.0374,35.8636,85.9375
0.026644,24.0567,35.8724,85.7164
0.026645,24.0763,35.8812,85.4955
0.026646,24.0963,35.8898,85.2748
0.026647,24.1167,35.8984,85.0543
0.026648,24.1374,35.9068,84.834
0.026649,24.1585,35.9151,84.6139
0.02665,24.1799,35.9233,84.394
0.026651,24.2017,35.9314,84.1743
0.026652,24.2239,35.9393,83.9549
0.026653,24.2464,35.9472,83.7357
0.026654,24.2692,35.9549,83.5168
0.026655,24.2924,35.9626,83.2982
0.026656,24.316,35.9701,83.0798
0.026657,24.3399,35.9775,82.8617
0.026658,24.3641,35.9848,82.6439
0.026659,24.3887,35.992,82.4265
0.02666,24.4137,35.9991,82.2093
0.026661,24.439,36.006,81.9925
0.026662,24.4647,36.0129,81.7759
0.026663,24.4907,36.0196,81.5598
0.026664,24.517,36.0263,81.344
0.026665,24.5437,36.0328,81.1285
0.026666,24.5707,36.0392,80.9134
0.026667,24.5981,36.0455,80.6987
0.026668,24.6258,36.0517,80.4844
0.026669,24.6539,36.0578,80.2704
0.02667,24.6823,36.0638,80.0569
0.026671,24.6984,36.0308,80.5508
0.026672,24.7137,35.9978,81.045
0.026673,24.7284,35.9648,81.5394
0.026674,24.7423,35.9318,82.0341
0.026675,24.7553,35.8988,82.5291
0.026676,24.7675,35.8659,83.0243
0.026677,24.7789,35.833,83.5198
0.026678,24.7894,35.8001,84.0155
0.026679,24.7991,35.7672,84.5114
0.02668,24.808,35.7343,85.0075
0.026681,24.816,35.7014,85.5037
0.026682,24.8232,35.6686,86.0001
0.026683,24.8296,35.6358,86.4966
0.026684,24.8351,35.603,86.9933
0.026685,24.8398,35.5702,87.49
0.026686,24.8437,35.5374,87.9868
0.026687,24.8468,35.5046,88.4838
0.026688,24.849,35.4719,88.9807
0.026689,24.8504,35.4391,89.4777
0.02669,24.8509,35.4064,89.9747
0.026691,24.8506,35.3737,90.4717
0.026692,24.8495,35.3411,90.9687
0.026693,24.8476,35.3084,91.4657
0.026694,24.8449,35.2758,91.9626
0.026695,24.8413,35.2431,92.4595
0.026696,24.8369,35.2105,92.9563
0.026697,24.8316,35.1779,93.453
0.026698,24.8256,35.1453,93.9495
0.026699,24.8187,35.1128,94.446
0.0267,24.811,35.0802,94.9423
0.026701,24.8025,35.0477,95.4384
0.026702,24.7931,35.0152,95.9344
0.026703,24.783,34.9827,96.4301
0.026704,24.772,34.9502,96.9257
0.026705,24.7602,34.9177,97.421
0.026706,24.7476,34.8853,97.9161
0.026707,24.7341,34.8528,98.4109
0.026708,24.7199,34.8204,98.9054
0.026709,24.7048,34.788,99.3997
0.02671,24.689,34.7556,99.8936
0.026711,24.6723,34.7233,100.387
0.026712,24.6548,34.6909,100.88
0.026713,24.6365,34.6586,101.373
0.026714,24.6173,34.6262,101.866
0.026715,24.5974,34.5939,102.358
0.026716,24.5767,34.5617,102.85
0.026717,24.5552,34.5294,103.341
0.026718,24.5328,34.4971,103.832
0.026719,24.5097,34.4649,104.322
0.02672,24.4857,34.4327,104.812
0.026721,24.461,34.4004,105.302
0.026722,24.4354,34.3683,105.791
0.026723,24.4091,34.3361,106.279
0.026724,24.382,34.3039,106.767
0.026725,24.354,34.2718,107.255
0.026726,24.3253,34.2396,107.741
0.026727,24.2958,34.2075,108.228
0.026728,24.2655,34.1754,108.713
0.026729,24.2344,34.1434,109.198
0.02673,24.2025,34.1113,109.683
0.026731,24.1815,34.1331,109.503
0.026732,24.1609,34.1548,109.323
0.026733,24.1404,34.1764,109.142
0.026734,24.1203,34.198,108.961
0.026735,24.1006,34.2194,108.778
0.026736,24.0811,34.2407,108.595
0.026737,24.062,34.2619,108.411
0.026738,24.0432,34.283,108.226
0.026739,24.0247,34.304,108.04
0.02674,24.0066,34.3249,107.853
0.026741,23.9888,34.3457,107.666
0.026742,23.9713,34.3663,107.478
0.026743,23.9542,34.3869,107.289
0.026744,23.9373,34.4073,107.099
0.026745,23.9209,34.4277,106.908
0.026746,23.9047,34.4479,106.717
0.026747,23.8889,34.468,106.525
0.026748,23.8735,34.488,106.332
0.026749,23.8584,34.5079,106.138
0.02675,23.8436,34.5277,105.944
0.026751,23.8291,34.5474,105.749
0.026752,23.815,34.567,105.553
0.026753,23.8013,34.5864,105.356
0.026754,23.7879,34.6058,105.159
0.026755,23.7748,34.625,104.961
0.026756,23.7621,34.6441,104.763
0.026757,23.7497,34.6631,104.563
0.026758,23.7377,34.682,104.364
0.026759,23.726,34.7008,104.163
0.02676,23.7147,34.7195,103.962
0.026761,23.7037,34.738,103.76
0.026762,23.6931,34.7565,103.558
0.026763,23.6828,34.7748,103.355
0.026764,23.6729,34.793,103.151
0.026765,23.6634,34.8111,102.947
0.026766,23.6541,34.8291,102.742
0.026767,23.6453,34.847,102.536
0.026768,23.6368,34.8647,102.331
0.026769,23.6286,34.8824,102.124
0.02677,23.6208,34.8999,101.917
0.026771,23.6134,34.9173,101.709
0.026772,23.6063,34.9346,101.501
0.026773,23.5996,34.9518,101.293
0.026774,23.5933,34.9689,101.083
0.026775,23.5873,34.9858,100.874
0.026776,23.5816,35.0027,100.664
0.026777,23.5763,35.0194,100.453
0.026778,23.5714,35.036,100.242
0.026779,23.5669,35.0525,100.03
0.02678,23.5627,35.0689,99.8181
0.026781,23.5588,35.0851,99.6056
0.026782,23.5554,35.1012,99.3927
0.026783,23.5523,35.1173,99.1794
0.026784,23.5495,35.1332,98.9656
0.026785,23.5471,35.149,98.7515
0.026786,23.5451,35.1646,98.5369
0.026787,23.5435,35.1802,98.3219
0.026788,23.5422,35.1956,98.1066
0.026789,23.5413,35.2109,97.8909
0.02679,23.5407,35.2261,97.6749
0.026791,23.5405,35.2412,97.4585
0.026792,23.5407,35.2562,97.2417
0.026793,23.5413,35.271,97.0246
0.026794,23.5422,35.2858,96.8072
0.026795,23.5435,35.3004,96.5895
0.026796,23.5451,35.3149,96.3715
0.026797,23.5471,35.3293,96.1532
0.026798,23.5495,35.3435,95.9347
0.026799,23.5523,35.3577,95.7158
0.0268,23.5554,35.3717,95.4967
0.026801,23.5589,35.3856,95.2773
0.026802,23.5628,35.3994,95.0577
0.026803,23.567,35.4131,94.8379
0.026804,23.5716,35.4266,94.6178
0.026805,23.5766,35.44,94.3975
0.026806,23.5819,35.4534,94.1771
0.026807,23.5876,35.4666,93.9564
0.026808,23.5937,35.4796,93.7355
0.026809,23.6001,35.4926,93.5145
0.02681,23.6069,35.5055,93.2933
0.026811,23.6141,35.5182,93.0719
0.026812,23.6217,35.5308,92.8504
0.026813,23.6296,35.5433,92.6288
0.026814,23.6379,35.5557,92.407
0.026815,23.6465,35.5679,92.1852
0.026816,23.6556,35.5801,91.9632
0.026817,23.665,35.5921,91.7411
0.026818,23.6747,35.604,91.5189
0.026819,23.6848,35.6158,91.2967
0.02682,23.6953,35.6274,91.0743
0.026821,23.7062,35.639,90.852
0.026822,23.7174,35.6504,90.6295
0.026823,23.729,35.6618,90.4071
0.026824,23.741,35.673,90.1846
0.026825,23.7534,35.684,89.9621
0.026826,23.7661,35.695,89.7395
0.026827,23.7791,35.7059,89.517
0.026828,23.7926,35.7166,89.2945
0.026829,23.8064,35.7272,89.072
0.02683,23.8205,35.7377,88.8495
0.026831,23.8351,35.7481,88.6271
0.026832,23.85,35.7584,88.4047
0.026833,23.8652,35.7685,88.1824
0.026834,23.8809,35.7786,87.9602
0.026835,23.8969,35.7885,87.738
0.026836,23.9132,35.7983,87.5159
0.026837,23.9299,35.808,87.2939
0.026838,23.947,35.8176,87.072
0.026839,23.9645,35.827,86.8502
0.02684,23.9823,35.8364,86.6286
0.026841,24.0004,35.8456,86.4071
0.026842,24.0189,35.8547,86.1857
0.026843,24.0378,35.8637,85.9645
0.026844,24.0571,35.8726,85.7434
0.026845,24.0767,35.8814,85.5225
0.026846,24.0966,35.89,85.3018
0.026847,24.117,35.8986,85.0813
0.026848,24.1376,35.907,84.861
0.026849,24.1587,35.9153,84.6409
0.02685,24.1801,35.9235,84.421
0.026851,24.2018,35.9316,84.2013
0.026852,24.2239,35.9396,83.9819
0.026853,24.2464,35.9475,83.7628
0.026854,24.2692,35.9552,83.5438
0.026855,24.2923,35.9629,83.3252
0.026856,24.3158,35.9704,83.1068
0.026857,24.3397,35.9778,82.8888
0.026858,24.3639,35.9851,82.671
0.026859,24.3885,35.9923,82.4535
0.02686,24.4134,35.9994,82.2363
0.026861,24.4387,36.0064,82.0195
0.026862,24.4643,36.0133,81.8029
0.026863,24.4902,36.02,81.5868
0.026864,24.5165,36.0267,81.3709
0.026865,24.5432,36.0332,81.1555
0.026866,24.5701,36.0396,80.9404
0.026867,24.5975,36.046,80.7256
0.026868,24.6251,36.0522,80.5113
0.026869,24.6532,36.0583,80.2973
0.02687,24.6815,36.0643,80.0838
0.026871,24.6976,36.0313,80.5777
0.026872,24.7129,35.9983,81.0719
0.026873,24.7276,35.9653,81.5663
0.026874,24.7414,35.9323,82.0609
0.026875,24.7544,35.8993,82.5559
0.026876,24.7665,35.8664,83.0511
0.026877,24.7778,35.8335,83.5466
0.026878,24.7883,35.8006,84.0422
0.026879,24.798,35.7677,84.5381
0.02688,24.8068,35.7348,85.0341
0.026881,24.8148,35.7019,85.5303
0.026882,24.8219,35.6691,86.0267
0.026883,24.8283,35.6363,86.5232
0.026884,24.8338,35.6035,87.0198
0.026885,24.8384,35.5707,87.5166
0.026886,24.8423,35.5379,88.0134
0.026887,24.8453,35.5051,88.5102
0.026888,24.8474,35.4724,89.0072
0.026889,24.8488,35.4396,89.5041
0.02689,24.8493,35.4069,90.0011
0.026891,24.849,35.3742,90.4981
0.026892,24.8478,35.3416,90.9951
0.026893,24.8459,35.3089,91.492
0.026894,24.8431,35.2762,91.9889
0.026895,24.8394,35.2436,92.4857
0.026896,24.835,35.211,92.9824
0.026897,24.8297,35.1784,93.4791
0.026898,24.8236,35.1458,93.9756
0.026899,24.8167,35.1133,94.472
0.0269,24.809,35.0807,94.9683
0.026901,24.8004,35.0482,95.4644
0.026902,24.791,35.0157,95.9603
0.026903,24.7808,34.9832,96.456
0.026904,24.7698,34.9507,96.9515
0.026905,24.7579,34.9182,97.4468
0.026906,24.7453,34.8858,97.9418
0.026907,24.7318,34.8533,98.4366
0.026908,24.7175,34.8209,98.9311
0.026909,24.7024,34.7885,99.4253
0.02691,24.6865,34.7561,99.9192
0.026911,24.6698,34.7238,100.413
0.026912,24.6522,34.6914,100.906
0.026913,24.6339,34.6591,101.399
0.026914,24.6147,34.6267,101.891
0.026915,24.5948,34.5944,102.383
0.026916,24.574,34.5621,102.875
0.026917,24.5524,34.5299,103.366
0.026918,24.53,34.4976,103.857
0.026919,24.5068,34.4654,104.348
0.02692,24.4829,34.4331,104.837
0.026921,24.4581,34.4009,105.327
0.026922,24.4325,34.3687,105.816
0.026923,24.4061,34.3366,106.304
0.026924,24.3789,34.3044,106.792
0.026925,24.351,34.2723,107.279
0.026926,24.3222,34.2401,107.766
0.026927,24.2927,34.208,108.252
0.026928,24.2623,34.1759,108.738
0.026929,24.2312,34.1438,109.223
0.02693,24.1993,34.1118,109.707
0.026931,24.1782,34.1336,109.528
0.026932,24.1575,34.1553,109.348
0.026933,24.1371,34.177,109.167
0.026934,24.1169,34.1985,108.985
0.026935,24.0971,34.2199,108.802
0.026936,24.0776,34.2413,108.619
0.026937,24.0585,34.2625,108.435
0.026938,24.0396,34.2836,108.25
0.026939,24.0211,34.3046,108.064
0.02694,24.0029,34.3255,107.877
0.026941,23.9851,34.3463,107.689
0.026942,23.9676,34.3669,107.501
0.026943,23.9504,34.3875,107.312
0.026944,23.9336,34.408,107.122
0.026945,23.917,34.4283,106.931
0.026946,23.9009,34.4486,106.74
0.026947,23.885,34.4687,106.548
0.026948,23.8695,34.4887,106.355
0.026949,23.8544,34.5086,106.161
0.02695,23.8396,34.5284,105.966
0.026951,23.8251,34.5481,105.771
0.026952,23.811,34.5677,105.575
0.026953,23.7972,34.5872,105.379
0.026954,23.7837,34.6065,105.182
0.026955,23.7707,34.6258,104.984
0.026956,23.7579,34.6449,104.785
0.026957,23.7455,34.6639,104.586
0.026958,23.7334,34.6828,104.386
0.026959,23.7217,34.7016,104.185
0.02696,23.7104,34.7203,103.984
0.026961,23.6994,34.7389,103.782
0.026962,23.6887,34.7573,103.579
0.026963,23.6784,34.7756,103.376
0.026964,23.6685,34.7939,103.172
0.026965,23.6589,34.812,102.968
0.026966,23.6496,34.83,102.763
0.026967,23.6407,34.8479,102.558
0.026968,23.6322,34.8656,102.352
0.026969,23.624,34.8833,102.145
0.02697,23.6162,34.9008,101.938
0.026971,23.6087,34.9182,101.73
0.026972,23.6016,34.9356,101.522
0.026973,23.5949,34.9527,101.313
0.026974,23.5885,34.9698,101.104
0.026975,23.5824,34.9868,100.894
0.026976,23.5768,35.0036,100.684
0.026977,23.5715,35.0204,100.473
0.026978,23.5665,35.037,100.262
0.026979,23.5619,35.0535,100.05
0.02698,23.5577,35.0699,99.8378
0.026981,23.5538,35.0861,99.6252
0.026982,23.5503,35.1023,99.4122
0.026983,23.5472,35.1183,99.1987
0.026984,23.5444,35.1342,98.9848
0.026985,23.542,35.15,98.7705
0.026986,23.54,35.1657,98.5558
0.026987,23.5383,35.1812,98.3408
0.026988,23.537,35.1967,98.1253
0.026989,23.5361,35.212,97.9095
0.02699,23.5355,35.2272,97.6933
0.026991,23.5353,35.2423,97.4768
0.026992,23.5354,35.2573,97.2599
0.026993,23.536,35.2721,97.0427
0.026994,23.5368,35.2869,96.8252
0.026995,23.5381,35.3015,96.6074
0.026996,23.5397,35.316,96.3893
0.026997,23.5417,35.3304,96.1708
0.026998,23.5441,35.3447,95.9521
0.026999,23.5468,35.3588,95.7331
0.027,23.5499,35.3728,95.5139
0.027001,23.5534,35.3868,95.2944
0.027002,23.5572,35.4006,95.0747
0.027003,23.5614,35.4142,94.8547
0.027004,23.566,35.4278,94.6345
0.027005,23.5709,35.4412,94.4141
0.027006,23.5762,35.4546,94.1935
0.027007,23.5819,35.4678,93.9727
0.027008,23.588,35.4809,93.7517
0.027009,23.5944,35.4938,93.5305
0.02701,23.6012,35.5067,93.3092
0.027011,23.6083,35.5194,93.0877
0.027012,23.6159,35.532,92.866
0.027013,23.6238,35.5445,92.6443
0.027014,23.632,35.5569,92.4224
0.027015,23.6407,35.5692,92.2003
0.027016,23.6497,35.5813,91.9782
0.027017,23.6591,35.5934,91.756
0.027018,23.6688,35.6053,91.5337
0.027019,23.6789,35.6171,91.3113
0.02702,23.6894,35.6287,91.0888
0.027021,23.7002,35.6403,90.8663
0.027022,23.7115,35.6517,90.6437
0.027023,23.723,35.6631,90.4211
0.027024,23.735,35.6743,90.1985
0.027025,23.7473,35.6854,89.9758
0.027026,23.76,35.6963,89.7532
0.027027,23.773,35.7072,89.5305
0.027028,23.7865,35.7179,89.3078
0.027029,23.8003,35.7286,89.0852
0.02703,23.8144,35.7391,88.8626
0.027031,23.8289,35.7495,88.64
0.027032,23.8438,35.7597,88.4175
0.027033,23.859,35.7699,88.195
0.027034,23.8747,35.7799,87.9726
0.027035,23.8906,35.7899,87.7503
0.027036,23.907,35.7997,87.528
0.027037,23.9237,35.8094,87.3059
0.027038,23.9407,35.8189,87.0838
0.027039,23.9582,35.8284,86.8619
0.02704,23.976,35.8378,86.6401
0.027041,23.9941,35.847,86.4184
0.027042,24.0126,35.8561,86.1969
0.027043,24.0315,35.8651,85.9755
0.027044,24.0507,35.874,85.7543
0.027045,24.0703,35.8828,85.5333
0.027046,24.0903,35.8914,85.3124
0.027047,24.1106,35.9,85.0917
0.027048,24.1312,35.9084,84.8713
0.027049,24.1523,35.9168,84.651
0.02705,24.1736,35.925,84.431
0.027051,24.1954,35.9331,84.2112
0.027052,24.2175,35.941,83.9916
0.027053,24.2399,35.9489,83.7723
0.027054,24.2627,35.9567,83.5532
0.027055,24.2858,35.9643,83.3344
0.027056,24.3093,35.9719,83.1159
0.027057,24.3332,35.9793,82.8976
0.027058,24.3574,35.9866,82.6797
0.027059,24.382,35.9938,82.462
0.02706,24.4069,36.0009,82.2447
0.027061,24.4321,36.0079,82.0277
0.027062,24.4577,36.0147,81.811
0.027063,24.4836,36.0215,81.5947
0.027064,24.5099,36.0282,81.3787
0.027065,24.5366,36.0347,81.1631
0.027066,24.5636,36.0411,80.9478
0.027067,24.5909,36.0474,80.7329
0.027068,24.6185,36.0537,80.5184
0.027069,24.6465,36.0598,80.3043
0.02707,24.6749,36.0658,80.0906
0.027071,24.691,36.0327,80.5843
0.027072,24.7063,35.9997,81.0784
0.027073,24.7209,35.9668,81.5727
0.027074,24.7347,35.9338,82.0672
0.027075,24.7477,35.9008,82.562
0.027076,24.7599,35.8679,83.0571
0.027077,24.7712,35.8349,83.5524
0.027078,24.7817,35.802,84.048
0.027079,24.7913,35.7691,84.5437
0.02708,24.8001,35.7363,85.0396
0.027081,24.8081,35.7034,85.5357
0.027082,24.8153,35.6706,86.0319
0.027083,24.8216,35.6377,86.5283
0.027084,24.8271,35.6049,87.0248
0.027085,24.8317,35.5721,87.5214
0.027086,24.8356,35.5394,88.018
0.027087,24.8386,35.5066,88.5148
0.027088,24.8407,35.4738,89.0116
0.027089,24.8421,35.4411,89.5084
0.02709,24.8426,35.4084,90.0052
0.027091,24.8423,35.3757,90.5021
0.027092,24.8411,35.343,90.9989
0.027093,24.8391,35.3104,91.4957
0.027094,24.8363,35.2777,91.9925
0.027095,24.8327,35.2451,92.4892
0.027096,24.8283,35.2125,92.9858
0.027097,24.823,35.1799,93.4823
0.027098,24.8169,35.1473,93.9787
0.027099,24.81,35.1147,94.475
0.0271,24.8022,35.0822,94.9711
0.027101,24.7937,35.0496,95.467
0.027102,24.7843,35.0171,95.9628
0.027103,24.7741,34.9846,96.4584
0.027104,24.7631,34.9521,96.9538
0.027105,24.7512,34.9197,97.4489
0.027106,24.7386,34.8872,97.9438
0.027107,24.7251,34.8548,98.4384
0.027108,24.7108,34.8224,98.9328
0.027109,24.6957,34.79,99.4269
0.02711,24.6798,34.7576,99.9206
0.027111,24.6631,34.7252,100.414
0.027112,24.6455,34.6929,100.907
0.027113,24.6272,34.6605,101.4
0.027114,24.608,34.6282,101.892
0.027115,24.5881,34.5959,102.384
0.027116,24.5673,34.5636,102.876
0.027117,24.5457,34.5313,103.367
0.027118,24.5233,34.4991,103.858
0.027119,24.5002,34.4668,104.348
0.02712,24.4762,34.4346,104.838
0.027121,24.4514,34.4024,105.327
0.027122,24.4258,34.3702,105.816
0.027123,24.3994,34.338,106.304
0.027124,24.3723,34.3059,106.792
0.027125,24.3443,34.2737,107.279
0.027126,24.3156,34.2416,107.765
0.027127,24.286,34.2095,108.251
0.027128,24.2557,34.1774,108.737
0.027129,24.2245,34.1453,109.222
0.02713,24.1926,34.1132,109.706
0.027131,24.1716,34.1351,109.526
0.027132,24.1509,34.1568,109.346
0.027133,24.1305,34.1784,109.165
0.027134,24.1103,34.1999,108.983
0.027135,24.0905,34.2214,108.8
0.027136,24.071,34.2427,108.617
0.027137,24.0519,34.2639,108.432
0.027138,24.0331,34.285,108.247
0.027139,24.0146,34.306,108.061
0.02714,23.9964,34.3269,107.874
0.027141,23.9786,34.3477,107.686
0.027142,23.9611,34.3684,107.498
0.027143,23.9439,34.3889,107.309
0.027144,23.9271,34.4094,107.119
0.027145,23.9106,34.4297,106.928
0.027146,23.8944,34.45,106.736
0.027147,23.8786,34.4701,106.544
0.027148,23.8631,34.4901,106.351
0.027149,23.8479,34.51,106.157
0.02715,23.8331,34.5298,105.962
0.027151,23.8187,34.5495,105.767
0.027152,23.8046,34.5691,105.571
0.027153,23.7908,34.5885,105.374
0.027154,23.7774,34.6079,105.177
0.027155,23.7643,34.6271,104.978
0.027156,23.7515,34.6463,104.78
0.027157,23.7392,34.6653,104.58
0.027158,23.7271,34.6842,104.38
0.027159,23.7154,34.703,104.179
