Time,iL,Vout,V2,V3
0.013196,214.886,-225.161,0.4,0.04
0.013197,215.43,-222.562,0.4,0.03
0.013198,215.969,-219.962,0.4,0.02
0.013199,216.502,-217.363,0.4,0.01
0.0132,217.03,-214.763,0.4,3.25434e-011
0.013201,217.553,-212.163,0.4,0.01
0.013202,218.071,-209.563,0.4,0.02
0.013203,218.583,-206.963,0.4,0.03
0.013204,219.09,-204.364,0.4,0.04
0.013205,219.593,-201.764,0.4,0.05
0.013206,220.089,-199.165,0.4,0.06
0.013207,220.581,-196.566,0.4,0.07
0.013208,221.068,-193.967,0.4,0.08
0.013209,221.549,-191.369,0.4,0.09
0.01321,222.025,-188.771,0.4,0.1
0.013211,222.496,-186.173,0.4,0.11
0.013212,222.962,-183.576,0.4,0.12
0.013213,223.422,-180.98,0.4,0.13
0.013214,223.878,-178.384,0.4,0.14
0.013215,224.328,-175.788,0.4,0.15
0.013216,224.773,-173.194,0.4,0.16
0.013217,225.213,-170.6,0.4,0.17
0.013218,225.647,-168.007,0.4,0.18
0.013219,226.077,-165.415,0.4,0.19
0.01322,226.501,-162.824,0.4,0.2
0.013221,226.92,-160.234,0.4,0.21
0.013222,227.334,-157.645,0.4,0.22
0.013223,227.743,-155.057,0.4,0.23
0.013224,228.146,-152.47,0.4,0.24
0.013225,228.544,-149.884,0.4,0.25
0.013226,228.938,-147.299,0.4,0.26
0.013227,229.326,-144.716,0.4,0.27
0.013228,229.708,-142.134,0.4,0.28
0.013229,230.086,-139.553,0.4,0.29
0.01323,230.459,-136.974,0.4,0.3
0.013231,230.826,-134.396,0.4,0.31
0.013232,231.188,-131.82,0.4,0.32
0.013233,231.545,-129.245,0.4,0.33
0.013234,231.897,-126.672,0.4,0.34
0.013235,232.244,-124.101,0.4,0.35
0.013236,232.586,-121.531,0.4,0.36
0.013237,232.922,-118.963,0.4,0.37
0.013238,233.253,-116.397,0.4,0.38
0.013239,233.58,-113.832,0.4,0.39
0.01324,233.901,-111.27,0.4,0.4
0.013241,233.771,-113.382,0.4,0.41
0.013242,233.637,-115.489,0.4,0.42
0.013243,233.5,-117.592,0.4,0.43
0.013244,233.359,-119.689,0.4,0.44
0.013245,233.213,-121.78,0.4,0.45
0.013246,233.064,-123.866,0.4,0.46
0.013247,232.91,-125.946,0.4,0.47
0.013248,232.752,-128.02,0.4,0.48
0.013249,232.59,-130.089,0.4,0.49
0.01325,232.423,-132.151,0.4,0.5
0.013251,232.253,-134.209,0.4,0.51
0.013252,232.078,-136.26,0.4,0.52
0.013253,231.9,-138.305,0.4,0.53
0.013254,231.717,-140.344,0.4,0.54
0.013255,231.531,-142.378,0.4,0.55
0.013256,231.34,-144.406,0.4,0.56
0.013257,231.145,-146.427,0.4,0.57
0.013258,230.946,-148.443,0.4,0.58
0.013259,230.743,-150.452,0.4,0.59
0.01326,230.536,-152.456,0.4,0.6
0.013261,230.325,-154.453,0.4,0.61
0.013262,230.11,-156.444,0.4,0.62
0.013263,229.891,-158.43,0.4,0.63
0.013264,229.669,-160.409,0.4,0.64
0.013265,229.442,-162.381,0.4,0.65
0.013266,229.211,-164.348,0.4,0.66
0.013267,228.976,-166.308,0.4,0.67
0.013268,228.738,-168.262,0.4,0.68
0.013269,228.495,-170.21,0.4,0.69
0.01327,228.249,-172.151,0.4,0.7
0.013271,227.999,-174.086,0.4,0.71
0.013272,227.745,-176.015,0.4,0.72
0.013273,227.487,-177.937,0.4,0.73
0.013274,227.225,-179.853,0.4,0.74
0.013275,226.959,-181.762,0.4,0.75
0.013276,226.69,-183.665,0.4,0.76
0.013277,226.417,-185.561,0.4,0.77
0.013278,226.14,-187.451,0.4,0.78
0.013279,225.859,-189.334,0.4,0.79
0.01328,225.574,-191.211,0.4,0.8
0.013281,225.286,-193.081,0.4,0.81
0.013282,224.994,-194.944,0.4,0.82
0.013283,224.698,-196.801,0.4,0.83
0.013284,224.399,-198.651,0.4,0.84
0.013285,224.096,-200.494,0.4,0.85
0.013286,223.789,-202.331,0.4,0.86
0.013287,223.478,-204.161,0.4,0.87
0.013288,223.164,-205.984,0.4,0.88
0.013289,222.846,-207.8,0.4,0.89
0.01329,222.525,-209.609,0.4,0.9
0.013291,222.2,-211.412,0.4,0.91
0.013292,221.871,-213.208,0.4,0.92
0.013293,221.539,-214.997,0.4,0.93
0.013294,221.203,-216.779,0.4,0.94
0.013295,220.864,-218.554,0.4,0.95
0.013296,220.521,-220.322,0.4,0.96
0.013297,220.175,-222.083,0.4,0.97
0.013298,219.825,-223.837,0.4,0.98
0.013299,219.471,-225.584,0.4,0.99
0.0133,219.114,-227.324,0.4,1
0.013301,218.754,-229.057,0.4,0.99
0.013302,218.39,-230.783,0.4,0.98
0.013303,218.023,-232.501,0.4,0.97
0.013304,217.652,-234.213,0.4,0.96
0.013305,217.278,-235.918,0.4,0.95
0.013306,216.9,-237.615,0.4,0.94
0.013307,216.519,-239.305,0.4,0.93
0.013308,216.135,-240.988,0.4,0.92
0.013309,215.747,-242.664,0.4,0.91
0.01331,215.356,-244.332,0.4,0.9
0.013311,214.962,-245.994,0.4,0.89
0.013312,214.564,-247.648,0.4,0.88
0.013313,214.163,-249.294,0.4,0.87
0.013314,213.759,-250.934,0.4,0.86
0.013315,213.352,-252.566,0.4,0.85
0.013316,212.941,-254.191,0.4,0.84
0.013317,212.527,-255.808,0.4,0.83
0.013318,212.11,-257.418,0.4,0.82
0.013319,211.689,-259.02,0.4,0.81
0.01332,211.266,-260.616,0.4,0.8
0.013321,210.839,-262.203,0.4,0.79
0.013322,210.409,-263.784,0.4,0.78
0.013323,209.976,-265.356,0.4,0.77
0.013324,209.539,-266.922,0.4,0.76
0.013325,209.1,-268.479,0.4,0.75
0.013326,208.657,-270.03,0.4,0.74
0.013327,208.212,-271.572,0.4,0.73
0.013328,207.763,-273.108,0.4,0.72
0.013329,207.311,-274.635,0.4,0.71
0.01333,206.857,-276.155,0.4,0.7
0.013331,206.399,-277.668,0.4,0.69
0.013332,205.938,-279.173,0.4,0.68
0.013333,205.474,-280.67,0.4,0.67
0.013334,205.007,-282.159,0.4,0.66
0.013335,204.537,-283.641,0.4,0.65
0.013336,204.065,-285.116,0.4,0.64
0.013337,203.589,-286.582,0.4,0.63
0.013338,203.11,-288.041,0.4,0.62
0.013339,202.629,-289.492,0.4,0.61
0.01334,202.144,-290.936,0.4,0.6
0.013341,201.657,-292.371,0.4,0.59
0.013342,201.167,-293.799,0.4,0.58
0.013343,200.674,-295.219,0.4,0.57
0.013344,200.178,-296.632,0.4,0.56
0.013345,199.679,-298.036,0.4,0.55
0.013346,199.178,-299.433,0.4,0.54
0.013347,198.674,-300.822,0.4,0.53
0.013348,198.166,-302.203,0.4,0.52
0.013349,197.657,-303.577,0.4,0.51
0.01335,197.144,-304.942,0.4,0.5
0.013351,196.629,-306.3,0.4,0.49
0.013352,196.111,-307.65,0.4,0.48
0.013353,195.59,-308.991,0.4,0.47
0.013354,195.067,-310.325,0.4,0.46
0.013355,194.541,-311.652,0.4,0.45
0.013356,194.012,-312.97,0.4,0.44
0.013357,193.481,-314.28,0.4,0.43
0.013358,192.947,-315.582,0.4,0.42
0.013359,192.411,-316.876,0.4,0.41
0.01336,191.872,-318.163,0.4,0.4
0.013361,192.6,-315.606,0.4,0.39
0.013362,193.324,-313.047,0.4,0.38
0.013363,194.043,-310.487,0.4,0.37
0.013364,194.758,-307.925,0.4,0.36
0.013365,195.467,-305.36,0.4,0.35
0.013366,196.171,-302.794,0.4,0.34
0.013367,196.87,-300.226,0.4,0.33
0.013368,197.564,-297.656,0.4,0.32
0.013369,198.253,-295.084,0.4,0.31
0.01337,198.936,-292.51,0.4,0.3
0.013371,199.615,-289.935,0.4,0.29
0.013372,200.288,-287.358,0.4,0.28
0.013373,200.956,-284.78,0.4,0.27
0.013374,201.619,-282.2,0.4,0.26
0.013375,202.277,-279.619,0.4,0.25
0.013376,202.929,-277.036,0.4,0.24
0.013377,203.577,-274.452,0.4,0.23
0.013378,204.219,-271.867,0.4,0.22
0.013379,204.856,-269.28,0.4,0.21
0.01338,205.488,-266.692,0.4,0.2
0.013381,206.115,-264.104,0.4,0.19
0.013382,206.737,-261.514,0.4,0.18
0.013383,207.353,-258.923,0.4,0.17
0.013384,207.964,-256.331,0.4,0.16
0.013385,208.57,-253.738,0.4,0.15
0.013386,209.171,-251.145,0.4,0.14
0.013387,209.767,-248.55,0.4,0.13
0.013388,210.357,-245.955,0.4,0.12
0.013389,210.943,-243.359,0.4,0.11
0.01339,211.523,-240.763,0.4,0.1
0.013391,212.098,-238.166,0.4,0.09
0.013392,212.668,-235.568,0.4,0.08
0.013393,213.232,-232.97,0.4,0.07
0.013394,213.791,-230.372,0.4,0.06
0.013395,214.346,-227.773,0.4,0.05
0.013396,214.894,-225.174,0.4,0.04
0.013397,215.438,-222.574,0.4,0.03
0.013398,215.977,-219.975,0.4,0.02
0.013399,216.51,-217.375,0.4,0.01
0.0134,217.038,-214.775,0.4,3.40179e-011
0.013401,217.561,-212.175,0.4,0.01
0.013402,218.079,-209.575,0.4,0.02
0.013403,218.591,-206.975,0.4,0.03
0.013404,219.099,-204.376,0.4,0.04
0.013405,219.601,-201.776,0.4,0.05
0.013406,220.098,-199.176,0.4,0.06
0.013407,220.59,-196.577,0.4,0.07
0.013408,221.076,-193.978,0.4,0.08
0.013409,221.558,-191.38,0.4,0.09
0.01341,222.034,-188.782,0.4,0.1
0.013411,222.505,-186.184,0.4,0.11
0.013412,222.97,-183.587,0.4,0.12
0.013413,223.431,-180.99,0.4,0.13
0.013414,223.886,-178.394,0.4,0.14
0.013415,224.337,-175.799,0.4,0.15
0.013416,224.782,-173.204,0.4,0.16
0.013417,225.221,-170.611,0.4,0.17
0.013418,225.656,-168.018,0.4,0.18
0.013419,226.085,-165.425,0.4,0.19
0.01342,226.51,-162.834,0.4,0.2
0.013421,226.929,-160.244,0.4,0.21
0.013422,227.343,-157.655,0.4,0.22
0.013423,227.751,-155.067,0.4,0.23
0.013424,228.155,-152.479,0.4,0.24
0.013425,228.553,-149.894,0.4,0.25
0.013426,228.946,-147.309,0.4,0.26
0.013427,229.334,-144.725,0.4,0.27
0.013428,229.717,-142.143,0.4,0.28
0.013429,230.095,-139.563,0.4,0.29
0.01343,230.468,-136.983,0.4,0.3
0.013431,230.835,-134.405,0.4,0.31
0.013432,231.197,-131.829,0.4,0.32
0.013433,231.554,-129.254,0.4,0.33
0.013434,231.906,-126.681,0.4,0.34
0.013435,232.253,-124.109,0.4,0.35
0.013436,232.595,-121.539,0.4,0.36
0.013437,232.931,-118.971,0.4,0.37
0.013438,233.262,-116.405,0.4,0.38
0.013439,233.589,-113.84,0.4,0.39
0.01344,233.91,-111.278,0.4,0.4
0.013441,233.78,-113.39,0.4,0.41
0.013442,233.646,-115.497,0.4,0.42
0.013443,233.509,-117.6,0.4,0.43
0.013444,233.368,-119.697,0.4,0.44
0.013445,233.222,-121.788,0.4,0.45
0.013446,233.072,-123.874,0.4,0.46
0.013447,232.919,-125.954,0.4,0.47
0.013448,232.761,-128.029,0.4,0.48
0.013449,232.599,-130.097,0.4,0.49
0.01345,232.432,-132.16,0.4,0.5
0.013451,232.262,-134.217,0.4,0.51
0.013452,232.087,-136.268,0.4,0.52
0.013453,231.909,-138.314,0.4,0.53
0.013454,231.726,-140.353,0.4,0.54
0.013455,231.539,-142.387,0.4,0.55
0.013456,231.349,-144.415,0.4,0.56
0.013457,231.154,-146.436,0.4,0.57
0.013458,230.955,-148.452,0.4,0.58
0.013459,230.752,-150.462,0.4,0.59
0.01346,230.545,-152.465,0.4,0.6
0.013461,230.334,-154.463,0.4,0.61
0.013462,230.119,-156.454,0.4,0.62
0.013463,229.9,-158.439,0.4,0.63
0.013464,229.677,-160.418,0.4,0.64
0.013465,229.45,-162.391,0.4,0.65
0.013466,229.22,-164.358,0.4,0.66
0.013467,228.985,-166.318,0.4,0.67
0.013468,228.746,-168.272,0.4,0.68
0.013469,228.504,-170.22,0.4,0.69
0.01347,228.258,-172.161,0.4,0.7
0.013471,228.007,-174.096,0.4,0.71
0.013472,227.753,-176.025,0.4,0.72
0.013473,227.495,-177.947,0.4,0.73
0.013474,227.233,-179.863,0.4,0.74
0.013475,226.968,-181.772,0.4,0.75
0.013476,226.698,-183.675,0.4,0.76
0.013477,226.425,-185.572,0.4,0.77
0.013478,226.148,-187.461,0.4,0.78
0.013479,225.867,-189.345,0.4,0.79
0.01348,225.583,-191.221,0.4,0.8
0.013481,225.294,-193.092,0.4,0.81
0.013482,225.002,-194.955,0.4,0.82
0.013483,224.706,-196.812,0.4,0.83
0.013484,224.407,-198.662,0.4,0.84
0.013485,224.104,-200.505,0.4,0.85
0.013486,223.797,-202.342,0.4,0.86
0.013487,223.486,-204.172,0.4,0.87
0.013488,223.172,-205.995,0.4,0.88
0.013489,222.854,-207.811,0.4,0.89
0.01349,222.533,-209.621,0.4,0.9
0.013491,222.208,-211.423,0.4,0.91
0.013492,221.879,-213.219,0.4,0.92
0.013493,221.547,-215.008,0.4,0.93
0.013494,221.211,-216.79,0.4,0.94
0.013495,220.872,-218.565,0.4,0.95
0.013496,220.529,-220.333,0.4,0.96
0.013497,220.182,-222.094,0.4,0.97
0.013498,219.833,-223.848,0.4,0.98
0.013499,219.479,-225.596,0.4,0.99
0.0135,219.122,-227.336,0.4,1
0.013501,218.762,-229.069,0.4,0.99
0.013502,218.398,-230.795,0.4,0.98
0.013503,218.031,-232.513,0.4,0.97
0.013504,217.66,-234.225,0.4,0.96
0.013505,217.286,-235.93,0.4,0.95
0.013506,216.908,-237.627,0.4,0.94
0.013507,216.527,-239.317,0.4,0.93
0.013508,216.143,-241,0.4,0.92
0.013509,215.755,-242.676,0.4,0.91
0.01351,215.364,-244.345,0.4,0.9
0.013511,214.97,-246.006,0.4,0.89
0.013512,214.572,-247.66,0.4,0.88
0.013513,214.171,-249.307,0.4,0.87
0.013514,213.767,-250.946,0.4,0.86
0.013515,213.359,-252.578,0.4,0.85
0.013516,212.948,-254.203,0.4,0.84
0.013517,212.534,-255.821,0.4,0.83
0.013518,212.117,-257.431,0.4,0.82
0.013519,211.697,-259.033,0.4,0.81
0.01352,211.273,-260.628,0.4,0.8
0.013521,210.846,-262.216,0.4,0.79
0.013522,210.416,-263.796,0.4,0.78
0.013523,209.983,-265.369,0.4,0.77
0.013524,209.547,-266.935,0.4,0.76
0.013525,209.107,-268.492,0.4,0.75
0.013526,208.665,-270.043,0.4,0.74
0.013527,208.219,-271.586,0.4,0.73
0.013528,207.77,-273.121,0.4,0.72
0.013529,207.319,-274.649,0.4,0.71
0.01353,206.864,-276.169,0.4,0.7
0.013531,206.406,-277.681,0.4,0.69
0.013532,205.945,-279.186,0.4,0.68
0.013533,205.481,-280.683,0.4,0.67
0.013534,205.014,-282.173,0.4,0.66
0.013535,204.544,-283.655,0.4,0.65
0.013536,204.072,-285.129,0.4,0.64
0.013537,203.596,-286.596,0.4,0.63
0.013538,203.117,-288.055,0.4,0.62
0.013539,202.636,-289.506,0.4,0.61
0.01354,202.151,-290.949,0.4,0.6
0.013541,201.664,-292.385,0.4,0.59
0.013542,201.174,-293.813,0.4,0.58
0.013543,200.681,-295.233,0.4,0.57
0.013544,200.185,-296.646,0.4,0.56
0.013545,199.686,-298.05,0.4,0.55
0.013546,199.184,-299.447,0.4,0.54
0.013547,198.68,-300.836,0.4,0.53
0.013548,198.173,-302.217,0.4,0.52
0.013549,197.663,-303.591,0.4,0.51
0.01355,197.151,-304.956,0.4,0.5
0.013551,196.635,-306.314,0.4,0.49
0.013552,196.117,-307.664,0.4,0.48
0.013553,195.597,-309.006,0.4,0.47
0.013554,195.073,-310.34,0.4,0.46
0.013555,194.547,-311.666,0.4,0.45
0.013556,194.019,-312.984,0.4,0.44
0.013557,193.487,-314.294,0.4,0.43
0.013558,192.954,-315.597,0.4,0.42
0.013559,192.417,-316.891,0.4,0.41
0.01356,191.878,-318.177,0.4,0.4
0.013561,192.607,-315.621,0.4,0.39
0.013562,193.33,-313.062,0.4,0.38
0.013563,194.049,-310.501,0.4,0.37
0.013564,194.764,-307.939,0.4,0.36
0.013565,195.473,-305.374,0.4,0.35
0.013566,196.177,-302.808,0.4,0.34
0.013567,196.876,-300.239,0.4,0.33
0.013568,197.57,-297.669,0.4,0.32
0.013569,198.259,-295.097,0.4,0.31
0.01357,198.943,-292.524,0.4,0.3
0.013571,199.621,-289.949,0.4,0.29
0.013572,200.294,-287.372,0.4,0.28
0.013573,200.963,-284.793,0.4,0.27
0.013574,201.626,-282.213,0.4,0.26
0.013575,202.283,-279.632,0.4,0.25
0.013576,202.936,-277.049,0.4,0.24
0.013577,203.584,-274.465,0.4,0.23
0.013578,204.226,-271.88,0.4,0.22
0.013579,204.863,-269.293,0.4,0.21
0.01358,205.495,-266.705,0.4,0.2
0.013581,206.122,-264.116,0.4,0.19
0.013582,206.744,-261.526,0.4,0.18
0.013583,207.36,-258.935,0.4,0.17
0.013584,207.971,-256.343,0.4,0.16
0.013585,208.577,-253.751,0.4,0.15
0.013586,209.178,-251.157,0.4,0.14
0.013587,209.774,-248.562,0.4,0.13
0.013588,210.365,-245.967,0.4,0.12
0.013589,210.95,-243.371,0.4,0.11
0.01359,211.53,-240.775,0.4,0.1
0.013591,212.105,-238.178,0.4,0.09
0.013592,212.675,-235.58,0.4,0.08
0.013593,213.239,-232.982,0.4,0.07
0.013594,213.799,-230.383,0.4,0.06
0.013595,214.353,-227.784,0.4,0.05
0.013596,214.902,-225.185,0.4,0.04
0.013597,215.445,-222.586,0.4,0.03
0.013598,215.984,-219.986,0.4,0.02
0.013599,216.517,-217.386,0.4,0.01
0.0136,217.046,-214.786,0.4,3.54924e-011
0.013601,217.569,-212.186,0.4,0.01
0.013602,218.086,-209.586,0.4,0.02
0.013603,218.599,-206.986,0.4,0.03
0.013604,219.106,-204.386,0.4,0.04
0.013605,219.608,-201.786,0.4,0.05
0.013606,220.105,-199.187,0.4,0.06
0.013607,220.597,-196.587,0.4,0.07
0.013608,221.084,-193.988,0.4,0.08
0.013609,221.565,-191.39,0.4,0.09
0.01361,222.041,-188.792,0.4,0.1
0.013611,222.512,-186.194,0.4,0.11
0.013612,222.978,-183.597,0.4,0.12
0.013613,223.439,-181,0.4,0.13
0.013614,223.894,-178.404,0.4,0.14
0.013615,224.344,-175.808,0.4,0.15
0.013616,224.789,-173.214,0.4,0.16
0.013617,225.229,-170.62,0.4,0.17
0.013618,225.664,-168.027,0.4,0.18
0.013619,226.093,-165.434,0.4,0.19
0.01362,226.517,-162.843,0.4,0.2
0.013621,226.936,-160.253,0.4,0.21
0.013622,227.35,-157.663,0.4,0.22
0.013623,227.759,-155.075,0.4,0.23
0.013624,228.163,-152.488,0.4,0.24
0.013625,228.561,-149.902,0.4,0.25
0.013626,228.954,-147.317,0.4,0.26
0.013627,229.342,-144.734,0.4,0.27
0.013628,229.725,-142.151,0.4,0.28
0.013629,230.103,-139.571,0.4,0.29
0.01363,230.475,-136.991,0.4,0.3
0.013631,230.843,-134.413,0.4,0.31
0.013632,231.205,-131.837,0.4,0.32
0.013633,231.562,-129.262,0.4,0.33
0.013634,231.914,-126.688,0.4,0.34
0.013635,232.261,-124.117,0.4,0.35
0.013636,232.602,-121.547,0.4,0.36
0.013637,232.939,-118.978,0.4,0.37
0.013638,233.27,-116.412,0.4,0.38
0.013639,233.597,-113.847,0.4,0.39
0.01364,233.918,-111.285,0.4,0.4
0.013641,233.788,-113.397,0.4,0.41
0.013642,233.654,-115.504,0.4,0.42
0.013643,233.517,-117.607,0.4,0.43
0.013644,233.376,-119.704,0.4,0.44
0.013645,233.23,-121.796,0.4,0.45
0.013646,233.08,-123.881,0.4,0.46
0.013647,232.927,-125.962,0.4,0.47
0.013648,232.769,-128.036,0.4,0.48
0.013649,232.606,-130.105,0.4,0.49
0.01365,232.44,-132.168,0.4,0.5
0.013651,232.27,-134.225,0.4,0.51
0.013652,232.095,-136.276,0.4,0.52
0.013653,231.917,-138.322,0.4,0.53
0.013654,231.734,-140.361,0.4,0.54
0.013655,231.547,-142.395,0.4,0.55
0.013656,231.356,-144.423,0.4,0.56
0.013657,231.161,-146.444,0.4,0.57
0.013658,230.963,-148.46,0.4,0.58
0.013659,230.76,-150.47,0.4,0.59
0.01366,230.553,-152.473,0.4,0.6
0.013661,230.342,-154.471,0.4,0.61
0.013662,230.127,-156.462,0.4,0.62
0.013663,229.908,-158.448,0.4,0.63
0.013664,229.685,-160.427,0.4,0.64
0.013665,229.458,-162.4,0.4,0.65
0.013666,229.227,-164.366,0.4,0.66
0.013667,228.993,-166.327,0.4,0.67
0.013668,228.754,-168.281,0.4,0.68
0.013669,228.511,-170.229,0.4,0.69
0.01367,228.265,-172.17,0.4,0.7
0.013671,228.015,-174.105,0.4,0.71
0.013672,227.761,-176.034,0.4,0.72
0.013673,227.503,-177.956,0.4,0.73
0.013674,227.241,-179.872,0.4,0.74
0.013675,226.975,-181.782,0.4,0.75
0.013676,226.706,-183.684,0.4,0.76
0.013677,226.432,-185.581,0.4,0.77
0.013678,226.155,-187.471,0.4,0.78
0.013679,225.874,-189.354,0.4,0.79
0.01368,225.59,-191.231,0.4,0.8
0.013681,225.302,-193.101,0.4,0.81
0.013682,225.009,-194.964,0.4,0.82
0.013683,224.714,-196.821,0.4,0.83
0.013684,224.414,-198.671,0.4,0.84
0.013685,224.111,-200.515,0.4,0.85
0.013686,223.804,-202.352,0.4,0.86
0.013687,223.494,-204.182,0.4,0.87
0.013688,223.179,-206.005,0.4,0.88
0.013689,222.862,-207.821,0.4,0.89
0.01369,222.54,-209.631,0.4,0.9
0.013691,222.215,-211.433,0.4,0.91
0.013692,221.886,-213.229,0.4,0.92
0.013693,221.554,-215.018,0.4,0.93
0.013694,221.218,-216.8,0.4,0.94
0.013695,220.879,-218.575,0.4,0.95
0.013696,220.536,-220.343,0.4,0.96
0.013697,220.189,-222.105,0.4,0.97
0.013698,219.84,-223.859,0.4,0.98
0.013699,219.486,-225.606,0.4,0.99
0.0137,219.129,-227.346,0.4,1
0.013701,218.769,-229.079,0.4,0.99
0.013702,218.405,-230.805,0.4,0.98
0.013703,218.037,-232.524,0.4,0.97
0.013704,217.667,-234.236,0.4,0.96
0.013705,217.292,-235.94,0.4,0.95
0.013706,216.915,-237.638,0.4,0.94
0.013707,216.534,-239.328,0.4,0.93
0.013708,216.15,-241.011,0.4,0.92
0.013709,215.762,-242.687,0.4,0.91
0.01371,215.371,-244.356,0.4,0.9
0.013711,214.976,-246.017,0.4,0.89
0.013712,214.579,-247.671,0.4,0.88
0.013713,214.178,-249.318,0.4,0.87
0.013714,213.773,-250.957,0.4,0.86
0.013715,213.366,-252.59,0.4,0.85
0.013716,212.955,-254.214,0.4,0.84
0.013717,212.541,-255.832,0.4,0.83
0.013718,212.124,-257.442,0.4,0.82
0.013719,211.703,-259.045,0.4,0.81
0.01372,211.28,-260.64,0.4,0.8
0.013721,210.853,-262.228,0.4,0.79
0.013722,210.423,-263.808,0.4,0.78
0.013723,209.989,-265.381,0.4,0.77
0.013724,209.553,-266.946,0.4,0.76
0.013725,209.114,-268.504,0.4,0.75
0.013726,208.671,-270.054,0.4,0.74
0.013727,208.225,-271.597,0.4,0.73
0.013728,207.777,-273.133,0.4,0.72
0.013729,207.325,-274.66,0.4,0.71
0.01373,206.87,-276.18,0.4,0.7
0.013731,206.412,-277.693,0.4,0.69
0.013732,205.951,-279.198,0.4,0.68
0.013733,205.487,-280.695,0.4,0.67
0.013734,205.02,-282.185,0.4,0.66
0.013735,204.551,-283.667,0.4,0.65
0.013736,204.078,-285.141,0.4,0.64
0.013737,203.602,-286.608,0.4,0.63
0.013738,203.123,-288.067,0.4,0.62
0.013739,202.642,-289.518,0.4,0.61
0.01374,202.157,-290.961,0.4,0.6
0.013741,201.67,-292.397,0.4,0.59
0.013742,201.18,-293.825,0.4,0.58
0.013743,200.687,-295.246,0.4,0.57
0.013744,200.191,-296.658,0.4,0.56
0.013745,199.692,-298.063,0.4,0.55
0.013746,199.19,-299.46,0.4,0.54
0.013747,198.686,-300.849,0.4,0.53
0.013748,198.179,-302.23,0.4,0.52
0.013749,197.669,-303.603,0.4,0.51
0.01375,197.157,-304.969,0.4,0.5
0.013751,196.641,-306.327,0.4,0.49
0.013752,196.123,-307.676,0.4,0.48
0.013753,195.603,-309.018,0.4,0.47
0.013754,195.079,-310.352,0.4,0.46
0.013755,194.553,-311.678,0.4,0.45
0.013756,194.024,-312.997,0.4,0.44
0.013757,193.493,-314.307,0.4,0.43
0.013758,192.959,-315.609,0.4,0.42
0.013759,192.423,-316.904,0.4,0.41
0.01376,191.884,-318.19,0.4,0.4
0.013761,192.612,-315.633,0.4,0.39
0.013762,193.336,-313.074,0.4,0.38
0.013763,194.055,-310.514,0.4,0.37
0.013764,194.77,-307.951,0.4,0.36
0.013765,195.479,-305.387,0.4,0.35
0.013766,196.183,-302.82,0.4,0.34
0.013767,196.882,-300.252,0.4,0.33
0.013768,197.576,-297.681,0.4,0.32
0.013769,198.265,-295.109,0.4,0.31
0.01377,198.948,-292.536,0.4,0.3
0.013771,199.627,-289.96,0.4,0.29
0.013772,200.3,-287.383,0.4,0.28
0.013773,200.969,-284.805,0.4,0.27
0.013774,201.632,-282.225,0.4,0.26
0.013775,202.289,-279.643,0.4,0.25
0.013776,202.942,-277.061,0.4,0.24
0.013777,203.59,-274.476,0.4,0.23
0.013778,204.232,-271.891,0.4,0.22
0.013779,204.869,-269.304,0.4,0.21
0.01378,205.501,-266.716,0.4,0.2
0.013781,206.128,-264.127,0.4,0.19
0.013782,206.75,-261.537,0.4,0.18
0.013783,207.366,-258.946,0.4,0.17
0.013784,207.977,-256.354,0.4,0.16
0.013785,208.584,-253.761,0.4,0.15
0.013786,209.184,-251.167,0.4,0.14
0.013787,209.78,-248.573,0.4,0.13
0.013788,210.371,-245.978,0.4,0.12
0.013789,210.956,-243.382,0.4,0.11
0.01379,211.536,-240.785,0.4,0.1
0.013791,212.111,-238.188,0.4,0.09
0.013792,212.681,-235.59,0.4,0.08
0.013793,213.246,-232.992,0.4,0.07
0.013794,213.805,-230.393,0.4,0.06
0.013795,214.359,-227.794,0.4,0.05
0.013796,214.908,-225.195,0.4,0.04
0.013797,215.452,-222.595,0.4,0.03
0.013798,215.99,-219.995,0.4,0.02
0.013799,216.524,-217.396,0.4,0.01
0.0138,217.052,-214.795,0.4,3.6967e-011
0.013801,217.575,-212.195,0.4,0.01
0.013802,218.093,-209.595,0.4,0.02
0.013803,218.605,-206.995,0.4,0.03
0.013804,219.113,-204.395,0.4,0.04
0.013805,219.615,-201.795,0.4,0.05
0.013806,220.112,-199.196,0.4,0.06
0.013807,220.604,-196.596,0.4,0.07
0.013808,221.09,-193.997,0.4,0.08
0.013809,221.572,-191.399,0.4,0.09
0.01381,222.048,-188.8,0.4,0.1
0.013811,222.519,-186.202,0.4,0.11
0.013812,222.985,-183.605,0.4,0.12
0.013813,223.445,-181.008,0.4,0.13
0.013814,223.901,-178.412,0.4,0.14
0.013815,224.351,-175.817,0.4,0.15
0.013816,224.796,-173.222,0.4,0.16
0.013817,225.236,-170.628,0.4,0.17
0.013818,225.67,-168.035,0.4,0.18
0.013819,226.1,-165.442,0.4,0.19
0.01382,226.524,-162.851,0.4,0.2
0.013821,226.943,-160.261,0.4,0.21
0.013822,227.357,-157.671,0.4,0.22
0.013823,227.766,-155.083,0.4,0.23
0.013824,228.169,-152.495,0.4,0.24
0.013825,228.568,-149.909,0.4,0.25
0.013826,228.961,-147.324,0.4,0.26
0.013827,229.349,-144.741,0.4,0.27
0.013828,229.732,-142.159,0.4,0.28
0.013829,230.11,-139.578,0.4,0.29
0.01383,230.482,-136.998,0.4,0.3
